family,hierarchy,model_a,method_a,model_b,method_b,seed,bootstrap_rng_seed,fold,horizon,mae_a_report,mae_b_report,unit,n_paired,block_length,n_boot,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,abs_ci_low,abs_ci_high,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,0,8,1526324191.3500135,1284254786.1130323,native,8269,32,5000,242069405.23698103,129078212.52885437,1284254786.1130323,1526324191.3500135,0.18849017177474278,196283167.4272805,284049940.6726573,0.1472003202251103,0.23273094610478245,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,0,8,1526324191.3500135,1284254786.1130323,native,8269,32,5000,242069405.23698103,129078212.52885437,1284254786.1130323,1526324191.3500135,0.18849017177474278,196283167.4272805,284049940.6726573,0.1472003202251103,0.23273094610478245,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,0,8,1526324191.3500135,1284254786.1130323,native,8269,32,5000,242069405.23698103,129078212.52885437,1284254786.1130323,1526324191.3500135,0.18849017177474278,196283167.4272805,284049940.6726573,0.1472003202251103,0.23273094610478245,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,0,16,1735274052.5911322,1278392838.9775565,native,8261,32,5000,456881213.6135759,359318601.09051514,1278392838.9775565,1735274052.5911322,0.3573871815325437,402230850.98313785,505237214.0311325,0.2970618598847545,0.42179361349067795,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,0,16,1735274052.5911322,1278392838.9775565,native,8261,32,5000,456881213.6135759,359318601.09051514,1278392838.9775565,1735274052.5911322,0.3573871815325437,402230850.98313785,505237214.0311325,0.2970618598847545,0.42179361349067795,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,0,16,1735274052.5911322,1278392838.9775565,native,8261,32,5000,456881213.6135759,359318601.09051514,1278392838.9775565,1735274052.5911322,0.3573871815325437,402230850.98313785,505237214.0311325,0.2970618598847545,0.42179361349067795,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,1,1,1352577183.8579013,834534180.4979616,native,8276,32,5000,518043003.35993963,554284689.4677963,834534180.4979616,1352577183.8579013,0.6207570827726031,453369719.3935601,572831540.1615573,0.4704178390121603,0.8069313064893794,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,1,1,1352577183.8579013,834534180.4979616,native,8276,32,5000,518043003.35993963,554284689.4677963,834534180.4979616,1352577183.8579013,0.6207570827726031,453369719.3935601,572831540.1615573,0.4704178390121603,0.8069313064893794,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,1,1,1352577183.8579013,834534180.4979616,native,8276,32,5000,518043003.35993963,554284689.4677963,834534180.4979616,1352577183.8579013,0.6207570827726031,453369719.3935601,572831540.1615573,0.4704178390121603,0.8069313064893794,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,1,8,1349230704.7903304,835071934.4879591,native,8269,32,5000,514158770.30237144,509233234.8917999,835071934.4879591,1349230704.7903304,0.6157059638432683,450131474.3084612,571646070.8496507,0.46712464809645554,0.811494139688387,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,1,8,1349230704.7903304,835071934.4879591,native,8269,32,5000,514158770.30237144,509233234.8917999,835071934.4879591,1349230704.7903304,0.6157059638432683,450131474.3084612,571646070.8496507,0.46712464809645554,0.811494139688387,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,1,8,1349230704.7903304,835071934.4879591,native,8269,32,5000,514158770.30237144,509233234.8917999,835071934.4879591,1349230704.7903304,0.6157059638432683,450131474.3084612,571646070.8496507,0.46712464809645554,0.811494139688387,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,1,16,1348125215.317614,835569802.7322348,native,8261,32,5000,512555412.5853792,557168669.9263153,835569802.7322348,1348125215.317614,0.6134202204404361,446564493.40509254,573692221.8630922,0.46188542821184386,0.8087345981699755,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,1,16,1348125215.317614,835569802.7322348,native,8261,32,5000,512555412.5853792,557168669.9263153,835569802.7322348,1348125215.317614,0.6134202204404361,446564493.40509254,573692221.8630922,0.46188542821184386,0.8087345981699755,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,1,16,1348125215.317614,835569802.7322348,native,8261,32,5000,512555412.5853792,557168669.9263153,835569802.7322348,1348125215.317614,0.6134202204404361,446564493.40509254,573692221.8630922,0.46188542821184386,0.8087345981699755,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,2,1,1263368437.7287288,1034898874.6414589,native,8279,32,5000,228469563.08726966,218308337.13087463,1034898874.6414589,1263368437.7287288,0.22076510921554826,169880696.64249206,282008514.14144963,0.14699011831147624,0.3023801634089194,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,2,1,1263368437.7287288,1034898874.6414589,native,8279,32,5000,228469563.08726966,218308337.13087463,1034898874.6414589,1263368437.7287288,0.22076510921554826,169880696.64249206,282008514.14144963,0.14699011831147624,0.3023801634089194,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,2,1,1263368437.7287288,1034898874.6414589,native,8279,32,5000,228469563.08726966,218308337.13087463,1034898874.6414589,1263368437.7287288,0.22076510921554826,169880696.64249206,282008514.14144963,0.14699011831147624,0.3023801634089194,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,2,8,1262294522.4928114,1035591176.3913442,native,8272,32,5000,226703346.1014674,240325991.78420258,1035591176.3913442,1262294522.4928114,0.2189120101345837,166649945.81552342,281595568.6109182,0.14488523597927772,0.30307705908562704,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,2,8,1262294522.4928114,1035591176.3913442,native,8272,32,5000,226703346.1014674,240325991.78420258,1035591176.3913442,1262294522.4928114,0.2189120101345837,166649945.81552342,281595568.6109182,0.14488523597927772,0.30307705908562704,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,2,8,1262294522.4928114,1035591176.3913442,native,8272,32,5000,226703346.1014674,240325991.78420258,1035591176.3913442,1262294522.4928114,0.2189120101345837,166649945.81552342,281595568.6109182,0.14488523597927772,0.30307705908562704,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,0,0,2,16,1266339742.2184117,1036338955.8872703,native,8264,32,5000,230000786.3311413,215780514.4062729,1036338955.8872703,1266339742.2184117,0.22193586859255346,171396288.1994259,282848787.6816956,0.1481683820309109,0.3048688682925994,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,1,0,2,16,1266339742.2184117,1036338955.8872703,native,8264,32,5000,230000786.3311413,215780514.4062729,1036338955.8872703,1266339742.2184117,0.22193586859255346,171396288.1994259,282848787.6816956,0.1481683820309109,0.3048688682925994,0.0,0.0,False,False
memory_lightgbm_vs_ewma,memory_um,lightgbm,independent,ewma,independent,2,0,2,16,1266339742.2184117,1036338955.8872703,native,8264,32,5000,230000786.3311413,215780514.4062729,1036338955.8872703,1266339742.2184117,0.22193586859255346,171396288.1994259,282848787.6816956,0.1481683820309109,0.3048688682925994,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,0,1,2075080793.3826785,1848635679.4026902,native,8276,32,5000,226445113.9799882,509124778.1463547,1848635679.4026902,2075080793.3826785,0.12249309937215673,113403082.64470142,352388393.56593573,0.057098007368322455,0.2080385221744598,0.0004,0.0008,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,0,1,2075080793.3826785,1848635679.4026902,native,8276,32,5000,226445113.9799882,509124778.1463547,1848635679.4026902,2075080793.3826785,0.12249309937215673,113403082.64470142,352388393.56593573,0.057098007368322455,0.2080385221744598,0.0004,0.0008,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,0,1,2075080793.3826785,1848635679.4026902,native,8276,32,5000,226445113.9799882,509124778.1463547,1848635679.4026902,2075080793.3826785,0.12249309937215673,113403082.64470142,352388393.56593573,0.057098007368322455,0.2080385221744598,0.0004,0.0008,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,0,8,2008866215.1720126,1526324191.3500135,native,8269,32,5000,482542023.82199913,600942159.2368011,1526324191.3500135,2008866215.1720126,0.31614648221961095,363017916.1392525,611801840.9451164,0.2171210264061993,0.44686643416123645,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,0,8,2008866215.1720126,1526324191.3500135,native,8269,32,5000,482542023.82199913,600942159.2368011,1526324191.3500135,2008866215.1720126,0.31614648221961095,363017916.1392525,611801840.9451164,0.2171210264061993,0.44686643416123645,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,0,8,2008866215.1720126,1526324191.3500135,native,8269,32,5000,482542023.82199913,600942159.2368011,1526324191.3500135,2008866215.1720126,0.31614648221961095,363017916.1392525,611801840.9451164,0.2171210264061993,0.44686643416123645,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,0,16,2111881147.9847877,1735274052.5911322,native,8261,32,5000,376607095.3936553,571239278.4701691,1735274052.5911322,2111881147.9847877,0.2170303271873979,256041707.9699265,506716327.3489141,0.13682381181290942,0.3213913601490045,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,0,16,2111881147.9847877,1735274052.5911322,native,8261,32,5000,376607095.3936553,571239278.4701691,1735274052.5911322,2111881147.9847877,0.2170303271873979,256041707.9699265,506716327.3489141,0.13682381181290942,0.3213913601490045,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,0,16,2111881147.9847877,1735274052.5911322,native,8261,32,5000,376607095.3936553,571239278.4701691,1735274052.5911322,2111881147.9847877,0.2170303271873979,256041707.9699265,506716327.3489141,0.13682381181290942,0.3213913601490045,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,1,1,1196299637.4371316,1352577183.8579013,native,8276,32,5000,-156277546.42076963,-34846278.145858765,1352577183.8579013,1196299637.4371316,-0.11554057564022002,-198692654.95187083,-115521834.03366163,-0.14390313408169578,-0.08765855371113852,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,1,1,1196299637.4371316,1352577183.8579013,native,8276,32,5000,-156277546.42076963,-34846278.145858765,1352577183.8579013,1196299637.4371316,-0.11554057564022002,-198692654.95187083,-115521834.03366163,-0.14390313408169578,-0.08765855371113852,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,1,1,1196299637.4371316,1352577183.8579013,native,8276,32,5000,-156277546.42076963,-34846278.145858765,1352577183.8579013,1196299637.4371316,-0.11554057564022002,-198692654.95187083,-115521834.03366163,-0.14390313408169578,-0.08765855371113852,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,1,8,1340514100.6138046,1349230704.7903304,native,8269,32,5000,-8716604.176525947,86723792.38044739,1349230704.7903304,1340514100.6138046,-0.006460425296858702,-53529911.4559443,35114470.257797085,-0.03897731938850296,0.026570189407562977,0.6434,0.7132,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,1,8,1340514100.6138046,1349230704.7903304,native,8269,32,5000,-8716604.176525947,86723792.38044739,1349230704.7903304,1340514100.6138046,-0.006460425296858702,-53529911.4559443,35114470.257797085,-0.03897731938850296,0.026570189407562977,0.6434,0.7132,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,1,8,1340514100.6138046,1349230704.7903304,native,8269,32,5000,-8716604.176525947,86723792.38044739,1349230704.7903304,1340514100.6138046,-0.006460425296858702,-53529911.4559443,35114470.257797085,-0.03897731938850296,0.026570189407562977,0.6434,0.7132,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,1,16,1398288473.5837512,1348125215.317614,native,8261,32,5000,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.037209643211308756,6743272.890027523,91673030.74116543,0.004899209301626979,0.0704077421375394,0.011,0.022,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,1,16,1398288473.5837512,1348125215.317614,native,8261,32,5000,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.037209643211308756,6743272.890027523,91673030.74116543,0.004899209301626979,0.0704077421375394,0.011,0.022,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,1,16,1398288473.5837512,1348125215.317614,native,8261,32,5000,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.037209643211308756,6743272.890027523,91673030.74116543,0.004899209301626979,0.0704077421375394,0.011,0.022,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,2,1,1173657905.0886176,1263368437.7287288,native,8279,32,5000,-89710532.64011082,-64563854.4067688,1263368437.7287288,1173657905.0886176,-0.07100900256887177,-126703873.42109495,-52136341.10080119,-0.10001286552556753,-0.04147358393076704,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,2,1,1173657905.0886176,1263368437.7287288,native,8279,32,5000,-89710532.64011082,-64563854.4067688,1263368437.7287288,1173657905.0886176,-0.07100900256887177,-126703873.42109495,-52136341.10080119,-0.10001286552556753,-0.04147358393076704,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,2,1,1173657905.0886176,1263368437.7287288,native,8279,32,5000,-89710532.64011082,-64563854.4067688,1263368437.7287288,1173657905.0886176,-0.07100900256887177,-126703873.42109495,-52136341.10080119,-0.10001286552556753,-0.04147358393076704,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,2,8,1167561614.072031,1262294522.4928114,native,8272,32,5000,-94732908.42078078,-86299620.32493591,1262294522.4928114,1167561614.072031,-0.07504818149230325,-132271571.14719322,-56257703.369340315,-0.10538206460244101,-0.04390224210831381,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,2,8,1167561614.072031,1262294522.4928114,native,8272,32,5000,-94732908.42078078,-86299620.32493591,1262294522.4928114,1167561614.072031,-0.07504818149230325,-132271571.14719322,-56257703.369340315,-0.10538206460244101,-0.04390224210831381,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,2,8,1167561614.072031,1262294522.4928114,native,8272,32,5000,-94732908.42078078,-86299620.32493591,1262294522.4928114,1167561614.072031,-0.07504818149230325,-132271571.14719322,-56257703.369340315,-0.10538206460244101,-0.04390224210831381,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,0,0,2,16,1130609376.3134103,1266339742.2184117,native,8264,32,5000,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.10718321583055192,-171465383.57418194,-97483516.57312874,-0.1363158972913839,-0.07563395046749563,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,1,0,2,16,1130609376.3134103,1266339742.2184117,native,8264,32,5000,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.10718321583055192,-171465383.57418194,-97483516.57312874,-0.1363158972913839,-0.07563395046749563,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,lightgbm,independent,2,0,2,16,1130609376.3134103,1266339742.2184117,native,8264,32,5000,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.10718321583055192,-171465383.57418194,-97483516.57312874,-0.1363158972913839,-0.07563395046749563,1.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,0,1,2075080793.3826785,1286777035.5287719,native,8276,32,5000,788303757.8539065,1228461108.2085876,1286777035.5287719,2075080793.3826785,0.6126187646253501,669512638.0353441,917469403.7684904,0.46691667964855843,0.8158113812524231,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,0,1,2075080793.3826785,1286777035.5287719,native,8276,32,5000,788303757.8539065,1228461108.2085876,1286777035.5287719,2075080793.3826785,0.6126187646253501,669512638.0353441,917469403.7684904,0.46691667964855843,0.8158113812524231,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,0,1,2075080793.3826785,1286777035.5287719,native,8276,32,5000,788303757.8539065,1228461108.2085876,1286777035.5287719,2075080793.3826785,0.6126187646253501,669512638.0353441,917469403.7684904,0.46691667964855843,0.8158113812524231,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,0,8,2008866215.1720126,1284254786.1130323,native,8269,32,5000,724611429.0589802,1096930837.376648,1284254786.1130323,2008866215.1720126,0.5642271587339089,606830530.1169112,846081461.3861538,0.42515016880811946,0.7541683157363975,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,0,8,2008866215.1720126,1284254786.1130323,native,8269,32,5000,724611429.0589802,1096930837.376648,1284254786.1130323,2008866215.1720126,0.5642271587339089,606830530.1169112,846081461.3861538,0.42515016880811946,0.7541683157363975,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,0,8,2008866215.1720126,1284254786.1130323,native,8269,32,5000,724611429.0589802,1096930837.376648,1284254786.1130323,2008866215.1720126,0.5642271587339089,606830530.1169112,846081461.3861538,0.42515016880811946,0.7541683157363975,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,0,16,2111881147.9847877,1278392838.9775565,native,8261,32,5000,833488309.0072311,1314268299.8962708,1278392838.9775565,2111881147.9847877,0.6519813656605314,710627873.9394931,960419521.8807442,0.4972156720425027,0.8506046717502274,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,0,16,2111881147.9847877,1278392838.9775565,native,8261,32,5000,833488309.0072311,1314268299.8962708,1278392838.9775565,2111881147.9847877,0.6519813656605314,710627873.9394931,960419521.8807442,0.4972156720425027,0.8506046717502274,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,0,16,2111881147.9847877,1278392838.9775565,native,8261,32,5000,833488309.0072311,1314268299.8962708,1278392838.9775565,2111881147.9847877,0.6519813656605314,710627873.9394931,960419521.8807442,0.4972156720425027,0.8506046717502274,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,1,1,1196299637.4371316,834534180.4979616,native,8276,32,5000,361765456.93917,556296894.7317505,834534180.4979616,1196299637.4371316,0.4334938764560928,293807018.4207381,419445996.17910576,0.3069645826234912,0.5929172005907117,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,1,1,1196299637.4371316,834534180.4979616,native,8276,32,5000,361765456.93917,556296894.7317505,834534180.4979616,1196299637.4371316,0.4334938764560928,293807018.4207381,419445996.17910576,0.3069645826234912,0.5929172005907117,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,1,1,1196299637.4371316,834534180.4979616,native,8276,32,5000,361765456.93917,556296894.7317505,834534180.4979616,1196299637.4371316,0.4334938764560928,293807018.4207381,419445996.17910576,0.3069645826234912,0.5929172005907117,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,1,8,1340514100.6138046,835071934.4879591,native,8269,32,5000,505442166.12584543,669143118.4253998,835071934.4879591,1340514100.6138046,0.6052678161621696,435734234.4604252,569303558.2619435,0.4513568454844339,0.80503706274947,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,1,8,1340514100.6138046,835071934.4879591,native,8269,32,5000,505442166.12584543,669143118.4253998,835071934.4879591,1340514100.6138046,0.6052678161621696,435734234.4604252,569303558.2619435,0.4513568454844339,0.80503706274947,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,1,8,1340514100.6138046,835071934.4879591,native,8269,32,5000,505442166.12584543,669143118.4253998,835071934.4879591,1340514100.6138046,0.6052678161621696,435734234.4604252,569303558.2619435,0.4513568454844339,0.80503706274947,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,1,16,1398288473.5837512,835569802.7322348,native,8261,32,5000,562718670.8515164,730071335.8846588,835569802.7322348,1398288473.5837512,0.6734550111929358,486994999.2987539,630552885.1153984,0.5055766126335689,0.8917371368566763,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,1,16,1398288473.5837512,835569802.7322348,native,8261,32,5000,562718670.8515164,730071335.8846588,835569802.7322348,1398288473.5837512,0.6734550111929358,486994999.2987539,630552885.1153984,0.5055766126335689,0.8917371368566763,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,1,16,1398288473.5837512,835569802.7322348,native,8261,32,5000,562718670.8515164,730071335.8846588,835569802.7322348,1398288473.5837512,0.6734550111929358,486994999.2987539,630552885.1153984,0.5055766126335689,0.8917371368566763,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,2,1,1173657905.0886176,1034898874.6414589,native,8279,32,5000,138759030.44715887,206159190.00952148,1034898874.6414589,1173657905.0886176,0.13407979643927237,78613889.50781119,192721496.15410867,0.06906826515499749,0.20816149010193574,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,2,1,1173657905.0886176,1034898874.6414589,native,8279,32,5000,138759030.44715887,206159190.00952148,1034898874.6414589,1173657905.0886176,0.13407979643927237,78613889.50781119,192721496.15410867,0.06906826515499749,0.20816149010193574,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,2,1,1173657905.0886176,1034898874.6414589,native,8279,32,5000,138759030.44715887,206159190.00952148,1034898874.6414589,1173657905.0886176,0.13407979643927237,78613889.50781119,192721496.15410867,0.06906826515499749,0.20816149010193574,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,2,8,1167561614.072031,1035591176.3913442,native,8272,32,5000,131970437.6806866,197708239.5602646,1035591176.3913442,1167561614.072031,0.12743488037485529,72737041.09580287,185598903.3483994,0.06406280730743535,0.1992524414188226,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,2,8,1167561614.072031,1035591176.3913442,native,8272,32,5000,131970437.6806866,197708239.5602646,1035591176.3913442,1167561614.072031,0.12743488037485529,72737041.09580287,185598903.3483994,0.06406280730743535,0.1992524414188226,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,2,8,1167561614.072031,1035591176.3913442,native,8272,32,5000,131970437.6806866,197708239.5602646,1035591176.3913442,1167561614.072031,0.12743488037485529,72737041.09580287,185598903.3483994,0.06406280730743535,0.1992524414188226,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,0,0,2,16,1130609376.3134103,1036338955.8872703,native,8264,32,5000,94270420.42613982,163098109.4949646,1036338955.8872703,1130609376.3134103,0.0909648526581049,38533539.31245053,146098731.52450535,0.03332257803020918,0.15572275209570524,0.0006,0.0012,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,1,0,2,16,1130609376.3134103,1036338955.8872703,native,8264,32,5000,94270420.42613982,163098109.4949646,1036338955.8872703,1130609376.3134103,0.0909648526581049,38533539.31245053,146098731.52450535,0.03332257803020918,0.15572275209570524,0.0006,0.0012,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,bottom_up,ewma,independent,2,0,2,16,1130609376.3134103,1036338955.8872703,native,8264,32,5000,94270420.42613982,163098109.4949646,1036338955.8872703,1130609376.3134103,0.0909648526581049,38533539.31245053,146098731.52450535,0.03332257803020918,0.15572275209570524,0.0006,0.0012,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,wls,lightgbm,independent,0,0,0,1,1868845404.0685003,1848635679.4026902,native,8276,32,5000,20209724.66580991,238483535.86486816,1848635679.4026902,1868845404.0685003,0.01093223769885251,-66732203.88433147,117564886.0824907,-0.03354339056135766,0.06920685372491596,0.3062,0.6124,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,wls,lightgbm,independent,1,0,0,1,1868845404.0685003,1848635679.4026902,native,8276,32,5000,20209724.66580991,238483535.86486816,1848635679.4026902,1868845404.0685003,0.01093223769885251,-66732203.88433147,117564886.0824907,-0.03354339056135766,0.06920685372491596,0.3062,0.6124,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,wls,lightgbm,independent,2,0,0,1,1868845404.0685003,1848635679.4026902,native,8276,32,5000,20209724.66580991,238483535.86486816,1848635679.4026902,1868845404.0685003,0.01093223769885251,-66732203.88433147,117564886.0824907,-0.03354339056135766,0.06920685372491596,0.3062,0.6124,True,True
memory_lightgbm_reconciliation,memory_um,lightgbm,wls,lightgbm,independent,0,0,0,8,1616183556.0337863,1526324191.3500135,native,8269,32,5000,89859364.68377295,138378776.9590454,1526324191.3500135,1616183556.0337863,0.058873052784607666,10719696.200560203,172596219.0790501,0.006546138493094192,0.12495641365460929,0.0126,0.0252,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,wls,lightgbm,independent,1,0,0,8,1616183556.0337863,1526324191.3500135,native,8269,32,5000,89859364.68377295,138378776.9590454,1526324191.3500135,1616183556.0337863,0.058873052784607666,10719696.200560203,172596219.0790501,0.006546138493094192,0.12495641365460929,0.0126,0.0252,False,False
