hierarchy,unit,base_model,horizon,fold,method_a,method_b,npz_path,correction_family,in_holm_family,effect_class,tradeoff_class,coherence_before,coherence_after,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,ci_low,ci_high,p_value_holm,holm_rank,family_size,alpha,reject_holm_0.05
memory_um,memory_level,lightgbm,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,aggregate_focused_improvement,767941323.936843,0.0,8272,32,5000,0,-99737511.73185709,-86992319.73634338,1262294522.4928114,1162557010.7609544,-0.07901286898947554,-0.1002824583108626,-0.05785639463200465,1.0,0.0,False,False,232323552.07861236,240670947.22559834,0.03593004270252132,1626264864.5502863,1684696630.5791883,0.03593004270252145,551178955.4350102,567682546.315906,0.029942345799234348,4,3,-126363915.21159686,-73367233.96281926,0.0,13.0,27,0.05,True
memory_um,memory_level,lightgbm,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,pareto_improvement,767941323.936843,0.0,8272,32,5000,0,-102031350.1076269,-90177391.10508728,1262294522.4928114,1160263172.3851845,-0.08083006643024386,-0.10574706157485385,-0.056062949513104865,1.0,0.0,False,False,232323552.07861236,235799166.02158305,0.014960230729403768,1626264864.5502863,1650594162.1510816,0.014960230729404026,551178955.4350102,559273749.4987191,0.014686326435159701,3,4,-132790265.75418997,-71223247.27359353,0.0,11.0,27,0.05,True
memory_um,memory_level,lightgbm,16,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_degradation,accuracy_costly_coherence,1522331834.1169596,0.0,8261,32,5000,0,376607095.3936553,571239278.4701691,1735274052.5911322,2111881147.9847877,0.2170303271873979,0.13682381181290942,0.3213913601490045,0.0,0.0,False,False,493552141.99632317,493552141.99632317,0.0,3454864993.974262,3454864993.974262,0.0,1183450473.6563418,1183450473.6563418,0.0,0,0,256041707.9699265,506716327.3489141,0.0,3.0,27,0.05,True
memory_um,memory_level,lightgbm,16,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_degradation,accuracy_costly_coherence,1522331834.1169596,0.0,8261,32,5000,0,106346573.04819909,239053898.62568665,1735274052.5911322,1841620625.6393313,0.061285174459562226,0.012069609358316528,0.12476579837771978,0.0072,0.0144,False,False,493552141.99632317,517959041.8128505,0.04945151229170257,3454864993.974262,3625713292.689954,0.049451512291702686,1183450473.6563418,1174124004.2463593,-0.007880743315913975,5,2,22981544.278926972,197094552.14469656,0.144,18.0,27,0.05,False
memory_um,memory_level,lightgbm,16,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_degradation,accuracy_costly_coherence,1522331834.1169596,0.0,8261,32,5000,0,160846859.90007547,316997548.8530426,1735274052.5911322,1896120912.491208,0.09269248258504009,0.03526833150463655,0.16651206855002806,0.0016,0.0032,False,False,493552141.99632317,514972121.9736711,0.04339962924830642,3454864993.974262,3604804853.815698,0.04339962924830657,1183450473.6563418,1178029089.1527364,-0.004580998211826871,4,3,65788551.152803324,262408413.08942696,0.0352,17.0,27,0.05,True
memory_um,memory_level,lightgbm,16,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,modest_degradation,accuracy_costly_coherence,787283428.9104376,0.0,8261,32,5000,0,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.037209643211308756,0.004899209301626979,0.0704077421375394,0.011,0.022,False,False,265230185.9482802,265230185.9482802,0.0,1856611301.6379614,1856611301.6379614,0.0,923669854.1910539,923669854.1910539,0.0,0,0,6743272.890027523,91673030.74116543,0.19799999999999998,19.0,27,0.05,False
memory_um,memory_level,lightgbm,16,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,accuracy_neutral,coherence_only,787283428.9104376,0.0,8261,32,5000,0,6874502.193367428,61955319.560180664,1348125215.317614,1354999717.5109816,0.005099305402241747,-0.017004173591659243,0.027569075189130078,0.339,0.678,True,True,265230185.9482802,269224669.04179114,0.015060439215202597,1856611301.6379614,1884572683.2925382,0.015060439215202644,923669854.1910539,912366007.1556742,-0.012237973323574049,3,4,-23436633.27649024,35788567.26231463,1.0,25.0,27,0.05,False
memory_um,memory_level,lightgbm,16,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,accuracy_neutral,coherence_only,787283428.9104376,0.0,8261,32,5000,0,6935920.337753763,62029384.61062622,1348125215.317614,1355061135.6553676,0.005144863592006684,-0.01697944381152809,0.02763502556886761,0.3376,0.6752,True,True,265230185.9482802,271808252.78085476,0.024801350604404044,1856611301.6379614,1902657769.4659832,0.024801350604403898,923669854.1910539,914951920.4303069,-0.00943836558180421,4,3,-23399704.123822723,35870504.69986419,1.0,24.0,27,0.05,False
memory_um,memory_level,lightgbm,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,pareto_improvement,780548531.5914713,0.0,8264,32,5000,0,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.10718321583055192,-0.1363158972913839,-0.07563395046749563,1.0,0.0,False,False,228151917.36734942,228151917.36734942,0.0,1597063421.571446,1597063421.571446,0.0,550804983.1242582,550804983.1242582,0.0,0,0,-171465383.57418194,-97483516.57312874,0.0,2.0,27,0.05,True
memory_um,memory_level,lightgbm,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,aggregate_focused_improvement,780548531.5914713,0.0,8264,32,5000,0,-131282397.06381798,-109736668.12836456,1266339742.2184117,1135057345.1545937,-0.10367075492224034,-0.12508749741344194,-0.08182556919709891,1.0,0.0,False,False,228151917.36734942,237802041.67696673,0.04229692400121083,1597063421.571446,1664614291.7387671,0.042296924001210844,550804983.1242582,570643348.9154772,0.03601704123788507,2,5,-156889293.92406732,-104598143.8448863,0.0,14.0,27,0.05,True
memory_um,memory_level,lightgbm,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,pareto_improvement,780548531.5914713,0.0,8264,32,5000,0,-138224383.26919088,-117587498.75045776,1266339742.2184117,1128115358.949221,-0.10915268522414473,-0.13453239949717485,-0.0828440398403133,1.0,0.0,False,False,228151917.36734942,231715380.61343613,0.015618817878918603,1597063421.571446,1622007664.2940528,0.015618817878918527,550804983.1242582,559339434.2160821,0.015494505956382418,2,5,-168680898.8642119,-106322713.39774162,0.0,1.0,27,0.05,True
memory_um,memory_level,dlinear,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.47104925,0.0,8276,32,5000,0,5618216.805273066,5173099.684234619,1288970217.5265772,1294588434.3318505,0.004358686282181089,-0.010020967648613214,0.017860355653773037,0.2804,0.5608,True,True,269954482.4285869,269954482.4285869,0.0,1889681377.0001082,1889681377.0001082,0.0,548074446.1739749,548074446.1739749,0.0,0,0,-12574363.032415455,23284331.994573288,1.0,26.0,27,0.05,False
memory_um,memory_level,dlinear,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.47104925,0.0,8276,32,5000,0,-16348740.152555935,-3743953.434364319,1288970217.5265772,1272621477.3740215,-0.012683567029134124,-0.022723948303110347,-0.003355782640816403,0.996,0.008,False,False,269954482.4285869,270074328.95174885,0.0004439508545432345,1889681377.0001082,1890520302.662242,0.00044395085454326604,548074446.1739749,542870484.0337878,-0.009494991376655307,6,1,-29161792.462819554,-4319190.714430463,0.07200000000000001,19.0,27,0.05,False
memory_um,memory_level,dlinear,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.47104925,0.0,8276,32,5000,0,-14319060.488599483,-2833012.066421509,1288970217.5265772,1274651157.037978,-0.011108914925960452,-0.021835360748585653,-0.001130758425204871,0.9854,0.0292,False,False,269954482.4285869,269953063.9497293,-5.254511222839532e-06,1889681377.0001082,1889671447.6481047,-5.254511223123412e-06,548074446.1739749,542670741.6845518,-0.009859435204734472,5,2,-27995992.687007777,-1456829.758277405,0.2336,20.0,27,0.05,False
memory_um,memory_level,dlinear,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-37101931.038987346,-11900938.176773071,836589801.3086051,799487870.2696177,-0.04434901188246857,-0.06064031356110699,-0.02859073731443474,1.0,0.0,False,False,178494246.02162883,178494246.02162883,0.0,1249459722.151402,1249459722.151402,0.0,328854318.0901246,328854318.0901246,0.0,0,0,-50743957.11649018,-23878646.530726854,0.0,15.0,27,0.05,True
memory_um,memory_level,dlinear,1,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-43802890.246695355,-20618514.680740356,836589801.3086051,792786911.0619098,-0.05235886234589315,-0.06432744168944385,-0.04110319914226692,1.0,0.0,False,False,178494246.02162883,177809120.05404922,-0.003838364445073394,1249459722.151402,1244663840.3783445,-0.0038383644450735842,328854318.0901246,322746810.7617208,-0.018572075817262126,3,4,-54052905.848248444,-33987070.27012726,0.0,14.0,27,0.05,True
memory_um,memory_level,dlinear,1,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-43699458.79789012,-20642958.541641235,836589801.3086051,792890342.5107149,-0.05223522774188119,-0.06409142096805585,-0.04110825288710149,1.0,0.0,False,False,178494246.02162883,177528654.64329857,-0.005409649889852786,1249459722.151402,1242700582.5030897,-0.005409649889853191,328854318.0901246,321138315.9713083,-0.023463283570756388,4,3,-53828730.618096046,-33961591.32330639,0.0,13.0,27,0.05,True
memory_um,memory_level,dlinear,1,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,modest_degradation,accuracy_costly_coherence,446698754.89137936,0.0,8279,32,5000,0,39088012.658895634,38860678.49847412,1048733686.1079497,1087821698.7668452,0.037271628800213986,0.015899965591340305,0.05868101212144073,0.0002,0.0004,False,False,222412737.13792387,222412737.13792387,0.0,1556889159.965467,1556889159.965467,0.0,616887912.2037311,616887912.2037311,0.0,0,0,16350999.116038324,61478950.40194551,0.004,18.0,27,0.05,True
memory_um,memory_level,dlinear,1,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,446698754.89137936,0.0,8279,32,5000,0,-3707593.2297771927,9725156.523895264,1048733686.1079497,1045026092.8781725,-0.0035353047955737713,-0.018053909540516784,0.01044177900695451,0.7128,0.5744,True,True,222412737.13792387,220735988.84268847,-0.007538904097005922,1556889159.965467,1545151921.8988194,-0.00753890409700577,616887912.2037311,587208850.1702105,-0.04811094762336482,4,3,-18640725.033477105,11204593.54894582,1.0,27.0,27,0.05,False
memory_um,memory_level,dlinear,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,446698754.89137936,0.0,8279,32,5000,0,-4589643.904346078,9194563.932067871,1048733686.1079497,1044144042.2036036,-0.004376367389684143,-0.018658493930938637,0.009403339060399928,0.7544,0.4912,True,True,222412737.13792387,219747163.0049414,-0.011984808816634775,1556889159.965467,1538230141.0345898,-0.011984808816634756,616887912.2037311,583648941.247345,-0.05388170249218421,4,3,-19314809.25236964,10040362.972717814,1.0,25.0,27,0.05,False
memory_um,memory_level,dlinear,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-100924848.2096304,-109108667.85430908,1351523873.7521622,1250599025.5425317,-0.07467485419213368,-0.09249615491421445,-0.05962223086118869,1.0,0.0,False,False,262265333.2811841,262265333.2811841,0.0,1835857332.9682884,1835857332.9682884,0.0,549070948.1062284,549070948.1062284,0.0,0,0,-117567167.97228906,-84822572.00224662,0.0,16.0,27,0.05,True
memory_um,memory_level,dlinear,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-78355439.79107442,-78122382.56640625,1351523873.7521622,1273168433.9610877,-0.05797562389596603,-0.06915528534086737,-0.04856250701246773,1.0,0.0,False,False,262265333.2811841,267428650.15255377,0.01968737845285058,1835857332.9682884,1872000551.0678763,0.019687378452850745,549070948.1062284,548077883.7986714,-0.001808626573637,2,5,-88235601.67020836,-68734894.67774318,0.0,9.0,27,0.05,True
memory_um,memory_level,dlinear,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-85101544.87572846,-85378087.41850281,1351523873.7521622,1266422328.8764336,-0.06296710441338019,-0.07559977172303975,-0.05236844285348976,1.0,0.0,False,False,262265333.2811841,265909607.69162032,0.01389537215934313,1835857332.9682884,1861367253.8413422,0.013895372159343295,549070948.1062284,547584167.8624023,-0.0027078108010522265,2,5,-96256839.17370652,-74142393.25133215,0.0,10.0,27,0.05,True
memory_um,memory_level,dlinear,8,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-37569046.84032168,-16565873.367782593,836114125.5450646,798545078.7047428,-0.04493291728067666,-0.0607328717786086,-0.029129552099202177,1.0,0.0,False,False,177605775.06773308,177605775.06773308,0.0,1243240425.4741316,1243240425.4741316,0.0,316219021.57834566,316219021.57834566,0.0,0,0,-50906719.04108427,-24389458.49100973,0.0,7.0,27,0.05,True
memory_um,memory_level,dlinear,8,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-41857817.941062436,-20097481.875808716,836114125.5450646,794256307.6040021,-0.050062326017725436,-0.0615215945596341,-0.039106581683521456,1.0,0.0,False,False,177605775.06773308,177383673.7989381,-0.0012505295433680656,1243240425.4741316,1241685716.5925667,-0.0012505295433680415,316219021.57834566,325102628.84437525,0.028093209642129687,4,3,-51683827.694002956,-32350297.83258324,0.0,1.0,27,0.05,True
memory_um,memory_level,dlinear,8,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-41699013.62582569,-20120005.15864563,836114125.5450646,794415111.9192388,-0.04987239463110615,-0.061170877316234946,-0.0390553745316488,1.0,0.0,False,False,177605775.06773308,177276521.1587917,-0.0018538468628952036,1243240425.4741316,1240935648.1115417,-0.0018538468628952994,316219021.57834566,324245774.5982366,0.025383523672380587,5,2,-51382276.0023649,-32323627.866125762,0.0,6.0,27,0.05,True
memory_um,memory_level,dlinear,8,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,substantial_degradation,accuracy_costly_coherence,422773609.62416166,0.0,8272,32,5000,0,55921437.1406579,39036925.942741394,1047041227.013701,1102962664.1543586,0.053409011696849015,0.03382745028578118,0.07278726971507388,0.0,0.0,False,False,226639661.50603232,226639661.50603232,0.0,1586477630.5422263,1586477630.5422263,0.0,604648543.9959629,604648543.9959629,0.0,0,0,35304477.181518026,77081816.23179087,0.0,5.0,27,0.05,True
memory_um,memory_level,dlinear,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,422773609.62416166,0.0,8272,32,5000,0,10483268.824582689,12902156.851287842,1047041227.013701,1057524495.8382838,0.010012278938129636,-0.003414820601832415,0.022926465415236415,0.0682,0.1364,True,True,226639661.50603232,224774257.35124698,-0.008230704821872869,1586477630.5422263,1573419801.4587288,-0.008230704821872981,604648543.9959629,578887060.3866626,-0.04260571511352595,4,3,-3584095.5217361394,24254078.520565573,0.9548,21.0,27,0.05,False
memory_um,memory_level,dlinear,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,422773609.62416166,0.0,8272,32,5000,0,8862225.244349942,11433647.198760986,1047041227.013701,1055903452.2580509,0.008464065230388465,-0.004625655271194149,0.02104449164618948,0.0964,0.1928,True,True,226639661.50603232,224103729.42082813,-0.011189268764137679,1586477630.5422263,1568726105.945797,-0.011189268764137715,604648543.9959629,576032849.1238126,-0.047326161877504436,4,3,-4853094.214353905,22265111.824941,1.0,22.0,27,0.05,False
memory_um,memory_level,dlinear,16,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-104849245.61173221,-115017915.20491028,1349931371.2096462,1245082125.597914,-0.07767005630647647,-0.09583237225202033,-0.060943306769578084,1.0,0.0,False,False,261870716.2195335,261870716.2195335,0.0,1833095013.5367348,1833095013.5367348,0.0,545422081.7846916,545422081.7846916,0.0,0,0,-121847971.98445398,-86943693.49989624,0.0,4.0,27,0.05,True
memory_um,memory_level,dlinear,16,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-81216680.70324388,-81042474.7522583,1349931371.2096462,1268714690.5064023,-0.06016356270798215,-0.07145238653512102,-0.04980474639672836,1.0,0.0,False,False,261870716.2195335,267048263.3108819,0.01977138630120035,1833095013.5367348,1869337843.1761734,0.01977138630120022,545422081.7846916,544432314.8144464,-0.0018146807826453916,2,5,-91061982.7500233,-70634717.1899488,0.0,3.0,27,0.05,True
memory_um,memory_level,dlinear,16,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-87318675.39899747,-88396188.27670288,1349931371.2096462,1262612695.8106487,-0.06468378856975,-0.07726086234794557,-0.05311897192553187,1.0,0.0,False,False,261870716.2195335,265480675.0801789,0.01378527126957966,1833095013.5367348,1858364725.561252,0.013785271269579447,545422081.7846916,543836456.1874841,-0.002907153285798505,3,4,-98442004.23165306,-75366815.19197531,0.0,2.0,27,0.05,True
memory_um,memory_level,dlinear,16,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-40818421.06281064,-29257916.57623291,846438532.3283072,805620111.2654964,-0.04822372742239296,-0.06630739231481272,-0.03189203162230347,1.0,0.0,False,False,178379845.7930321,178379845.7930321,0.0,1248658920.551225,1248658920.551225,0.0,323826852.0686288,323826852.0686288,0.0,0,0,-53585792.10225793,-27939357.30374915,0.0,8.0,27,0.05,True
memory_um,memory_level,dlinear,16,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-45732727.68615079,-31748376.92567444,846438532.3283072,800705804.6421564,-0.05402959097378673,-0.06763284801771452,-0.04237686478749781,1.0,0.0,False,False,178379845.7930321,177859003.69106433,-0.0029198483699335444,1248658920.551225,1245013025.83745,-0.0029198483699339017,323826852.0686288,332536005.2298423,0.02689447495035953,3,4,-54996522.258145235,-36806294.53932353,0.0,17.0,27,0.05,True
memory_um,memory_level,dlinear,16,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-45494829.72673706,-31724758.04663086,846438532.3283072,800943702.60157,-0.05374853340099483,-0.067206996354761,-0.04228843355298437,1.0,0.0,False,False,178379845.7930321,177837218.94399485,-0.0030419739776367492,1248658920.551225,1244860532.607964,-0.0030419739776368204,323826852.0686288,331710457.69678533,0.024345126346983006,4,3,-54651433.56430066,-36726430.61410936,0.0,11.0,27,0.05,True
memory_um,memory_level,dlinear,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,substantial_degradation,accuracy_costly_coherence,442752201.4274765,0.0,8264,32,5000,0,58015294.53876856,46727899.8031311,1056253575.3982915,1114268869.9370599,0.05492553671772631,0.034097973874537224,0.07471315847526137,0.0,0.0,False,False,228959976.16284576,228959976.16284576,0.0,1602719833.1399202,1602719833.1399202,0.0,629540423.6563799,629540423.6563799,0.0,0,0,35752774.11623618,80085831.82523401,0.0,12.0,27,0.05,True
memory_um,memory_level,dlinear,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,442752201.4274765,0.0,8264,32,5000,0,9074359.704870036,17035112.45465851,1056253575.3982915,1065327935.1031616,0.008591080699015178,-0.005271701824582712,0.02156915335351254,0.1086,0.2172,True,True,228959976.16284576,226909603.97329602,-0.008955155498843322,1602719833.1399202,1588367227.8130722,-0.008955155498843211,629540423.6563799,600080413.7275335,-0.046796057603008735,4,3,-5574673.536471818,22910771.81295573,1.0,23.0,27,0.05,False
memory_um,memory_level,dlinear,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,442752201.4274765,0.0,8264,32,5000,0,7586643.541257321,16075214.72505951,1056253575.3982915,1063840218.9395489,0.007182596791112924,-0.00633591869973144,0.019837987352665194,0.149,0.298,True,True,228959976.16284576,226014500.40097934,-0.012864588000181643,1602719833.1399202,1582101502.8068552,-0.0128645880001817,629540423.6563799,596211151.2072167,-0.0529422276898222,5,2,-6709071.110526811,21092214.359912474,1.0,24.0,27,0.05,False
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,0.0,0.0,1.4204331179186942,1.4204331179186942,0.0,0.0,0.0,0.0,1.0,True,True,61.877598731082195,61.877598731082195,0.0,68.10773726203394,68.10773726203394,0.0,129.615914080379,129.615914080379,0.0,0,0,0.0,0.0,,,0,0.05,False
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,4.2907336899957225e-14,2.0694557179012918e-13,1.4204331179186942,1.4204331179187373,3.0207220853050574e-14,2.5392792771379115e-14,3.570025092750556e-14,0.0,0.0,False,False,61.877598731082195,61.87759873108231,1.837285868439965e-15,68.10773726203394,68.10773726203401,1.0432628719207004e-15,129.615914080379,129.61591408037935,2.631316652624503e-15,2,4,3.783616475396943e-14,4.797428071563048e-14,,,0,0.05,False
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,-9.643350923057515e-14,-1.9539925233402755e-13,1.4204331179186942,1.420433117918598,-6.789021462121036e-14,-8.018477083874709e-14,-5.751658430270586e-14,1.0,0.0,False,False,61.877598731082195,61.87759873108194,-4.133893203989921e-15,68.10773726203394,68.10773726203365,-4.1730514876828015e-15,129.615914080379,129.61591408037697,-1.5787899915747018e-14,3,2,-1.0336583158536407e-13,-8.947069983543601e-14,,,0,0.05,False
