hierarchy,model,horizon,fold,method,mean_mae,std_mae,cv,min_mae,max_mae,best_seed,worst_seed,identical_hashes,max_pred_abs_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
cpu_core_weighted,dlinear,8,0,mint,1.2344671005678436,0.023061724689594873,0.01868152231759493,1.209524961701427,1.2651365765264677,0,2,False,917.4514284574511,moderately_seed_sensitive,1.209524961701427,1.228739763475636,1.2651365765264677
cpu_core_weighted,dlinear,8,1,independent,1.0367289285531516,0.0023415178683386636,0.002258563259738939,1.033701682753594,1.039404831988524,0,2,False,373.5534712372819,practically_seed_stable,1.033701682753594,1.0370802709173363,1.039404831988524
cpu_core_weighted,dlinear,8,1,bottom_up,0.9370650703516455,0.0022286999896766733,0.002378383380398893,0.9348743317307808,0.9401228753138297,2,1,False,373.5534712372819,practically_seed_stable,0.9361980040103265,0.9401228753138297,0.9348743317307808
cpu_core_weighted,dlinear,8,1,wls,0.9554366678459427,0.0011425906614297434,0.001195883201767569,0.9542072313783913,0.9569594800223096,1,2,False,373.5534712372819,practically_seed_stable,0.9551432921371276,0.9542072313783913,0.9569594800223096
cpu_core_weighted,dlinear,8,1,mint,0.9541604513492921,0.0007646334846169032,0.0008013678239709306,0.953539357043862,0.9552376000585655,1,2,False,373.5534712372819,practically_seed_stable,0.9537043969454486,0.953539357043862,0.9552376000585655
cpu_core_weighted,dlinear,8,2,independent,1.393826992809066,0.005108274944258151,0.003664927548836694,1.386602939663177,1.397477768165588,0,2,False,1466.0218637038506,practically_seed_stable,1.386602939663177,1.3974002705984336,1.397477768165588
cpu_core_weighted,dlinear,8,2,bottom_up,1.332976855156657,0.004721962082887409,0.003542418658373828,1.32637457986404,1.337145667620345,1,2,False,1466.0218637038506,practically_seed_stable,1.3354103179855858,1.32637457986404,1.337145667620345
cpu_core_weighted,dlinear,8,2,wls,1.3274848885825026,0.007684842095238557,0.005789024162410229,1.3172025973847217,1.3356741586598477,1,2,False,1466.0218637038506,practically_seed_stable,1.3295779097029379,1.3172025973847217,1.3356741586598477
cpu_core_weighted,dlinear,8,2,mint,1.325632006888493,0.0075587536754522094,0.005701999979009274,1.3153741356553086,1.3333655910441014,1,2,False,1466.0218637038506,practically_seed_stable,1.3281562939660692,1.3153741356553086,1.3333655910441014
cpu_core_weighted,dlinear,16,0,independent,1.3197717382403333,0.006816551665319365,0.005164947443417716,1.3105642612208253,1.3268482970246676,0,2,False,833.1830779911536,practically_seed_stable,1.3105642612208253,1.3219026564755074,1.3268482970246676
cpu_core_weighted,dlinear,16,0,bottom_up,1.2356502898545205,0.02113447307051781,0.017103927578899433,1.2198480014346502,1.265522203019458,0,2,False,833.1830779911536,moderately_seed_sensitive,1.2198480014346502,1.2215806651094536,1.265522203019458
cpu_core_weighted,dlinear,16,0,wls,1.2439130981458584,0.015403434995889156,0.012383047512602835,1.2311344015701304,1.2655807774904178,0,2,False,833.1830779911536,moderately_seed_sensitive,1.2311344015701304,1.235024115377027,1.2655807774904178
cpu_core_weighted,dlinear,16,0,mint,1.2361615961419465,0.018067407348851844,0.014615732607484427,1.2221808184484955,1.2616735994911592,0,2,False,833.1830779911536,moderately_seed_sensitive,1.2221808184484955,1.2246303704861847,1.2616735994911592
cpu_core_weighted,dlinear,16,1,independent,1.0334223746323536,0.003461369747560135,0.003349424042412028,1.0286942821379106,1.0368843629622826,2,0,False,424.17983323323006,practically_seed_stable,1.0368843629622826,1.034688478796868,1.0286942821379106
cpu_core_weighted,dlinear,16,1,bottom_up,0.9355642557177742,0.006249781715198283,0.006680227121763419,0.9291772402608399,0.9440487163279161,0,2,False,424.17983323323006,practically_seed_stable,0.9291772402608399,0.9334668105645667,0.9440487163279161
cpu_core_weighted,dlinear,16,1,wls,0.9495109361100448,0.0018807016192903168,0.001980705590390747,0.9469075135657571,0.9512840295659024,0,2,False,424.17983323323006,practically_seed_stable,0.9469075135657571,0.9503412651984748,0.9512840295659024
