run_id,family,target,fold,y_train_min,y_train_median,y_train_max,y_val_min,y_val_median,y_val_max,pred_min,pred_median,pred_max,finite_pred_pct,mae,persistence_mae
dlinear_cpu_validate,cpu,cluster_mean_CU,0,1.8772486772193577,2.521435185348511,33.1634656084423,1.8890873016493899,2.3942129630703235,30.55392738417569,0.7840870075490227,2.6205401641230726,20.527423856274773,100.0,0.5375158654620592,0.6064549343455634
dlinear_cpu_validate,cpu,cluster_mean_CU,1,1.851419752777013,2.5507076716370185,33.1634656084423,1.8967857145132723,2.812447090073312,31.604044089197764,-2.5874398288413567,3.0353364616293934,27.803406581680242,100.0,1.404172447103739,1.4789591833108944
dlinear_cpu_validate,cpu,cluster_mean_CU,2,1.851419752777013,2.5982473544100735,34.52176462256451,1.7848765434478817,2.498505291022994,30.620784983764064,0.7128649727954675,2.6892957417941776,21.137228855607596,100.0,0.7771009496366575,0.8155716545622695
dlinear_memory_validate,memory,cluster_UM,0,113481224192.0,116047517696.0,181478932480.0,115048919040.0,116077381632.0,168599498752.0,115505900003.46309,116185735413.49007,141933795161.92426,100.0,371940372.17301714,370774950.5897858
dlinear_memory_validate,memory,cluster_UM,1,113481224192.0,116437114880.0,181478932480.0,118848614400.0,120525615104.0,172579835904.0,118964692940.70428,120487948241.19049,145531080396.53064,100.0,1341798670.4434867,1376387423.3235772
dlinear_memory_validate,memory,cluster_UM,2,113481224192.0,119524771840.0,181478932480.0,116572610560.0,117992192000.0,174973829120.0,116828628254.309,118095164465.72186,145568233605.55615,100.0,556580139.5665673,548111169.3470049
