hierarchy,unit,base_model,horizon,fold,method_a,method_b,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,ci_low,ci_high,prob_reconciliation_improves,p_value_raw,ci_crosses_zero,effect_class,outcome,correction_family,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,coherence_before,coherence_after,tradeoff_class,npz_path,p_value_holm,reject_holm_0.05,family_size,alpha,ci_low_rel,ci_high_rel
memory_um,memory_level,lightgbm,16,0,independent,bottom_up,8261,32,1000,0,376607095.3936553,571239278.4701691,1735274052.5911322,2111881147.9847877,0.217030327187398,254590599.39876136,506662845.08439904,0.0,0.0,False,substantial_degradation,loss,memory_lightgbm,493552141.9963023,493552141.9963023,0.0,452720677.16397387,452720677.16397387,0.0,1183450473.6562254,1183450473.6562254,0.0,0,0,1522331834.1169596,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,0.14671492322414642,0.2919785749852272
memory_um,memory_level,lightgbm,16,0,independent,wls,8261,32,1000,0,106346573.04819909,239053898.62568665,1735274052.5911322,1841620625.639331,0.0612851744595622,24040449.513087273,197509144.21961668,0.005,0.01,False,substantial_degradation,loss,memory_lightgbm,493552141.9963023,517959041.81285065,0.0494515122917472,452720677.16397387,478574874.7877197,0.0571084974198816,1183450473.6562254,1174124004.24636,-0.0078807433158158,5,2,1522331834.1169596,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,0.1,False,27.0,0.05,0.013853978555830869,0.11382014496482191
memory_um,memory_level,lightgbm,16,0,independent,mint,8261,32,1000,0,160846859.90007547,316997548.8530426,1735274052.5911322,1896120912.491208,0.0926924825850403,68142051.8998164,265415162.51102403,0.001,0.002,False,substantial_degradation,loss,memory_lightgbm,493552141.9963023,514972121.9736704,0.0433996292483492,452720677.16397387,474914161.1536096,0.049022465968784,1183450473.6562254,1178029089.1527336,-0.0045809982117314,4,3,1522331834.1169596,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,0.022,True,27.0,0.05,0.0392687551560319,0.1529528791804977
memory_um,memory_level,lightgbm,16,1,independent,bottom_up,8261,32,1000,0,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.0372096432113086,8929432.090190964,88636877.67994787,0.008,0.016,False,modest_degradation,loss,memory_lightgbm,265230185.9482822,265230185.9482822,0.0,251893111.30323815,251893111.30323815,0.0,923669854.1910512,923669854.1910512,0.0,0,0,787283428.9104376,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,0.144,False,27.0,0.05,0.006623592518508911,0.06574825296110591
memory_um,memory_level,lightgbm,16,1,independent,wls,8261,32,1000,0,6874502.193367428,61955319.560180664,1348125215.317614,1354999717.5109816,0.0050993054022417,-21787842.124375273,34239179.593514025,0.343,0.686,True,accuracy_neutral,loss,memory_lightgbm,265230185.9482822,269224669.04179174,0.015060439215197,251893111.30323815,253512997.0622259,0.006430845808394,923669854.1910512,912366007.155678,-0.0122379733235671,3,4,787283428.9104376,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,1.0,False,27.0,0.05,-0.01616158638442359,0.025397625683788862
memory_um,memory_level,lightgbm,16,1,independent,mint,8261,32,1000,0,6935920.337753763,62029384.61062622,1348125215.317614,1355061135.6553676,0.0051448635920065,-21757516.279361747,34326053.40916701,0.343,0.686,True,accuracy_neutral,loss,memory_lightgbm,265230185.9482822,271808252.7808545,0.0248013506043953,251893111.30323815,254770139.77459377,0.0114216242614593,923669854.1910512,914951920.4303038,-0.0094383655818046,4,3,787283428.9104376,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,1.0,False,27.0,0.05,-0.01613909155629564,0.025462066148714456
memory_um,memory_level,lightgbm,16,2,independent,bottom_up,8264,32,1000,0,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.1071832158305518,-170540099.86082113,-98560577.09322327,1.0,0.0,False,substantial_improvement,win,memory_lightgbm,228151917.36735824,228151917.36735824,0.0,194508386.88383937,194508386.88383937,0.0,550804983.1242969,550804983.1242969,0.0,0,0,780548531.5914713,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.13467167946736308,-0.07783106997855245
memory_um,memory_level,lightgbm,16,2,independent,wls,8264,32,1000,0,-131282397.06381798,-109736668.12836456,1266339742.2184117,1135057345.1545937,-0.1036707549222403,-156901383.5758805,-105918625.91716336,1.0,0.0,False,substantial_improvement,win,memory_lightgbm,228151917.36735824,237802041.6769665,0.0422969240011694,194508386.88383937,203737897.08421627,0.0474504485294446,550804983.1242969,570643348.9154766,0.0360170412378111,2,5,780548531.5914713,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.12390149210749399,-0.08364155556834373
memory_um,memory_level,lightgbm,16,2,independent,mint,8264,32,1000,0,-138224383.26919088,-117587498.75045776,1266339742.2184117,1128115358.949221,-0.1091526852241446,-168131582.90303913,-107581882.81326953,1.0,0.0,False,substantial_improvement,win,memory_lightgbm,228151917.36735824,231715380.6134359,0.0156188178788782,194508386.88383937,198022288.0333319,0.0180655508268189,550804983.1242969,559339434.2160808,0.0154945059563086,2,5,780548531.5914713,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.13276972782083046,-0.08495499211357323
memory_um,memory_level,dlinear,1,0,independent,bottom_up,8276,32,1000,0,5618216.805273066,5173099.684234619,1288970217.5265772,1294588434.3318503,0.0043586862821812,-11960901.485851243,24488119.697945066,0.272,0.544,True,accuracy_neutral,loss,memory_dlinear,269954482.4285871,269954482.4285871,0.0,225153559.34342843,225153559.34342843,0.0,548074446.1739744,548074446.1739744,0.0,0,0,405896187.4710493,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,1.0,False,27.0,0.05,-0.009279424243644033,0.018998204430925997
memory_um,memory_level,dlinear,1,0,independent,wls,8276,32,1000,0,-16348740.152555935,-3743953.434364319,1288970217.5265772,1272621477.3740215,-0.0126835670291339,-29005185.179198932,-3917371.262840547,0.997,0.006,False,accuracy_neutral,win,memory_dlinear,269954482.4285871,270074328.9517489,0.0004439508545427,225153559.34342843,225425436.96192393,0.001207520855048,548074446.1739744,542870484.0337868,-0.0094949913766564,6,1,405896187.4710493,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,0.054,False,27.0,0.05,-0.02250260307399296,-0.003039148003246844
memory_um,memory_level,dlinear,1,0,independent,mint,8276,32,1000,0,-14319060.488599485,-2833012.066421509,1288970217.5265772,1274651157.037978,-0.0111089149259603,-27579575.50984991,-833043.8087904082,0.984,0.032,False,accuracy_neutral,win,memory_dlinear,269954482.4285871,269953063.9497292,-5.254511223943504e-06,225153559.34342843,225293647.42618492,0.0006221890658313,548074446.1739744,542670741.6845521,-0.0098594352047331,5,2,405896187.4710493,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,0.256,False,27.0,0.05,-0.021396596395200456,-0.0006462863124866822
memory_um,memory_level,dlinear,1,1,independent,bottom_up,8276,32,1000,0,-37101931.038987346,-11900938.176773071,836589801.3086051,799487870.2696177,-0.0443490118824686,-50513269.84600134,-24526831.09390776,1.0,0.0,False,modest_improvement,win,memory_dlinear,178494246.02162883,178494246.02162883,0.0,149803462.7639448,149803462.7639448,0.0,328854318.090123,328854318.090123,0.0,0,0,303539149.51929253,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,0.0,True,27.0,0.05,-0.060379973276016276,-0.02931763100093087
memory_um,memory_level,dlinear,1,1,independent,wls,8276,32,1000,0,-43802890.246695355,-20618514.680740356,836589801.3086051,792786911.0619098,-0.052358862345893,-53902018.285496615,-34437168.95217814,1.0,0.0,False,substantial_improvement,win,memory_dlinear,178494246.02162883,177809120.0540493,-0.0038383644450728,149803462.7639448,149937442.2836439,0.0008943686429346,328854318.090123,322746810.76172173,-0.0185720758172544,3,4,303539149.51929253,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06443064235445178,-0.04116374464320633
memory_um,memory_level,dlinear,1,1,independent,mint,8276,32,1000,0,-43699458.79789012,-20642958.541641235,836589801.3086051,792890342.5107149,-0.0522352277418812,-53694625.41066431,-34439047.02048787,1.0,0.0,False,substantial_improvement,win,memory_dlinear,178494246.02162883,177528654.64329857,-0.0054096498898527,149803462.7639448,149642544.6410825,-0.0010741949477888,328854318.090123,321138315.97130764,-0.0234632835707536,4,3,303539149.51929253,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06418273964931732,-0.041165989552607314
memory_um,memory_level,dlinear,1,2,independent,bottom_up,8279,32,1000,0,39088012.658895634,38860678.49847412,1048733686.1079496,1087821698.7668452,0.0372716288002138,15493589.99473728,61386711.42842053,0.0,0.0,False,modest_degradation,loss,memory_dlinear,222412737.13792375,222412737.13792375,0.0,187615647.80681637,187615647.80681637,0.0,616887912.2037297,616887912.2037297,0.0,0,0,446698754.89137936,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,0.0,True,27.0,0.05,0.014773617172760935,0.05853412762608809
memory_um,memory_level,dlinear,1,2,independent,wls,8279,32,1000,0,-3707593.2297771927,9725156.523895264,1048733686.1079496,1045026092.8781724,-0.0035353047955737,-19502078.988279913,11514299.600236649,0.699,0.602,True,accuracy_neutral,win,memory_dlinear,222412737.13792375,220735988.842688,-0.0075389040970075,187615647.80681637,186601676.11529955,-0.0054045155794301,616887912.2037297,587208850.1702096,-0.0481109476233641,4,3,446698754.89137936,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,1.0,False,27.0,0.05,-0.01859583538377206,0.010979240728853106
memory_um,memory_level,dlinear,1,2,independent,mint,8279,32,1000,0,-4589643.904346078,9194563.932067871,1048733686.1079496,1044144042.2036036,-0.0043763673896841,-20173726.918104663,10334250.10314704,0.742,0.516,True,accuracy_neutral,win,memory_dlinear,222412737.13792375,219747163.00494167,-0.011984808816633,187615647.80681637,185605564.0183649,-0.0107138387013496,616887912.2037297,583648941.2473478,-0.0538817024921775,4,3,446698754.89137936,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,1.0,False,27.0,0.05,-0.01923627245442378,0.009854027042365168
memory_um,memory_level,dlinear,8,0,independent,bottom_up,8269,32,1000,0,-100924848.2096304,-109108667.85430908,1351523873.7521622,1250599025.5425315,-0.0746748541921337,-117030787.19992594,-84823098.65748441,1.0,0.0,False,substantial_improvement,win,memory_dlinear,262265333.2811841,262265333.2811841,0.0,218348592.37683824,218348592.37683824,0.0,549070948.1062276,549070948.1062276,0.0,0,0,411277892.719184,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.08659172765851315,-0.06276108051424549
memory_um,memory_level,dlinear,8,0,independent,wls,8269,32,1000,0,-78355439.79107442,-78122382.56640625,1351523873.7521622,1273168433.9610877,-0.057975623895966,-88150817.82666518,-68474473.79426903,1.0,0.0,False,substantial_improvement,win,memory_dlinear,262265333.2811841,267428650.1525541,0.0196873784528517,218348592.37683824,224284532.64433295,0.0271856127070887,549070948.1062276,548077883.7986716,-0.0018086265736352,2,5,411277892.719184,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06522327835906949,-0.05066464242630585
memory_um,memory_level,dlinear,8,0,independent,mint,8269,32,1000,0,-85101544.87572846,-85378087.41850281,1351523873.7521622,1266422328.8764336,-0.0629671044133803,-96250161.49768367,-73809843.57717675,1.0,0.0,False,substantial_improvement,win,memory_dlinear,262265333.2811841,265909607.69162023,0.0138953721593429,218348592.37683824,222825484.8896081,0.0205034182452771,549070948.1062276,547584167.8624038,-0.0027078108010483,2,5,411277892.719184,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.07121602760184294,-0.054612312080187304
memory_um,memory_level,dlinear,8,1,independent,bottom_up,8269,32,1000,0,-37569046.84032168,-16565873.367782593,836114125.5450646,798545078.7047428,-0.0449329172806767,-50644881.9397768,-24260233.298644684,1.0,0.0,False,modest_improvement,win,memory_dlinear,177605775.0677328,177605775.0677328,0.0,149348562.6727302,149348562.6727302,0.0,316219021.5783459,316219021.5783459,0.0,0,0,287605532.3304146,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.060571733442203596,-0.029015456810790496
memory_um,memory_level,dlinear,8,1,independent,wls,8269,32,1000,0,-41857817.941062436,-20097481.875808716,836114125.5450646,794256307.6040021,-0.0500623260177254,-51227499.07385936,-32271429.398885697,1.0,0.0,False,substantial_improvement,win,memory_dlinear,177605775.0677328,177383673.798938,-0.001250529543367,149348562.6727302,149715079.32075864,0.0024541022790529,316219021.5783459,325102628.84437406,0.0280932096421251,4,3,287605532.3304146,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.0612685487647563,-0.03859691926368052
memory_um,memory_level,dlinear,8,1,independent,mint,8269,32,1000,0,-41699013.62582569,-20120005.15864563,836114125.5450646,794415111.9192388,-0.0498723946311062,-50939130.23543477,-32216009.650019664,1.0,0.0,False,modest_improvement,win,memory_dlinear,177605775.0677328,177276521.15879196,-0.0018538468628921,149348562.6727302,149592818.38285932,0.0016354741268207,316219021.5783459,324245774.5982371,0.0253835236723813,5,2,287605532.3304146,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,0.0,True,27.0,0.05,-0.060923657045295634,-0.03853063674653024
memory_um,memory_level,dlinear,8,2,independent,bottom_up,8272,32,1000,0,55921437.1406579,39036925.942741394,1047041227.013701,1102962664.1543586,0.0534090116968487,34837272.951484434,76535659.96438132,0.0,0.0,False,substantial_degradation,loss,memory_dlinear,226639661.50603175,226639661.50603175,0.0,190606969.09167227,190606969.09167227,0.0,604648543.99596,604648543.99596,0.0,0,0,422773609.62416166,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,0.0,True,27.0,0.05,0.03327211197867051,0.07309708346697204
memory_um,memory_level,dlinear,8,2,independent,wls,8272,32,1000,0,10483268.824582689,12902156.851287842,1047041227.013701,1057524495.8382838,0.0100122789381297,-4336577.050451971,24410953.28786968,0.079,0.158,True,accuracy_neutral,loss,memory_dlinear,226639661.50603175,224774257.35124716,-0.0082307048218697,190606969.09167227,189277168.2724499,-0.0069766642088663,604648543.99596,578887060.3866627,-0.0426057151135212,4,3,422773609.62416166,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,1.0,False,27.0,0.05,-0.004141744315857034,0.023314223602725677
memory_um,memory_level,dlinear,8,2,independent,mint,8272,32,1000,0,8862225.244349942,11433647.198760986,1047041227.013701,1055903452.2580508,0.0084640652303884,-5533219.599779112,22476531.5638968,0.112,0.224,True,accuracy_neutral,loss,memory_dlinear,226639661.50603175,224103729.42082828,-0.0111892687641346,190606969.09167227,188602120.0851888,-0.0105182355925258,604648543.99596,576032849.123813,-0.0473261618774991,4,3,422773609.62416166,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,1.0,False,27.0,0.05,-0.005284624384429046,0.02146671113228542
memory_um,memory_level,dlinear,16,0,independent,bottom_up,8261,32,1000,0,-104849245.6117322,-115017915.20491028,1349931371.2096462,1245082125.597914,-0.0776700563064765,-121950222.7903455,-87691218.5190232,1.0,0.0,False,substantial_improvement,win,memory_dlinear,261870716.21953335,261870716.21953335,0.0,218891128.81444025,218891128.81444025,0.0,545422081.7846897,545422081.7846897,0.0,0,0,414229236.4238867,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.09033809080314088,-0.06495976046578195
memory_um,memory_level,dlinear,16,0,independent,wls,8261,32,1000,0,-81216680.70324388,-81042474.7522583,1349931371.2096462,1268714690.5064025,-0.0601635627079822,-90932343.65665282,-71459130.73523927,1.0,0.0,False,substantial_improvement,win,memory_dlinear,261870716.21953335,267048263.310882,0.0197713863012012,218891128.81444025,224749242.82770064,0.0267626835540991,545422081.7846897,544432314.8144474,-0.0018146807826401,2,5,414229236.4238867,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06736071595637502,-0.05293538046397587
memory_um,memory_level,dlinear,16,0,independent,mint,8261,32,1000,0,-87318675.39899747,-88396188.27670288,1349931371.2096462,1262612695.810649,-0.06468378856975,-98247302.33511682,-76140173.32503703,1.0,0.0,False,substantial_improvement,win,memory_dlinear,261870716.21953335,265480675.0801792,0.0137852712695813,218891128.81444025,223274758.6661557,0.0200265304284286,545422081.7846897,543836456.1874857,-0.0029071532857921,3,4,414229236.4238867,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.07277947933536755,-0.056402995699558686
memory_um,memory_level,dlinear,16,1,independent,bottom_up,8261,32,1000,0,-40818421.06281064,-29257916.57623291,846438532.3283072,805620111.2654964,-0.0482237274223931,-52948525.547399096,-28057916.145524666,1.0,0.0,False,modest_improvement,win,memory_dlinear,178379845.79303184,178379845.79303184,0.0,150275758.2697989,150275758.2697989,0.0,323826852.0686276,323826852.0686276,0.0,0,0,298993412.82859784,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06255448390534991,-0.033148202821468284
memory_um,memory_level,dlinear,16,1,independent,wls,8261,32,1000,0,-45732727.68615079,-31748376.92567444,846438532.3283072,800705804.6421564,-0.0540295909737867,-54465995.4159894,-36835322.04423805,1.0,0.0,False,substantial_improvement,win,memory_dlinear,178379845.79303184,177859003.6910645,-0.002919848369931,150275758.2697989,150563577.41675118,0.0019152732966785,323826852.0686276,332536005.22984236,0.0268944749503634,3,4,298993412.82859784,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06434725421368664,-0.043518011807561215
memory_um,memory_level,dlinear,16,1,independent,mint,8261,32,1000,0,-45494829.72673706,-31724758.04663086,846438532.3283072,800943702.60157,-0.0537485334009949,-54096325.455969624,-36764466.150192626,1.0,0.0,False,substantial_improvement,win,memory_dlinear,178379845.79303184,177837218.94399452,-0.003041973977637,150275758.2697989,150527517.40016994,0.0016753143239446,323826852.0686276,331710457.69678426,0.0243451263469834,4,3,298993412.82859784,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,0.0,True,27.0,0.05,-0.06391051847222302,-0.043434301187901064
memory_um,memory_level,dlinear,16,2,independent,bottom_up,8264,32,1000,0,58015294.53876856,46727899.8031311,1056253575.3982916,1114268869.93706,0.0549255367177261,36096501.45753455,79465990.60314605,0.0,0.0,False,substantial_degradation,loss,memory_dlinear,228959976.162846,228959976.162846,0.0,192985905.78749323,192985905.78749323,0.0,629540423.6563805,629540423.6563805,0.0,0,0,442752201.4274765,0.0,accuracy_costly_coherence,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,0.0,True,27.0,0.05,0.03417408688431971,0.0752338192778955
memory_um,memory_level,dlinear,16,2,independent,wls,8264,32,1000,0,9074359.704870036,17035112.45465851,1056253575.3982916,1065327935.1031616,0.0085910806990152,-6034591.735214044,22792993.94487192,0.128,0.256,True,accuracy_neutral,loss,memory_dlinear,228959976.162846,226909603.9732956,-0.0089551554988461,192985905.78749323,191513171.42209607,-0.0076313052986307,629540423.6563805,600080413.7275304,-0.0467960576030145,4,3,442752201.4274765,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,1.0,False,27.0,0.05,-0.005713203605430186,0.021579092819900895
memory_um,memory_level,dlinear,16,2,independent,mint,8264,32,1000,0,7586643.541257321,16075214.72505951,1056253575.3982916,1063840218.9395489,0.0071825967911129,-7201567.277457187,20814665.75500177,0.161,0.322,True,accuracy_neutral,loss,memory_dlinear,228959976.162846,226014500.40097895,-0.0128645880001842,192985905.78749323,190620467.1245153,-0.0122570539715094,629540423.6563805,596211151.2072144,-0.0529422276898268,5,2,442752201.4274765,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,1.0,False,27.0,0.05,-0.006818028781338443,0.019706125725683803
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,bottom_up,4847,32,1000,0,0.0,0.0,1.4204331179186944,1.4204331179186944,0.0,0.0,0.0,0.0,1.0,True,accuracy_neutral,tie,cpu_persistence,1.747626173256086,1.747626173256086,0.0,1.8353525047354895,1.8353525047354895,0.0,3.6004420577882987,3.6004420577882987,0.0,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,1.0,False,27.0,0.05,0.0,0.0
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,wls,4847,32,1000,0,4.291385273784966e-14,2.0738966099997927e-13,1.4204331179186944,1.4204331179187373,3.0170099675882134e-14,3.7969073118645606e-14,4.8167688512297724e-14,0.0,0.0,False,accuracy_neutral,tie,cpu_persistence,1.747626173256086,1.747626173256093,3.9387043167539706e-15,1.8353525047354895,1.835352504735495,3.024549839228736e-15,3.6004420577882987,3.6004420577883245,7.153892149322882e-15,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,0.0,True,27.0,0.05,2.6730630706696148e-14,3.39105642530188e-14
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,mint,4847,32,1000,0,-9.643505208579464e-14,-1.9539925233402758e-13,1.4204331179186944,1.4204331179185978,-6.79999655907188e-14,-1.0342337500467165e-13,-8.958763091165984e-14,1.0,0.0,False,accuracy_neutral,tie,cpu_persistence,1.747626173256086,1.7476261732560805,-3.1763744489951387e-15,1.8353525047354895,1.8353525047354835,-3.266513826367035e-15,3.6004420577882987,3.600442057788252,-1.2951011649636252e-14,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,0.0,True,27.0,0.05,-7.281115435847758e-14,-6.307064358153597e-14
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,1,independent,bottom_up,5261,32,1000,0,0.0,0.0,1.0957052557717806,1.0957052557717806,0.0,0.0,0.0,0.0,1.0,True,accuracy_neutral,tie,cpu_persistence,1.391345895714105,1.391345895714105,0.0,1.452203637079268,1.452203637079268,0.0,2.3069031244356757,2.3069031244356757,0.0,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,1.0,False,27.0,0.05,0.0,0.0
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,1,independent,wls,5261,32,1000,0,-7.0316144109547385e-15,-5.684341886080803e-14,1.0957052557717806,1.0957052557717737,-6.4847980970905906e-15,-9.080079118490798e-15,-5.275307884517511e-15,1.0,0.0,False,accuracy_neutral,tie,cpu_persistence,1.391345895714105,1.391345895714102,-2.074667322422996e-15,1.452203637079268,1.4522036370792648,-2.2935275665431114e-15,2.3069031244356757,2.3069031244356717,-1.732540411565084e-15,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,0.0,True,27.0,0.05,-8.286972313640198e-15,-4.814531879562582e-15
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,1,independent,mint,5261,32,1000,0,8.23556802991175e-14,3.7042591216618353e-13,1.0957052557717806,1.0957052557718627,7.498047799760997e-14,7.323603269883012e-14,9.233483059704661e-14,0.0,0.0,False,accuracy_neutral,tie,cpu_persistence,1.391345895714105,1.3913458957141212,1.1650054964375284e-14,1.452203637079268,1.4522036370792857,1.192634334602418e-14,2.3069031244356757,2.306903124435754,3.3880790270606086e-14,0,0,0.0,0.0,coherence_only,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,0.0,True,27.0,0.05,6.68391725904837e-14,8.42697706437566e-14
