run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean
base__cpu_core_weighted__f0__h8__ridge__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,independent,True,122.7085416830396,0.0,True,272.20503991195517,53.2602126733816
base__cpu_core_weighted__f0__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,bottom_up,False,122.7085416830396,0.0,True,276.2211454609803,54.534957770351674
base__cpu_core_weighted__f0__h8__ridge__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,bottom_up,True,122.7085416830396,0.0,True,272.20503991195517,53.2602126733816
base__cpu_core_weighted__f0__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,wls,False,122.7085416830396,0.0,True,282.14124186245385,55.98129137233576
base__cpu_core_weighted__f0__h8__ridge__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,wls,True,122.7085416830396,0.0,True,279.1913342620631,54.75023062744244
base__cpu_core_weighted__f0__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,mint,False,122.7085416830396,0.0,True,277.8642510464726,54.84857757629696
base__cpu_core_weighted__f0__h8__ridge__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,mint,True,122.7085416830396,0.0,True,274.4655103278821,53.634046386412635
base__cpu_core_weighted__f0__h8__ridge__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,ols,False,122.7085416830396,0.0,True,301.0465132856539,60.04010055055688
base__cpu_core_weighted__f0__h8__ridge__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,ridge,0,abe0cd1cb9555ccb,0.0356153329994413,308.1622967950762,ols,True,122.7085416830396,0.0,True,298.4735953367077,58.710120005073406
base__cpu_core_weighted__f0__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,independent,False,171.44483583057644,171.44483583057644,False,257.1867695524892,46.43133409300681
base__cpu_core_weighted__f0__h8__lightgbm__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,independent,True,171.44483583057644,0.0,True,235.12029702688912,46.259788160549775
base__cpu_core_weighted__f0__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,bottom_up,False,171.44483583057644,0.0,True,235.18592707315997,46.43133409300681
base__cpu_core_weighted__f0__h8__lightgbm__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,bottom_up,True,171.44483583057644,0.0,True,235.12029702688912,46.259788160549775
base__cpu_core_weighted__f0__h8__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,wls,False,171.44483583057644,0.0,True,232.7808041374207,48.13533315680387
base__cpu_core_weighted__f0__h8__lightgbm__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,wls,True,171.44483583057644,0.0,True,234.03961977780116,47.58559718065043
base__cpu_core_weighted__f0__h8__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,mint,False,171.44483583057644,0.0,True,231.3121134957916,47.52517354815662
base__cpu_core_weighted__f0__h8__lightgbm__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,mint,True,171.44483583057644,0.0,True,232.31810647062375,47.12864087551481
base__cpu_core_weighted__f0__h8__lightgbm__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,ols,False,171.44483583057644,0.0,True,248.4489929397295,56.711932722623814
base__cpu_core_weighted__f0__h8__lightgbm__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,8,32,lightgbm,0,abe0cd1cb9555ccb,52.36379783400207,257.1867695524892,ols,True,171.44483583057644,0.0,True,247.44991236195776,54.71282883777546
base__cpu_core_weighted__f0__h16__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002891679996537,331.82240938623585,independent,False,0.0,0.0,True,331.82240938623585,60.84073744925883
base__cpu_core_weighted__f0__h16__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002891679996537,331.82240938623585,bottom_up,False,0.0,0.0,True,331.82240938623585,60.84073744925883
base__cpu_core_weighted__f0__h16__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002891679996537,331.82240938623585,wls,False,0.0,0.0,True,331.8224093862685,60.840737449259734
base__cpu_core_weighted__f0__h16__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,persistence,0,abe0cd1cb9555ccb,0.0002891679996537,331.82240938623585,mint,False,0.0,0.0,True,331.8224093862479,60.84073744925925
