hierarchy,base_model,horizon,fold,threshold,method,delta_high_load_mae,rel_delta_high_load_mae,delta_precision,delta_recall,delta_f1,delta_false_alarms_per_day,rel_delta_false_alarms_per_day,delta_signed_peak_bias,delta_peak_magnitude_mae,coherence_independent,coherence_method,coherence_improved,operational_class
cpu_core_weighted,lightgbm,16,1,q90,mint,-0.445591679006776,-0.10824717882867582,0.03240410986941744,0.08854166666666663,0.05436526761388527,-1.4199233750663183,-0.014354066985645892,0.5651280871963422,-0.445591679006776,131.29275142248974,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,1,q95,bottom_up,-0.9828555916370529,-0.16213169492899976,0.04406254503530771,0.17391304347826086,0.10086003097741914,2.3665389584438756,0.058139534883721054,1.4152415509643261,-0.9828555916370529,131.29275142248974,0.0,True,recall_focused_tradeoff
cpu_core_weighted,lightgbm,16,1,q95,wls,-0.8076270776562726,-0.1332260284065417,0.03121266427718039,0.13043478260869568,0.07545267970799874,2.3665389584438756,0.058139534883721054,0.8726417485714775,-0.8076270776562726,131.29275142248974,0.0,True,recall_focused_tradeoff
cpu_core_weighted,lightgbm,16,1,q95,mint,-0.7887794766186635,-0.13011693127408977,0.028670236501561752,0.13043478260869568,0.07393928082617873,2.8398467501326436,0.06976744186046509,0.8344838076578718,-0.7887794766186635,131.29275142248974,0.0,True,recall_focused_tradeoff
cpu_core_weighted,lightgbm,16,2,q90,bottom_up,-0.7080085676186858,-0.16219347794985187,0.02610470249381258,-0.01224489795918371,0.010463119569287027,-15.06359995475836,-0.12017167381974246,1.2058430502104176,-0.7080085676186858,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,2,q90,wls,-0.7270803434704027,-0.16656251781397954,0.03146543035678295,-0.0020408163265306367,0.017916366258110883,-16.139571380098246,-0.12875536480686695,0.8432762341181554,-0.7270803434704027,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,2,q90,mint,-0.7477618841236082,-0.1713003291362166,0.02810490281736544,-0.0020408163265306367,0.015955630303886137,-14.525614242088423,-0.11587982832618028,1.0151874176271893,-0.7477618841236082,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,2,q95,bottom_up,-1.5683368360911638,-0.2396933791779102,0.043177083333333366,0.15384615384615385,0.0975332957240933,1.0759714253398869,0.02298850574712652,1.7348486274191273,-1.5683368360911638,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,2,q95,wls,-1.399069420587126,-0.21382375865175185,0.053648463804713775,0.1575091575091575,0.1049182502570225,-1.0759714253398798,-0.022988505747126367,1.2132230782768705,-1.399069420587126,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,lightgbm,16,2,q95,mint,-1.522391573605626,-0.23267143403899332,0.06038247053872059,0.1648351648351648,0.11193579411667176,-2.1519428506797595,-0.045977011494252734,1.4605520160657455,-1.522391573605626,172.7779307352326,0.0,True,operational_improvement
cpu_core_weighted,persistence,1,0,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,0,q90,wls,-4.440892098500626e-14,-8.664553602203558e-15,0.0,0.0,0.0,0.0,0.0,2.8954616482224083e-13,-4.440892098500626e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,0,q90,mint,4.796163466380676e-14,9.357717890379843e-15,0.0,0.0,0.0,0.0,0.0,-3.5926817076870066e-13,4.796163466380676e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,0,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,0,q95,wls,-2.842170943040401e-14,-3.5206455794838086e-15,0.0,0.0,0.0,0.0,0.0,2.8377300509419e-13,-2.842170943040401e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,0,q95,mint,3.730349362740526e-14,4.620847323072499e-15,0.0,0.0,0.0,0.0,0.0,-3.455014052633487e-13,3.730349362740526e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q90,wls,1.0658141036401503e-14,1.977788003828489e-15,0.0,0.0,0.0,0.0,0.0,-9.9253938401489e-14,1.0658141036401503e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q90,mint,-6.572520305780927e-14,-1.2196359356942348e-14,0.0,0.0,0.0,0.0,0.0,5.979661210631093e-13,-6.572520305780927e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q95,wls,-2.6645352591003757e-15,-3.3419605954767954e-16,0.0,0.0,0.0,0.0,0.0,-9.769962616701378e-14,-2.6645352591003757e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,1,q95,mint,-1.3322676295501878e-14,-1.6709802977383976e-15,0.0,0.0,0.0,0.0,0.0,6.004086117172847e-13,-1.3322676295501878e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q90,wls,8.881784197001252e-16,1.5108152625425953e-16,0.0,0.0,0.0,0.0,0.0,6.8833827526759706e-15,8.881784197001252e-16,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q90,mint,4.440892098500626e-15,7.554076312712977e-16,0.0,0.0,0.0,0.0,0.0,4.6629367034256575e-15,4.440892098500626e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q95,wls,1.7763568394002505e-15,2.0964849665455865e-16,0.0,0.0,0.0,0.0,0.0,7.993605777301127e-15,1.7763568394002505e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,1,2,q95,mint,5.329070518200751e-15,6.289454899636759e-16,0.0,0.0,0.0,0.0,0.0,7.549516567451064e-15,5.329070518200751e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q90,wls,-6.306066779870889e-14,-1.2666831282902597e-14,0.0,0.0,0.0,0.0,0.0,4.951594689828198e-13,-6.306066779870889e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q90,mint,-5.329070518200751e-15,-1.070436446442473e-15,0.0,0.0,0.0,0.0,0.0,9.43689570931383e-14,-5.329070518200751e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q95,wls,-3.197442310920451e-14,-4.0789673304467215e-15,0.0,0.0,0.0,0.0,0.0,4.849454171562684e-13,-3.197442310920451e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,0,q95,mint,-2.6645352591003757e-15,-3.3991394420389347e-16,0.0,0.0,0.0,0.0,0.0,9.281464485866309e-14,-2.6645352591003757e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q90,wls,1.509903313490213e-14,2.8452612608162795e-15,0.0,0.0,0.0,0.0,0.0,-1.2390088954816747e-13,1.509903313490213e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q90,mint,3.2862601528904634e-14,6.1926274500119026e-15,0.0,0.0,0.0,0.0,0.0,1.0880185641326534e-14,3.2862601528904634e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q95,wls,7.993605777301127e-15,1.0177487871725737e-15,0.0,0.0,0.0,0.0,0.0,-1.2256862191861728e-13,7.993605777301127e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,1,q95,mint,3.375077994860476e-14,4.297161545839755e-15,0.0,0.0,0.0,0.0,0.0,4.3076653355456074e-14,3.375077994860476e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q90,wls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-14,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q90,mint,-2.6645352591003757e-15,-4.505093607691949e-16,0.0,0.0,0.0,0.0,0.0,2.2870594307278225e-14,-2.6645352591003757e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q95,wls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0872192862952943e-14,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,8,2,q95,mint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353672812205332e-14,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q90,wls,-8.704148513061227e-14,-1.714797805834539e-14,0.0,0.0,0.0,0.0,0.0,7.704947790898586e-13,-8.704148513061227e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q90,mint,-7.72715225139109e-14,-1.5223205010980093e-14,0.0,0.0,0.0,0.0,0.0,4.3365311341858614e-13,-7.72715225139109e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q95,wls,-2.3092638912203256e-14,-2.9649613910510228e-15,0.0,0.0,0.0,0.0,0.0,7.718270467194088e-13,-2.3092638912203256e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,0,q95,mint,-4.440892098500626e-14,-5.701848828944275e-15,0.0,0.0,0.0,0.0,0.0,4.156675004196586e-13,-4.440892098500626e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q90,wls,2.042810365310288e-14,3.884874247594504e-15,0.0,0.0,0.0,0.0,0.0,-1.0813572259849025e-13,2.042810365310288e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q90,mint,4.529709940470639e-14,8.614286375100856e-15,0.0,0.0,0.0,0.0,0.0,-5.309086503757499e-13,4.529709940470639e-14,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q95,wls,3.552713678800501e-15,4.548483000240288e-16,0.0,0.0,0.0,0.0,0.0,-1.0036416142611415e-13,3.552713678800501e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,1,q95,mint,-6.217248937900877e-15,-7.959845250420504e-16,0.0,0.0,0.0,0.0,0.0,-5.404565683875262e-13,-6.217248937900877e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q90,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q90,wls,-7.105427357601002e-15,-1.1821525544196076e-15,0.0,0.0,0.0,0.0,0.0,-1.6209256159527285e-14,-7.105427357601002e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q90,mint,-3.552713678800501e-15,-5.910762772098038e-16,0.0,0.0,0.0,0.0,0.0,-8.215650382226158e-15,-3.552713678800501e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q95,bottom_up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q95,wls,-7.105427357601002e-15,-8.349135749858148e-16,0.0,0.0,0.0,0.0,0.0,-3.2862601528904634e-14,-7.105427357601002e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,persistence,16,2,q95,mint,-3.552713678800501e-15,-4.174567874929074e-16,0.0,0.0,0.0,0.0,0.0,-1.0658141036401503e-14,-3.552713678800501e-15,0.0,0.0,True,coherence_only
cpu_core_weighted,ridge,1,0,q90,bottom_up,-0.10258382306963298,-0.022528105004951924,0.05055644991950725,-0.04681404421326407,0.006462601459623518,-37.51826007182153,-0.2479108635097493,-0.24997039419473976,-0.10258382306963298,123.47735953230479,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,1,0,q90,wls,-0.10156312563383452,-0.02230395290841381,0.04662670662670665,-0.016905071521456483,0.0186883062825679,-30.351850844619662,-0.20055710306406682,-0.15271864227316279,-0.10156312563383452,123.47735953230479,0.0,True,operational_improvement
cpu_core_weighted,ridge,1,0,q90,mint,-0.10737444928686468,-0.023580159093324254,0.048734350226887546,-0.032509752925877766,0.012442698348811398,-34.145832200197134,-0.22562674094707527,-0.19486878971470656,-0.10737444928686468,123.47735953230479,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,1,0,q95,bottom_up,-0.1852195825669014,-0.02511912451858715,0.045308509761924354,-0.010025062656641603,0.016414495534725737,-11.803497550685428,-0.19718309859154934,-0.32429269911648184,-0.1852195825669014,123.47735953230479,0.0,True,operational_improvement
cpu_core_weighted,ridge,1,0,q95,wls,-0.1335588018769176,-0.01811298853180289,0.03623597439251047,-0.020050125313283207,0.006805625808825044,-10.53883709882627,-0.17605633802816897,-0.19812562550747348,-0.1335588018769176,123.47735953230479,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,0,q95,mint,-0.15921881705921237,-0.021592950572426134,0.04070762532006078,-0.012531328320801949,0.012943446540715664,-10.960390582779326,-0.1830985915492958,-0.25280804150320435,-0.15921881705921237,123.47735953230479,0.0,True,operational_improvement
cpu_core_weighted,ridge,1,1,q90,bottom_up,-0.0557923020978901,-0.011745779091457166,0.03954759686523812,-0.022624434389140302,0.014760346327519769,-17.088741382949863,-0.1767068273092369,-0.13726546606331835,-0.0557923020978901,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,1,q90,wls,-0.06834354597033876,-0.014388153259673511,0.036475519785378996,-0.011312217194570096,0.017748062293302724,-14.758458467093064,-0.15261044176706823,-0.08535993248232732,-0.06834354597033876,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,1,q90,mint,-0.06847672816904726,-0.014416191691968344,0.03493859908975849,-0.015837104072398134,0.01494895603549995,-14.758458467093064,-0.15261044176706823,-0.08973095494843664,-0.06847672816904726,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,1,q95,bottom_up,-0.09795288619866493,-0.01333504410008637,0.036003051106025974,-0.01666666666666672,0.004744810363664698,-5.048946317689733,-0.1733333333333333,-0.2569489333357815,-0.09795288619866493,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,1,q95,wls,-0.09864429718841183,-0.013429170944096454,0.02898550724637683,-0.008333333333333415,0.007097122579649673,-3.8838048597613337,-0.13333333333333333,-0.15978631938529375,-0.09864429718841183,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,1,q95,mint,-0.09991562757588834,-0.013602246464795202,0.027293459869050296,-0.004166666666666763,0.008938307250472177,-3.4954243737852018,-0.12000000000000005,-0.16796849070885056,-0.09991562757588834,111.69797010308775,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,2,q90,bottom_up,0.007583569533158752,0.0014679832088387035,0.022872941192774388,-0.003225806451612856,0.012566725277772695,-14.318048443630431,-0.09239130434782604,-0.19695769599827306,0.007583569533158752,130.53487334987042,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,2,q90,wls,-0.030701308345112643,-0.005942980405591735,0.01785376295240948,-0.004838709677419284,0.008912303395068655,-11.791334012401535,-0.07608695652173911,-0.12162502410100906,-0.030701308345112643,130.53487334987042,0.0,True,coherence_only
cpu_core_weighted,ridge,1,2,q90,mint,-0.022873405730424068,-0.004427700622299365,0.02617056537970497,0.001612903225806539,0.016529220550897117,-15.160286587373406,-0.09782608695652174,-0.14658157062126742,-0.022873405730424068,130.53487334987042,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,2,q95,bottom_up,0.03777284325271246,0.004846268820762482,0.023303823600187457,0.011869436201780381,0.016694595726853723,-3.368952574971864,-0.07547169811320746,-0.2795949757483651,0.03777284325271246,130.53487334987042,0.0,True,operationally_harmful
cpu_core_weighted,ridge,1,2,q95,wls,-0.015438477792519834,-0.0019807620269768843,0.01994837480891165,0.014836795252225476,0.017077492313304576,-2.5267144312288963,-0.05660377358490556,-0.17265507443900763,-0.015438477792519834,130.53487334987042,0.0,True,coherence_only
cpu_core_weighted,ridge,1,2,q95,mint,-0.0033257842322527154,-0.00042669926437672706,0.017667844522968212,0.014836795252225476,0.016129032258064502,-2.105595359357416,-0.047169811320754686,-0.20808260614182306,-0.0033257842322527154,130.53487334987042,0.0,True,coherence_only
cpu_core_weighted,ridge,8,0,q90,bottom_up,-0.09394362230294107,-0.021348764547938794,0.050372854028106095,-0.03765060240963858,0.011058490307450985,-36.1556460979635,-0.23529411764705876,-0.20209957113690402,-0.09394362230294107,122.70854168303961,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,8,0,q90,wls,-0.09249012666114442,-0.021018456481595473,0.046583208273266785,-0.0060240963855421326,0.0238469691018105,-28.543931129971185,-0.18575851393188852,-0.11824483103724726,-0.09249012666114442,122.70854168303961,0.0,True,operational_improvement
cpu_core_weighted,ridge,8,0,q90,mint,-0.0984496535396806,-0.022372763810055794,0.05212069255519447,-0.027108433734939763,0.017009174728275123,-35.204181726964464,-0.22910216718266252,-0.15909827075767335,-0.0984496535396806,122.70854168303961,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,8,0,q95,bottom_up,-0.18054993351838355,-0.02537895252141073,0.04202898550724632,-0.002949852507374562,0.019154037387973277,-10.466108080989436,-0.17322834645669288,-0.2617966794767286,-0.18054993351838355,122.70854168303961,0.0,True,operational_improvement
cpu_core_weighted,ridge,8,0,q95,wls,-0.12213947807170822,-0.017168502666084624,0.03896233701331142,-0.01179941002949847,0.013029026466876426,-10.466108080989436,-0.17322834645669288,-0.1531725374611108,-0.12213947807170822,122.70854168303961,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,0,q95,mint,-0.15301783087197496,-0.021508909967190317,0.04319480638229778,-0.01179941002949847,0.015012123805448585,-11.417572451988477,-0.1889763779527559,-0.2060934556193752,-0.15301783087197496,122.70854168303961,0.0,True,operational_improvement
cpu_core_weighted,ridge,8,1,q90,bottom_up,-0.04205089689655317,-0.00889198901365519,0.045341499113478734,-0.030952380952380953,0.014032424276963495,-20.099137217635104,-0.20704845814977965,-0.13899041635128784,-0.04205089689655317,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,1,q90,wls,-0.05926554831327735,-0.012532160866540501,0.0362004603392585,-0.023809523809523725,0.01196106508669903,-16.250366261066688,-0.16740088105726875,-0.0861143047777242,-0.05926554831327735,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,1,q90,mint,-0.058596286418127974,-0.012390640236586611,0.0366572275373972,-0.02619047619047621,0.011195048799675367,-16.678007478463172,-0.171806167400881,-0.09103776004527386,-0.058596286418127974,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,1,q95,bottom_up,-0.07550028027673505,-0.010381875200579158,0.028915528915528843,-0.021739130434782594,-0.00122493421649561,-4.704053391361409,-0.15492957746478872,-0.2530082326766996,-0.07550028027673505,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,1,q95,wls,-0.08257364206450024,-0.011354517408792949,0.027035056446821137,-0.008695652173913104,0.006062439767812067,-3.8487709565684263,-0.12676056338028172,-0.15675633350812657,-0.08257364206450024,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,1,q95,mint,-0.08289362119047716,-0.01139851702496002,0.028798624543305396,-0.004347826086956608,0.009412869471895569,-3.8487709565684263,-0.12676056338028172,-0.16571864003677828,-0.08289362119047716,111.16586994739626,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q90,bottom_up,-0.04078940482485649,-0.007826199265091895,0.028441930872834753,-0.003597122302158362,0.015536625649904101,-17.415567901095642,-0.11314984709480119,-0.18734685745051083,-0.04078940482485649,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q90,wls,-0.05856899088034773,-0.011237540615096828,0.021712055431302835,-0.003597122302158362,0.011593614147638598,-13.650039706264153,-0.08868501529051986,-0.1167218342989127,-0.05856899088034773,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q90,mint,-0.05706494681573204,-0.010948962034367255,0.029458209985968042,0.003597122302158251,0.0191642809299154,-16.474185852387762,-0.10703363914373082,-0.13989144298703549,-0.05706494681573204,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q95,bottom_up,-0.003279070119414307,-0.00042071948148570315,0.028784313725490285,0.013029315960912058,0.019569759195486758,-4.236219219185429,-0.09782608695652177,-0.2585918698108225,-0.003279070119414307,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q95,wls,-0.03534354353232949,-0.004534735997486081,0.028784313725490285,0.013029315960912058,0.019569759195486758,-4.236219219185429,-0.09782608695652177,-0.16110928034689564,-0.03534354353232949,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,8,2,q95,mint,-0.029098677204783208,-0.003733491489868756,0.02086336510888942,0.013029315960912058,0.0163573970513472,-2.824146146123624,-0.06521739130434796,-0.19308992050805251,-0.029098677204783208,129.19730536784897,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,0,q90,bottom_up,-0.14542665428476997,-0.031625112910369346,0.045938857470699146,-0.03362831858407078,0.0101634607988359,-31.417959264382247,-0.217557251908397,-0.18763186762699435,-0.14542665428476997,122.31013155674466,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,16,0,q90,wls,-0.12445371431735364,-0.027064246143585716,0.04457831325301209,0.001769911504424737,0.025978377673179454,-24.80365205082809,-0.17175572519083976,-0.11023091018173625,-0.12445371431735364,122.31013155674466,0.0,True,operational_improvement
cpu_core_weighted,ridge,16,0,q90,mint,-0.1419431397521329,-0.030867572685289047,0.048359825858054095,-0.023008849557522137,0.016499256474285184,-30.866766996586065,-0.21374045801526723,-0.14970249985899908,-0.1419431397521329,122.31013155674466,0.0,True,accuracy_focused_tradeoff
cpu_core_weighted,ridge,16,0,q95,bottom_up,-0.2224815719455,-0.03081429607471731,0.04352159468438532,-0.0033444816053511683,0.019395509499136487,-11.02384535592359,-0.17857142857142855,-0.20463545866782162,-0.2224815719455,122.31013155674466,0.0,True,operational_improvement
cpu_core_weighted,ridge,16,0,q95,wls,-0.1468022716228603,-0.020332509441887664,0.042382878328277696,-0.013377926421404673,0.013478260869565273,-11.575037623719773,-0.18750000000000003,-0.12022026508449635,-0.1468022716228603,122.31013155674466,0.0,True,operational_improvement
cpu_core_weighted,ridge,16,0,q95,mint,-0.1891444685763819,-0.02619701759854265,0.04352159468438532,-0.0033444816053511683,0.019395509499136487,-11.02384535592359,-0.17857142857142855,-0.16326885251316714,-0.1891444685763819,122.31013155674466,0.0,True,operational_improvement
cpu_core_weighted,ridge,16,1,q90,bottom_up,-0.06166450022996184,-0.013247494491936842,0.036779835390946536,-0.0390625,0.005527383367139871,-18.459003875862194,-0.18750000000000003,-0.11487737608054971,-0.06166450022996184,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,1,q90,wls,-0.07245623132379286,-0.015565901317433602,0.03618399467551581,-0.02864583333333337,0.00976522674264324,-17.039080500795876,-0.17307692307692313,-0.07128596416469346,-0.07245623132379286,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,1,q90,mint,-0.07225174221412445,-0.015521970557532993,0.03896752078801413,-0.02864583333333337,0.011345849608691339,-17.985696084173426,-0.18269230769230776,-0.0755951775087702,-0.07225174221412445,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,1,q95,bottom_up,-0.1101236458754773,-0.015327978423869787,0.0365542451203531,-0.024154589371980673,0.0003510397798278664,-5.679693500265291,-0.18750000000000003,-0.21711560142385178,-0.1101236458754773,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,1,q95,wls,-0.10753169783539107,-0.014967208279380044,0.03611332801276934,-0.004830917874396157,0.012145077720207231,-4.733077916887744,-0.15625000000000008,-0.13472883443845518,-0.10753169783539107,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,1,q95,mint,-0.10888134766789292,-0.01515506442369768,0.03611332801276934,-0.004830917874396157,0.012145077720207231,-4.733077916887744,-0.15625000000000008,-0.14287314865283207,-0.10888134766789292,110.65440863300111,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,2,q90,bottom_up,-0.03730304781631588,-0.007081443573519354,0.020867825607064017,-0.00612244897959191,0.00992965210203367,-13.449642816748536,-0.08928571428571427,-0.20026639230104726,-0.03730304781631588,129.7838402201766,0.0,True,operationally_harmful
cpu_core_weighted,ridge,16,2,q90,wls,-0.05864972282166203,-0.01113380077706391,0.016071856014407748,-0.00612244897959191,0.007118020882941889,-10.75971425339884,-0.0714285714285715,-0.12493566275536061,-0.05864972282166203,129.7838402201766,0.0,True,coherence_only
cpu_core_weighted,ridge,16,2,q90,mint,-0.056873664664474965,-0.010796641848781704,0.017209376933477016,-0.008163265306122547,0.006929181302165799,-11.835685678738713,-0.07857142857142857,-0.14750700677632578,-0.056873664664474965,129.7838402201766,0.0,True,coherence_only
cpu_core_weighted,ridge,16,2,q95,bottom_up,-0.03390560342588689,-0.004333117219967854,0.014994394618834117,0.0146520146520146,0.014936392548841382,-1.6139571380098232,-0.03749999999999997,-0.2676451421351773,-0.03390560342588689,129.7838402201766,0.0,True,coherence_only
cpu_core_weighted,ridge,16,2,q95,wls,-0.05624383869528682,-0.007187931236804606,0.014994394618834117,0.0146520146520146,0.014936392548841382,-1.6139571380098232,-0.03749999999999997,-0.16696971884152134,-0.05624383869528682,129.7838402201766,0.0,True,coherence_only
cpu_core_weighted,ridge,16,2,q95,mint,-0.05412481164316407,-0.006917120760618822,0.009186872494940324,0.0146520146520146,0.012565453487620393,-0.5379857126699363,-0.012499999999999881,-0.19713509261822004,-0.05412481164316407,129.7838402201766,0.0,True,coherence_only
