hierarchy,fold,horizon,seed,reconciliation_method,base_model,source,top_mae_native,top_mae_report,top_rmse_report,top_r2,mase,mase_valid,coherence_error_before,coherence_error_after,is_coherent_after,recon_adjustment_l2,bottom_mae_mean_native,bottom_mae_weighted_native,worst_machine_mae_native,improved_machine_count,degraded_machine_count,neg_pred_rate,prediction_hash,model_config_hash,report_unit,rel_mae_vs_independent,pct_vs_independent,persistence_mae_native,ewma_mae_native,ridge_mae_native,lightgbm_mae_native,rel_mae_vs_persistence,rel_mae_vs_ewma,rel_mae_vs_ridge,rel_mae_vs_lightgbm
memory_um,1,1,1,independent,dlinear,robustness_extension,835042020.9050137,835042020.9050137,2868469999.1067605,0.5383561543445861,0.8557387066335074,True,308961110.060936,308961110.060936,False,0.0,177182364.2887784,177182364.28877836,319829810.67325735,0,0,0.0,2ea07e16d23597f2,177793534259287c,native,1.0,0.0,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9894769495549359,1.0006085315843494,1.0007428401037757,0.6173710682618918
memory_um,1,1,1,bottom_up,dlinear,robustness_extension,789788087.818767,789788087.818767,2848077370.322976,0.5448966919401934,0.8093631456439735,True,308961110.060936,0.0,True,544977467.622822,177182364.2887784,177182364.28877836,319829810.67325735,0,0,0.0,2ea07e16d23597f2,177793534259287c,native,0.9458064002130087,-5.419359978699134,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9358536317523029,0.946381953280218,0.9465089831374948,0.5839135076684396
memory_um,1,1,1,wls,dlinear,robustness_extension,784987446.2757449,784987446.2757449,2843329015.7360277,0.5464129361861225,0.8044435192273479,True,308961110.060936,0.0,True,360031378.37956965,176421543.09061798,176421543.090618,329336511.00047284,3,4,0.0,2ea07e16d23597f2,177793534259287c,native,0.9400574182182833,-5.994258178171674,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9301651465851156,0.940629472848371,0.9407557305683878,0.5803642525129376
memory_um,1,1,1,mint,dlinear,robustness_extension,785173797.7174767,785173797.7174767,2843361550.686746,0.5464025557362222,0.8046344894273314,True,308961110.060936,0.0,True,355740123.4393271,176191950.3396975,176191950.33969748,327809408.8843525,4,3,0.0,2ea07e16d23597f2,177793534259287c,native,0.9402805823669926,-5.971941763300737,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9303859623662306,0.9408527727995133,0.9409790604923766,0.580502027601824
memory_um,1,1,2,independent,dlinear,robustness_extension,836233490.9888268,836233490.9888268,2869207689.5324326,0.5381186799870884,0.8569597075448264,True,294593879.10703707,294593879.10703707,False,0.0,175652373.48504195,175652373.48504195,317905024.12437326,0,0,0.0,2386f07a8ce5da02,177793534259287c,native,1.0,0.0,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9908887733368573,1.0020362383357997,1.0021707384917893,0.6182519570555463
memory_um,1,1,2,bottom_up,dlinear,robustness_extension,804186280.5178248,804186280.5178248,2853597681.9519014,0.5431307660100788,0.8241182004672005,True,294593879.10703707,0.0,True,539608750.7919679,175652373.48504195,175652373.48504195,317905024.12437326,0,0,0.0,2386f07a8ce5da02,177793534259287c,native,0.9616767197004907,-3.8323280299509266,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9529146651306319,0.9636349227037909,0.9637642683726022,0.5945585140095864
memory_um,1,1,2,wls,dlinear,robustness_extension,796969617.4532963,796969617.4532963,2847464671.855909,0.5450924809373463,0.8167226709459959,True,294593879.10703707,0.0,True,356457583.35439914,175057824.3667956,175057824.36679563,316791215.63853866,3,4,0.0,2386f07a8ce5da02,177793534259287c,native,0.9530467579227163,-4.695324207728369,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9443633328907091,0.9549873882670081,0.955115573204614,0.5892230232511627
memory_um,1,1,2,mint,dlinear,robustness_extension,797087545.8944224,797087545.8944224,2847462361.425088,0.5450932191603253,0.8168435222674363,True,294593879.10703707,0.0,True,351210051.2719414,174931263.2417891,174931263.2417891,315805138.68313307,4,3,0.0,2386f07a8ce5da02,177793534259287c,native,0.9531877812641596,-4.6812218735840405,843922661.6452392,834534180.4979616,834422178.6472346,1352577183.857901,0.9445030713365238,0.9551286987655856,0.955256902670853,0.5893102112080006
memory_um,1,8,0,independent,dlinear,experiment-freeze-v2:memory_dlinear,836114125.5450646,836114125.5450646,2869480259.5261903,0.5383460718590135,0.8566323688685371,True,287605532.3304146,287605532.3304146,False,0.0,177605775.0677328,177605775.0677328,316219021.5783459,0,0,0.0,4e67280e80d9bdec,177793534259287c,native,1.0,0.0,844465442.1477809,835071934.4879591,835005834.3233938,1349230704.7903304,0.9901105288791026,1.0012480254862648,1.0013272856022244,0.6196969299442353
memory_um,1,8,0,bottom_up,dlinear,experiment-freeze-v2:memory_dlinear,798545078.7047428,798545078.7047428,2854733505.8781943,0.5430789172925852,0.818141377498217,True,287605532.3304146,0.0,True,537000173.2291161,177605775.0677328,177605775.0677328,316219021.5783459,0,0,0.0,4e67280e80d9bdec,177793534259287c,native,0.9550670827193233,-4.493291728067672,844465442.1477809,835071934.4879591,835005834.3233938,1349230704.7903304,0.9456219743862507,0.9562590307796495,0.956334729507375,0.5918521390519617
memory_um,1,8,0,wls,dlinear,experiment-freeze-v2:memory_dlinear,794256307.6040021,794256307.6040021,2848421109.4023066,0.545097374129802,0.813747359940904,True,287605532.3304146,0.0,True,355001863.02722603,177383673.798938,177383673.79893798,325102628.84437406,4,3,0.0,4e67280e80d9bdec,177793534259287c,native,0.9499376739822746,-5.006232601772542,844465442.1477809,835071934.4879591,835005834.3233938,1349230704.7903304,0.9405432927887744,0.9511232204097675,0.9511985125799617,0.5886734602051834
memory_um,1,8,0,mint,dlinear,experiment-freeze-v2:memory_dlinear,794415111.9192388,794415111.9192388,2848411744.3900943,0.5451003653740598,0.8139100613145461,True,287605532.3304146,0.0,True,350118873.64372545,177276521.15879196,177276521.15879196,324245774.5982371,5,2,0.0,4e67280e80d9bdec,177793534259287c,native,0.9501276053688937,-4.987239463110626,844465442.1477809,835071934.4879591,835005834.3233938,1349230704.7903304,0.9407313458544307,0.9513133888355979,0.9513886960597757,0.5887911601023714
memory_um,1,8,1,independent,dlinear,robustness_extension,846440845.2396958,846440845.2396958,2871103745.777688,0.5378235376303124,0.8672125062976069,True,321775739.93839884,321775739.93839884,False,0.0,178436697.35536167,178436697.35536164,334631726.8276659,0,0,0.0,8871d2e1a354f284,177793534259287c,native,1.0,0.0,844465442.1477809,835071934.4879591,835005834.3233938,1349230704.7903304,1.0023392349684443,1.0136142891195448,1.0136945281652645,0.6273507134357961
