hierarchy,method,model,horizon,top_mae_mean,top_mae_std,top_mase_mean,top_mase_std,bottom_mae_macro_mean,bottom_mae_macro_std,worst_child_mae_mean,worst_child_mae_max,coherence_error_mean,coherence_error_max,adjustment_mae_mean,infer_seconds_total_mean,outer_fold_count
cpu_core_weighted,independent,ridge,1,1.1754965782054592,0.1764658801930012,1.074945077510731,0.16425636577189945,1.5270583356164764,0.2682474199401585,3.5358714270462364,4.213618744786,115.61065125298613,124.39209622767343,0.0,0.0016853610019704017,3
cpu_core_weighted,independent,ridge,8,1.169153193940767,0.16300332208485574,1.0682378014447595,0.14455909112071025,1.5179701735305038,0.2562115053930381,3.45063966141241,4.090239433296455,114.66725114476328,122.59959050895205,0.0,0.01112774933305142,3
cpu_core_weighted,mint,lightgbm,1,0.8644254119690192,0.1305074546442423,0.8796167618484648,0.12285654555612686,1.2897104597967297,0.19425793347287243,2.83146990008026,3.3317410681461093,0.0,0.0,0.6613752254880642,0.15484343099645534,3
cpu_core_weighted,mint,lightgbm,8,0.8669422533534004,0.12199747340919648,0.8818307782844048,0.11527986763502816,1.296710957186483,0.1861371053038957,2.8471135063188786,3.3128420860443764,0.0,0.0,0.6710280473998766,1.4258542646651524,3
cpu_core_weighted,mint,persistence,1,1.263938308344445,0.18755535662092865,1.225431460301329,0.16755894403628643,1.6562732049892623,0.2350945916609908,3.2169882927194458,3.8179759027578646,0.0,0.0,0.14377983361918809,3.3763667791693784e-05,3
cpu_core_weighted,mint,persistence,8,1.2589026816465207,0.17142998603713935,1.2210801824067976,0.14870800733368428,1.6503925745189367,0.22074035570226905,3.129002480685115,3.716927704695812,0.0,0.0,0.14349911321161404,0.0006334179997793399,3
cpu_core_weighted,mint,ridge,1,1.0697202408302287,0.18168737851444525,1.0834014447726434,0.15629633145304436,1.5449211360265043,0.25980122684952195,3.600067614180173,4.289100503329107,0.0,0.0,0.48012584202308545,0.0016853610019704017,3
cpu_core_weighted,mint,ridge,8,1.0607414262041712,0.166002129129122,1.0754548826456094,0.14129418264108765,1.5369699000752417,0.24837007759882257,3.533360552864418,4.185835494992657,0.0,0.0,0.47657597160623705,0.01112774933305142,3
cpu_core_weighted,ols,lightgbm,1,0.9413741301709333,0.15063794116195142,0.9597486063542391,0.13492872927456923,1.594160348398056,0.2462848165258985,2.7727796352323786,3.181418641864388,0.0,0.0,0.7203197404068901,0.15484343099645534,3
cpu_core_weighted,ols,lightgbm,8,0.9329980066624902,0.13487665084541686,0.9538007933435146,0.12273062938291625,1.6007460213359732,0.23687275912621233,2.7892525092107747,3.17121246027685,0.0,0.0,0.7212731199810234,1.4258542646651524,3
cpu_core_weighted,ols,persistence,1,1.243134427770225,0.18501202363250177,1.2141705825417672,0.16630675454303973,1.687044186889553,0.24236553853010498,3.222350839803832,3.8059384220886967,0.0,0.0,0.16126791786650743,3.3763667791693784e-05,3
cpu_core_weighted,ols,persistence,8,1.238807819469461,0.1695210365092692,1.2099843075146801,0.1478033060910187,1.6806488820484968,0.22703259652523242,3.1346060439590553,3.7020042991800555,0.0,0.0,0.16113737422963745,0.0006334179997793399,3
cpu_core_weighted,ols,ridge,1,1.1487602809909678,0.17694705686673806,1.153902003153283,0.15813866500291143,1.7033744945301112,0.28143000648768085,3.601958538560049,4.253655963644012,0.0,0.0,0.5228742083799426,0.0016853610019704017,3
cpu_core_weighted,ols,ridge,8,1.1423096877912433,0.16297945354275897,1.148006466582046,0.14230620867028676,1.6951482367691504,0.2682134081038245,3.518605061794926,4.137137710317644,0.0,0.0,0.5186074770759804,0.01112774933305142,3
cpu_core_weighted,top_down,lightgbm,1,0.9758242986471388,0.15498648825189626,0.9920900953081112,0.13882382205443786,1.4062717705826981,0.20930165726954802,2.7309477234266777,3.164757248333125,1.0378723559558121e-12,1.0491559890177115e-12,0.6641201861559515,0.15484343099645534,3
cpu_core_weighted,top_down,lightgbm,8,0.966516232399166,0.13820352552945586,0.9850108821988443,0.12562611791978331,1.4098722741734262,0.20030965164067774,2.742369833926866,3.1578187963808633,1.0297361345181886e-12,1.0377790436683013e-12,0.6665662498761543,1.4258542646651524,3
