experiment_stage,eligible_for_final_claims,target,horizon,outer_fold,method,mae,rmse,r2,mase,mase_valid,peak_recall,peak_precision,beats_best_constituent,best_constituent_mae,train_seconds,is_oracle
development,False,machine01_CU,1,outer_0,ens_stacking,3.116253504977459,9.876845444480868,0.5415759074797415,1.1925669548314637,True,0.7381818181818182,0.5300261096605744,True,3.1317383712744125,3.7305437920003897,False
development,False,machine01_CU,1,outer_0,oracle_upper_bound,1.764051139203306,8.02769065232271,0.697160740662311,0.6750892030723535,True,0.8418181818181818,0.7996545768566494,False,3.1317383712744125,3.7305437920003897,True
development,False,machine01_CU,4,outer_0,persistence,3.590158888449623,13.016903931327116,0.175405901958278,1.3739270075816405,True,0.5988909426987061,0.5966850828729282,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,ewma,4.507203182716033,13.379909118319476,0.12877335350728758,1.7248730136469501,True,0.6062846580406654,0.3333333333333333,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,ridge,3.8149784146260974,11.295428787713588,0.37908769505478446,1.4599637620660515,True,0.5360443622920518,0.5141843971631206,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,lightgbm,3.1079382342372273,9.650392634103763,0.5467740275856785,1.1893847627891803,True,0.7301293900184843,0.5083655083655083,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,static_router,3.1079382342372273,9.650392634103763,0.5467740275856785,1.1893847627891803,True,0.7301293900184843,0.5083655083655083,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,regime_router,3.1464601713406,10.16046600588329,0.4975971699968549,1.204126820568562,True,0.66728280961183,0.5056022408963585,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,constrained_mixture,3.083681464314475,9.692632294200198,0.542797814693937,1.1801018780063413,True,0.7356746765249538,0.5223097112860893,True,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,ens_mean,3.3903878647483445,10.879790846410216,0.4239423931412587,1.297476128017938,True,0.6635859519408502,0.5374251497005988,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,ens_inverse_mae,3.349918596274939,10.685237017910225,0.44436046029471854,1.2819888410592555,True,0.6913123844731978,0.5267605633802817,False,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,ens_stacking,3.0801336909565973,9.675640310586559,0.5443994358338425,1.1787441716249192,True,0.7356746765249538,0.5202614379084968,True,3.1079382342372273,7.162717625000369,False
development,False,machine01_CU,4,outer_0,oracle_upper_bound,1.7089401038325613,7.7656456727965715,0.7065190173481819,0.6539986212166987,True,0.8354898336414048,0.795774647887324,False,3.1079382342372273,7.162717625000369,True
development,False,machine01_CU,8,outer_0,persistence,3.584866994481832,12.989365135189034,0.17688298481189801,1.3719018392619327,True,0.601113172541744,0.5977859778597786,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,ewma,4.507178979145183,13.353101453052007,0.1301386662448677,1.7248637511210554,True,0.608534322820037,0.3343527013251784,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,ridge,3.8253687949696342,11.247653802950612,0.3828231746958217,1.4639400830636984,True,0.5380333951762524,0.5123674911660777,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,lightgbm,3.2130588339493857,9.733463764836047,0.5378099816777149,1.2296136316179032,True,0.7421150278293135,0.5148005148005148,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,static_router,3.2130588339493857,9.733463764836047,0.5378099816777149,1.2296136316179032,True,0.7421150278293135,0.5148005148005148,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,regime_router,3.2377673306078623,10.078795129947096,0.5044323322407385,1.2390693888505535,True,0.7087198515769945,0.5134408602150538,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,constrained_mixture,3.1777806914621807,9.73345211848372,0.5378110877227376,1.2161129498245646,True,0.7309833024118738,0.5197889182058048,True,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,ens_mean,3.413355695813774,10.867222389849895,0.4238668848418211,1.3062657455214668,True,0.660482374768089,0.5289747399702823,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,ens_inverse_mae,3.3827776206722384,10.678309963487925,0.4437234207006462,1.2945637444172875,True,0.6790352504638218,0.5176803394625177,False,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,ens_stacking,3.179164193929783,9.729909762818805,0.5381474410672105,1.2166424058916512,True,0.7346938775510204,0.5190039318479686,True,3.2130588339493857,9.738606584000081,False
development,False,machine01_CU,8,outer_0,oracle_upper_bound,1.7232391912119078,7.7329998467504675,0.708269569928214,0.6594707752200938,True,0.849721706864564,0.7951388888888888,False,3.2130588339493857,9.738606584000081,True
development,False,machine01_CU,16,outer_0,persistence,3.6060526626212255,13.073544175076943,0.17682698417940856,1.380009436316765,True,0.6018867924528302,0.599624060150376,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,ewma,4.5350154866631875,13.440060808375273,0.13002471410901362,1.73551657476036,True,0.6075471698113207,0.33264462809917356,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,ridge,3.8656409609188844,11.331680949086474,0.38156633256388717,1.4793519403576743,True,0.5433962264150943,0.5115452930728241,False,3.179930534632435,13.269326125002408,False
