experiment_stage,eligible_for_final_claims,hierarchy,method,model,horizon,context,outer_fold,top_mae,top_mase,bottom_mae_macro,bottom_mase_macro,worst_child_mae,coherence_error,coherent,adjustment_mae,train_seconds_total,infer_seconds_total,n_test,top_metric_scale,top_mae_vs_weighted_mean,bond_agg_rel_error,bond_host
development,False,cpu_core_weighted,bottom_up_nn,persistence,8,32,outer_0,1.365282191894736,1.3625190679481634,1.7116951307898558,1.2139556558237643,3.44850171742069,0.0,True,0.15132501696006184,0.00021366600049077533,0.0005597079943981953,4295,weighted_mean_CU,1.3906675083299915,,
development,False,bond0_transmitted_acamas,independent,persistence,8,32,outer_0,49.46389347951344,1.9295580932058334,12.367094327539347,1.2348610564137625,49.46376574811433,0.007064001957686327,False,0.0,0.000134249003167497,0.000629832997219637,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,persistence,8,32,outer_0,49.464167644591,1.9295687882281432,12.367094327539347,1.2348610564137625,49.46376574811433,0.0,True,0.007064001957686327,0.000134249003167497,0.0007586659994558431,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,persistence,8,32,outer_0,49.46389347951344,1.9295580932058334,12.367029577740587,1.2346855638960736,49.46350810272471,9.992083799210152e-13,True,0.0017660004896669066,0.000134249003167497,0.0007905409984232392,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,persistence,8,32,outer_0,49.46394703521496,1.9295601823830097,12.367635543028591,1.6235820596428983,49.463712861482016,0.0,True,0.002825600783069553,0.000134249003167497,0.0006827499964856543,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,persistence,8,32,outer_0,49.46402919349704,1.9295633873304363,12.367061501499338,1.234859785429167,49.46363444390106,0.0,True,0.00441500111077453,0.000134249003167497,0.0006512069994641934,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,persistence,8,32,outer_0,49.46402919127319,1.9295633872436853,12.367061501062562,1.234859835817594,49.46363444185696,0.0,True,0.004414958149821079,0.000134249003167497,0.000724207995517645,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,persistence,8,32,outer_0,49.464167644591,1.9295687882281432,12.367094327539347,1.2348610564137625,49.46376574811433,0.0,True,0.007064001957686327,0.000134249003167497,0.0007990829944901634,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,persistence,8,32,outer_0,49.4640498283661,1.9295641922848343,12.367181518758043,1.3028514815623067,49.463712861482016,0.0,True,0.0041876735947137846,0.000134249003167497,0.0006535819957207423,7307,,,0.00017352694631481117,acamas
development,False,memory_um,independent,ridge,1,32,outer_0,1358694507.6124406,1.5650373003676292,261733944.41832024,1.425136992824067,559235518.7529912,465104157.5826315,False,0.0,0.012612623995664762,0.001998874999117106,8276,,,,
development,False,memory_um,bottom_up,ridge,1,32,outer_0,1263401149.574385,1.4552718902837127,261733944.41832024,1.425136992824067,559235518.7529912,0.0,True,465104157.5826315,0.012612623995664762,0.002206082997872727,8276,,,,
development,False,memory_um,top_down,ridge,1,32,outer_0,1358694507.6124406,1.5650373003676292,292607442.94048226,5.2147975008063865,545112337.7349148,9.277697748006282e-06,True,66443451.083233066,0.012612623995664762,0.0022560830002475996,8276,,,,
development,False,memory_um,ols,ridge,1,32,outer_0,1336455021.3669138,1.539420338408738,281462431.64467436,3.0227269636208547,546067014.6511134,0.0,True,116276039.39568943,0.012612623995664762,0.002109749002556782,8276,,,,
development,False,memory_um,wls,ridge,1,32,outer_0,1272483790.1684682,1.4657338971851406,262021246.0064301,1.4257572529999725,545227534.6865411,0.0,True,334871628.20269054,0.012612623995664762,0.0020822080005018506,8276,,,,
development,False,memory_um,mint,ridge,1,32,outer_0,1269417331.1720374,1.462201739895497,261697154.58173132,1.4244899562110436,545639721.5498856,0.0,True,355851224.8931292,0.012612623995664762,0.0021192489984969143,8276,,,,
development,False,memory_um,bottom_up_nn,ridge,1,32,outer_0,1263401149.574385,1.4552718902837127,261733944.41832024,1.425136992824067,559235518.7529912,0.0,True,465104157.5826315,0.012612623995664762,0.0022673329985991586,8276,,,,
development,False,memory_um,ols_nn,ridge,1,32,outer_0,1336455021.3669138,1.539420338408738,281462431.64467436,3.0227269636208547,546067014.6511134,0.0,True,116276039.39568943,0.012612623995664762,0.0020759990002261475,8276,,,,
development,False,disk_ud,independent,ridge,1,32,outer_0,2194093318.965312,1.8301516738031205,481012423.7164384,2.842619677352148,1612370733.841185,1371630337.5730522,False,0.0,0.006306499988568248,0.001978873995540198,8276,,,,
development,False,disk_ud,bottom_up,ridge,1,32,outer_0,2567684784.788605,2.1417742655065095,481012423.7164384,2.842619677352148,1612370733.841185,0.0,True,1371630337.5730522,0.006306499988568248,0.0021632499956467655,8276,,,,
development,False,disk_ud,top_down,ridge,1,32,outer_0,2194093318.965312,1.8301516738031205,584216966.6416036,8.78488681398059,1550729603.6497142,7.824830930552199e-05,True,195947191.08186457,0.006306499988568248,0.0022077489957155194,8276,,,,
development,False,disk_ud,ols,ridge,1,32,outer_0,2192842700.462042,1.829108499601155,565986960.5785515,12.781836824788632,1525273006.0572991,0.0,True,342907584.39312184,0.006306499988568248,0.0020620409959519748,8276,,,,
development,False,disk_ud,wls,ridge,1,32,outer_0,2281490512.4404535,1.9030520005766665,502534564.28379476,2.8582522761811737,1544804384.8275242,0.0,True,800082856.4147669,0.006306499988568248,0.0020234159965184517,8276,,,,
development,False,disk_ud,mint,ridge,1,32,outer_0,2244289937.2821035,1.8720220100543856,527527929.0614483,2.9029650297830374,1585167852.0458343,0.0,True,671574074.2061496,0.006306499988568248,0.0020631239967769943,8276,,,,
development,False,disk_ud,bottom_up_nn,ridge,1,32,outer_0,2567684784.788605,2.1417742655065095,481012423.7164384,2.842619677352148,1612370733.841185,0.0,True,1371630337.5730522,0.006306499988568248,0.0022112499937065877,8276,,,,
development,False,disk_ud,ols_nn,ridge,1,32,outer_0,2192842700.462042,1.829108499601155,565986960.5785515,12.781836824788632,1525273006.0572991,0.0,True,342907584.39312184,0.006306499988568248,0.00208299899531994,8276,,,,
development,False,cpu_core_weighted,independent,ridge,1,32,outer_0,1.2475193388495252,1.2183477702201764,1.567179123809062,1.0492437873191531,3.8466567402591614,117.58717421980764,False,0.0,0.00609104100294644,0.0015786240037414245,4847,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,ridge,1,32,outer_0,1.1172410629675125,1.1807447249557341,1.567179123809062,1.0492437873191531,3.8466567402591614,0.0,True,0.498250738219524,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.2008954141858326,,
development,False,cpu_core_weighted,top_down,ridge,1,32,outer_0,1.2475193388495252,1.3038191182481895,1.778044355386849,1.3732976870312101,4.018664616755318,1.0407643387507225e-12,True,0.5889821213997548,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.3260702054720306,,
development,False,cpu_core_weighted,ols,ridge,1,32,outer_0,1.2186043676599796,1.2767485959597924,1.744935824140322,2.0807055261299543,3.9221550956557314,0.0,True,0.5318134615579224,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.2985376953632344,,
development,False,cpu_core_weighted,wls,ridge,1,32,outer_0,1.1376870166700368,1.2015134672601835,1.599793955179507,1.0632676634311227,4.0270941979553525,0.0,True,0.4834883997917856,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.2220185976010756,,
development,False,cpu_core_weighted,mint,ridge,1,32,outer_0,1.1228343279628403,1.1874893256477508,1.576116336700096,1.0537311609721147,3.876390607198411,0.0,True,0.4881865627592118,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.2077551188030697,,
development,False,cpu_core_weighted,bottom_up_nn,ridge,1,32,outer_0,1.1009103710059445,1.1644577548196324,1.5335086928571504,1.0324470467906681,3.75690879194733,0.0,True,0.5390121622032136,0.00609104100294644,0.0015786240037414245,4847,weighted_mean_CU,1.1843304892414002,,
development,False,bond0_transmitted_acamas,independent,ridge,1,32,outer_0,44.85616551510368,1.7356516981065186,11.215753978890875,1.5783075941512472,44.85609136103968,0.006747792705983842,False,0.0,0.003769958006159868,0.0012361669978417922,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,ridge,1,32,outer_0,44.861307665757366,1.7358506670199667,11.215753978890875,1.5783075941512472,44.85609136103968,0.0,True,0.006747792705983842,0.003769958006159868,0.0013709169979847502,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,ridge,1,32,outer_0,44.85616551510368,1.7356516981065186,11.214468937055585,1.5781026331032508,44.85095205061138,9.988460001122549e-13,True,0.0016869748893265357,0.003769958006159868,0.0014129179944575299,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,ridge,1,32,outer_0,44.85719394523441,1.7356914918892077,11.215230014262492,1.3987926259281944,44.85506293090893,0.0,True,0.002699117082382356,0.003769958006159868,0.001289208998059621,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,ridge,1,32,outer_0,44.85873658959426,1.7357511825308845,11.215111209861073,1.5782827093885523,44.8535202849989,0.0,True,0.004217369616582611,0.003769958006159868,0.0012604169969563372,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,ridge,1,32,outer_0,44.858736584391885,1.7357511823295853,11.21511120864455,1.5782826407526938,44.853520280551805,0.0,True,0.004217364498055361,0.003769958006159868,0.0012970839961781166,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,ridge,1,32,outer_0,44.81841415378757,1.7341909576793844,11.205030600898425,1.5778926684378205,44.81319784906988,0.0,True,0.06036468266823546,0.003769958006159868,0.0014069589997234289,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,ridge,1,32,outer_0,44.81442364042682,1.7340365498914831,11.204463012840026,1.3654418094539182,44.81216499393958,0.0,True,0.056446877334671616,0.003769958006159868,0.0012610839985427447,7473,,,0.00017352694631481117,acamas
development,False,memory_um,independent,ridge,8,32,outer_0,1357156730.2391167,1.5620553321842188,261400373.5963501,1.4231102903396857,557653013.287769,464923296.3696819,False,0.0,0.03695929199602688,0.011649915999441873,8269,,,,
development,False,memory_um,bottom_up,ridge,8,32,outer_0,1261466683.1458573,1.4519183487625256,261400373.5963501,1.4231102903396857,557653013.287769,0.0,True,464923296.3696819,0.03695929199602688,0.011883208000654122,8269,,,,
development,False,memory_um,top_down,ridge,8,32,outer_0,1357156730.2391167,1.5620553321842188,292268044.8835961,5.211749381369459,543479515.2842665,8.394271549801972e-06,True,66417613.7670974,0.03695929199602688,0.01191020800251863,8269,,,,
development,False,memory_um,ols,ridge,8,32,outer_0,1334852101.8108466,1.5363832318346677,281120921.002738,3.0201206844565323,544439867.5625129,0.0,True,116230824.09245203,0.03695929199602688,0.011770748998969793,8269,,,,
development,False,memory_um,wls,ridge,8,32,outer_0,1277394243.2300913,1.4702505941133472,267470159.40056887,1.4464979148840225,556351577.2994949,0.0,True,297573702.2684343,0.03695929199602688,0.011734749001334421,8269,,,,
development,False,memory_um,mint,ridge,8,32,outer_0,1273086565.0781949,1.4652925583341503,265875886.39355138,1.4393033171740477,555259558.2555041,0.0,True,320160740.03892267,0.03695929199602688,0.01176958299765829,8269,,,,
development,False,memory_um,bottom_up_nn,ridge,8,32,outer_0,1261466683.1458573,1.4519183487625256,261400373.5963501,1.4231102903396857,557653013.287769,0.0,True,464923296.3696819,0.03695929199602688,0.011906541003554594,8269,,,,
development,False,memory_um,ols_nn,ridge,8,32,outer_0,1334852101.8108466,1.5363832318346677,281120921.002738,3.0201206844565323,544439867.5625129,0.0,True,116230824.09245203,0.03695929199602688,0.01177204100167728,8269,,,,
development,False,disk_ud,independent,ridge,8,32,outer_0,2193351964.750705,1.8279503575384635,480831209.09413284,2.8435484094457277,1611397409.5933774,1370320529.2032237,False,0.0,0.03661549900425598,0.011186538999027107,8269,,,,
development,False,disk_ud,bottom_up,ridge,8,32,outer_0,2567950543.7629538,2.1401426629428855,480831209.09413284,2.8435484094457277,1611397409.5933774,0.0,True,1370320529.2032237,0.03661549900425598,0.011402538999391254,8269,,,,
development,False,disk_ud,top_down,ridge,8,32,outer_0,2193351964.750705,1.8279503575384635,583865648.2243965,8.774925673917085,1549747806.3746977,7.601161435028419e-05,True,195760075.6004606,0.03661549900425598,0.011446831002103863,8269,,,,
development,False,disk_ud,ols,ridge,8,32,outer_0,2192526609.7969685,1.827262502644664,565723438.8565887,12.778645855864486,1524456032.2337306,0.0,True,342580132.30066437,0.03661549900425598,0.0112976640011766,8269,,,,
development,False,disk_ud,wls,ridge,8,32,outer_0,2290258401.122334,1.9087126601055444,494037268.8487047,2.8439875637162544,1525547243.937156,0.0,True,824616606.7260208,0.03661549900425598,0.011270163999142824,8269,,,,
development,False,disk_ud,mint,ridge,8,32,outer_0,2262442828.4406447,1.8855310244876557,519504954.01355255,2.8925477856402546,1580818383.192783,0.0,True,736663887.181111,0.03661549900425598,0.011313288996461779,8269,,,,
development,False,disk_ud,bottom_up_nn,ridge,8,32,outer_0,2567950543.7629538,2.1401426629428855,480831209.09413284,2.8435484094457277,1611397409.5933774,0.0,True,1370320529.2032237,0.03661549900425598,0.011469454999314621,8269,,,,
development,False,disk_ud,ols_nn,ridge,8,32,outer_0,2192526609.7969685,1.827262502644664,565723438.8565887,12.778645855864486,1524456032.2337306,0.0,True,342580132.30066437,0.03661549900425598,0.01131512199935969,8269,,,,
development,False,cpu_core_weighted,independent,ridge,8,32,outer_0,1.2172998857131287,1.1880066056320504,1.5395916890097854,1.0376205572668018,3.735521318136657,116.79442419382548,False,0.0,0.034530290995462565,0.010491457993339282,4295,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,ridge,8,32,outer_0,1.0882023191633368,1.1467400126226885,1.5395916890097854,1.0376205572668018,3.735521318136657,0.0,True,0.49489162793993857,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.1704306483268743,,
development,False,cpu_core_weighted,top_down,ridge,8,32,outer_0,1.2172998857131287,1.2678339401452152,1.7539184418486469,1.367929739239834,3.9019488558815896,1.0402507596749037e-12,True,0.5908036854624508,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.2940262694254052,,
development,False,cpu_core_weighted,ols,ridge,8,32,outer_0,1.189044295746266,1.241639680017914,1.7189231665168567,2.0656319302720734,3.8101209079070957,0.0,True,0.5282280778775594,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.2672908590222036,,
development,False,cpu_core_weighted,wls,ridge,8,32,outer_0,1.112552629638062,1.1707790240667786,1.5786585247470721,1.054038603907738,3.9590849448224206,0.0,True,0.4794226122528605,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.194966284512878,,
development,False,cpu_core_weighted,mint,ridge,8,32,outer_0,1.0940006294409161,1.1534394244383601,1.5485904990702757,1.0419476581065943,3.763431604058865,0.0,True,0.4855893350959071,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.1772684640728268,,
development,False,cpu_core_weighted,bottom_up_nn,ridge,8,32,outer_0,1.0710927337319425,1.1300687204134665,1.504179168853842,1.0200000912875777,3.641704698990781,0.0,True,0.5383186041625768,0.034530290995462565,0.010491457993339282,4295,weighted_mean_CU,1.1534149419469604,,
development,False,bond0_transmitted_acamas,independent,ridge,8,32,outer_0,44.52767405407328,1.7369990067250496,11.133618267302518,1.570676568294327,44.52757744886495,0.006696108566248948,False,0.0,0.021589749998383923,0.006678206998913083,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,ridge,8,32,outer_0,44.53281388963003,1.7371995087599406,11.133618267302518,1.570676568294327,44.52757744886495,0.0,True,0.006696108566248948,0.021589749998383923,0.006819458001700696,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,ridge,8,32,outer_0,44.52767405407328,1.7369990067250496,11.132333809171245,1.5704687421208259,44.52244049449433,9.98714705206295e-13,True,0.0016740668527098898,0.021589749998383923,0.006854081999335904,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,ridge,8,32,outer_0,44.52870202118462,1.7370391071320275,11.133096218759515,1.393256991163938,44.526549481753584,0.0,True,0.002678443426488452,0.021589749998383923,0.006735832001140807,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,ridge,8,32,outer_0,44.5302439715095,1.737099257729148,11.132975787783591,1.5706514916301346,44.525007530869495,0.0,True,0.00418506751869009,0.021589749998383923,0.006713249000313226,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,ridge,8,32,outer_0,44.530243949407705,1.7370992568669696,11.132975782343564,1.5706514217223944,44.525007509536415,0.0,True,0.004185045925122022,0.021589749998383923,0.0067558319969975855,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,ridge,8,32,outer_0,44.48392362232573,1.7352923274945784,11.12139570047644,1.5701997750347954,44.47868718156064,0.0,True,0.06780894269662541,0.021589749998383923,0.006858790999103803,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,ridge,8,32,outer_0,44.47992993700975,1.7351365361227091,11.120830752762087,1.360873953426018,44.477652457120996,0.0,True,0.06391997507092248,0.021589749998383923,0.0067108319999533705,7307,,,0.00017352694631481117,acamas
development,False,memory_um,independent,lightgbm,1,32,outer_0,2548658026.0004625,2.9357187021983755,551420546.0769606,4.191992899225755,1257841874.0572703,1420216580.6245987,False,0.0,4.072311582000111,0.15348566700413357,8276,,,,
development,False,memory_um,bottom_up,lightgbm,1,32,outer_0,2300226009.3941536,2.649557706907646,551420546.0769606,4.191992899225755,1257841874.0572703,0.0,True,1420216580.6245987,4.072311582000111,0.1537851250031963,8276,,,,
development,False,memory_um,top_down,lightgbm,1,32,outer_0,2548658026.0004625,2.9357187021983755,622356672.179809,15.732496243480757,1301574702.189671,8.21201624992448e-06,True,202888082.94637126,4.072311582000111,0.1537682920024963,8276,,,,
development,False,memory_um,ols,lightgbm,1,32,outer_0,2465495050.32735,2.839925896524422,598289641.9903003,9.074104579384608,1297255013.1057768,0.0,True,355054145.156139,4.072311582000111,0.15357233300528605,8276,,,,
development,False,memory_um,wls,lightgbm,1,32,outer_0,2241770870.3464074,2.582225078053011,549071191.0578521,4.187281900062318,1258882757.73079,0.0,True,1029994520.6042386,4.072311582000111,0.15354191700316733,8276,,,,
development,False,memory_um,mint,lightgbm,1,32,outer_0,2241988841.6780543,2.582476152347142,545854780.1988842,4.174694744567555,1258787272.6148174,0.0,True,1116605750.5894234,4.072311582000111,0.15357808400221984,8276,,,,
development,False,memory_um,bottom_up_nn,lightgbm,1,32,outer_0,2300226009.3941536,2.649557706907646,551420546.0769606,4.191992899225755,1257841874.0572703,0.0,True,1420216580.6245987,4.072311582000111,0.15375625000160653,8276,,,,
development,False,memory_um,ols_nn,lightgbm,1,32,outer_0,2465495050.32735,2.839925896524422,598289641.9903003,9.074104579384608,1297255013.1057768,0.0,True,355054145.156139,4.072311582000111,0.15357625000615371,8276,,,,
development,False,disk_ud,independent,lightgbm,1,32,outer_0,4926478376.343873,4.1093068232268575,14825171048.310896,165.44471194901,48003261651.74008,42780397437.067245,False,0.0,4.479480918002082,0.12991400100145256,8276,,,,
development,False,disk_ud,bottom_up,lightgbm,1,32,outer_0,43132584100.74976,35.97803717148507,14825171048.310896,165.44471194901,48003261651.74008,0.0,True,42780397437.067245,4.479480918002082,0.1301162510026188,8276,,,,
development,False,disk_ud,top_down,lightgbm,1,32,outer_0,4926478376.343873,4.1093068232268575,15115248529.108755,270.49006213863584,42909824213.172516,7.522457633518607e-05,True,6111485348.152463,4.479480918002082,0.1302628760022344,8276,,,,
development,False,disk_ud,ols,lightgbm,1,32,outer_0,7700071698.574448,6.42283488388529,15642887765.544098,417.2284842066209,44622406962.36774,0.0,True,10695099359.266663,4.479480918002082,0.13003200000093784,8276,,,,
development,False,disk_ud,wls,lightgbm,1,32,outer_0,26971173358.850986,22.497374036220585,14994841060.29046,165.5680044566093,47363383227.36709,0.0,True,28759289096.391594,4.479480918002082,0.1299898340002983,8276,,,,
development,False,disk_ud,mint,lightgbm,1,32,outer_0,34339318457.013645,28.64334010232474,14626638401.941751,166.01942389124892,48167982008.99449,0.0,True,35243176978.27055,4.479480918002082,0.13002950100053567,8276,,,,
development,False,disk_ud,bottom_up_nn,lightgbm,1,32,outer_0,43132584100.74976,35.97803717148507,14825171048.310896,165.44471194901,48003261651.74008,0.0,True,42780397437.067245,4.479480918002082,0.13016958400112344,8276,,,,
development,False,disk_ud,ols_nn,lightgbm,1,32,outer_0,7700071698.574448,6.42283488388529,15642887765.544098,417.2284842066209,44622406962.36774,0.0,True,10695099359.266663,4.479480918002082,0.12998991700442275,8276,,,,
development,False,cpu_core_weighted,independent,lightgbm,1,32,outer_0,1.0425360647239126,1.0181577553754486,1.336271753775246,0.9351538304684294,3.129778895017828,176.83373759057008,False,0.0,4.044438498996897,0.172909125998558,4847,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,lightgbm,1,32,outer_0,0.9562265722702284,1.000140209076959,1.336271753775246,0.9351538304684294,3.129778895017828,0.0,True,0.7492954982651273,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.0172086863808836,,
development,False,cpu_core_weighted,top_down,lightgbm,1,32,outer_0,1.0425360647239126,1.1024327269017524,1.495387144597261,1.2336316066518733,3.115615840113055,1.0379172019246258e-12,True,0.7383262513282915,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.1212469369569529,,
development,False,cpu_core_weighted,ols,lightgbm,1,32,outer_0,1.0054895914127788,1.0660150287373054,1.7089902834246617,2.660417917988723,3.181418641864388,0.0,True,0.79976887557882,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.0842077312789196,,
development,False,cpu_core_weighted,wls,lightgbm,1,32,outer_0,0.9347100404240283,0.9909712862486858,1.3904065474304776,0.9600272321851694,3.407137076734006,0.0,True,0.7236077556246515,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.0078832859409959,,
development,False,cpu_core_weighted,mint,lightgbm,1,32,outer_0,0.9313554077629773,0.9870359470647696,1.3796380651225815,0.9594605771458548,3.3317410681461093,0.0,True,0.7287458898539533,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.0038807859260939,,
development,False,cpu_core_weighted,bottom_up_nn,lightgbm,1,32,outer_0,0.9555110641686384,0.9997479789309706,1.332144332705289,0.9329618204753128,3.1254169878060827,0.0,True,0.7515030824238577,4.044438498996897,0.172909125998558,4847,weighted_mean_CU,1.0168097624020864,,
development,False,bond0_transmitted_acamas,independent,lightgbm,1,32,outer_0,47.313497389857524,1.8307349980776602,11.929892175673894,0.6060377639279122,47.71864081930584,9.869955545038337,False,0.0,2.4203598749991215,0.07910266800172394,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,lightgbm,1,32,outer_0,47.716589437717616,1.8463321270191884,11.929892175673894,0.6060377639279122,47.71864081930584,0.0,True,9.869955545038337,2.4203598749991215,0.07922966700061806,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,lightgbm,1,32,outer_0,47.313497389857524,1.8307349980776602,11.832178969978624,2.368705648086176,47.316614598875475,2.3228903263478526e-12,True,2.4694744322035516,2.4203598749991215,0.07929875099944184,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,lightgbm,1,32,outer_0,47.11406559515895,1.8230182409908677,13.322437169233527,987.8096806815962,47.36778045699177,0.0,True,3.947982218015334,2.4203598749991215,0.07921816800080705,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,lightgbm,1,32,outer_0,47.08285059982879,1.8218104168483218,11.771420828184487,0.5999059149848704,47.08475542953158,0.0,True,6.185319079679502,2.4203598749991215,0.07914708400130621,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,lightgbm,1,32,outer_0,47.08682557172233,1.821964223279115,11.772416619166945,0.6001741901939162,47.08873706243129,0.0,True,6.2498361746894435,2.4203598749991215,0.07916295899849501,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,lightgbm,1,32,outer_0,46.345141222149884,1.7932657002107313,11.58702851000143,0.5913336471384557,46.34719572385164,0.0,True,10.52203675669369,2.4203598749991215,0.07926775099986116,7473,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,lightgbm,1,32,outer_0,47.06736051812688,1.8212110480369001,12.258881346379201,491.03699831528587,46.093013287256206,0.0,True,7.4742071651818796,2.4203598749991215,0.0791255430012825,7473,,,0.00017352694631481117,acamas
development,False,memory_um,independent,lightgbm,8,32,outer_0,2410471439.6138277,2.7743956769555607,548407449.0767018,4.147706411768157,1225925074.2941349,1495392888.69893,False,0.0,32.32179237400487,1.3196115430037025,8269,,,,
development,False,memory_um,bottom_up,lightgbm,8,32,outer_0,2195914490.2149053,2.5274456973414035,548407449.0767018,4.147706411768157,1225925074.2941349,0.0,True,1495392888.69893,32.32179237400487,1.31983295900136,8269,,,,
development,False,memory_um,top_down,lightgbm,8,32,outer_0,2410471439.6138277,2.7743956769555607,622976295.3804239,16.3346171834366,1266528271.3613048,9.407341473046923e-06,True,213627555.5284186,32.32179237400487,1.3198856670023815,8269,,,,
development,False,memory_um,ols,lightgbm,8,32,outer_0,2330476464.3412056,2.6823233503860804,597151702.7987679,9.302853596234796,1262849380.3301842,0.0,True,373848222.1747236,32.32179237400487,1.319732626005134,8269,,,,
development,False,memory_um,wls,lightgbm,8,32,outer_0,2126567291.187134,2.447628709664317,546188868.0303653,4.154028296849422,1230966541.2363925,0.0,True,996249025.4973785,32.32179237400487,1.319709043003968,8269,,,,
development,False,memory_um,mint,lightgbm,8,32,outer_0,2121122692.0037646,2.4413621046389054,541717446.0836949,4.1273894748807995,1228209738.5249405,0.0,True,1125432070.0011992,32.32179237400487,1.3197404590027872,8269,,,,
development,False,memory_um,bottom_up_nn,lightgbm,8,32,outer_0,2195914490.2149053,2.5274456973414035,548407449.0767018,4.147706411768157,1225925074.2941349,0.0,True,1495392888.69893,32.32179237400487,1.3198720010041143,8269,,,,
development,False,memory_um,ols_nn,lightgbm,8,32,outer_0,2330476464.3412056,2.6823233503860804,597151702.7987679,9.302853596234796,1262849380.3301842,0.0,True,373848222.1747236,32.32179237400487,1.3197454600012861,8269,,,,
development,False,disk_ud,independent,lightgbm,8,32,outer_0,4952815984.295636,4.127701296834245,14428109803.135641,164.58514180209303,48291662815.213356,43396905784.75304,False,0.0,35.19701241599614,1.0591398750038934,8269,,,,
development,False,disk_ud,bottom_up,lightgbm,8,32,outer_0,43889963545.04929,36.57811233394168,14428109803.135641,164.58514180209303,48291662815.213356,0.0,True,43396905784.75304,35.19701241599614,1.0593609580027987,8269,,,,
development,False,disk_ud,top_down,lightgbm,8,32,outer_0,4952815984.295636,4.127701296834245,14857932746.440002,266.66418763138455,42807321911.28907,7.806358840246705e-05,True,6199557969.250434,35.19701241599614,1.059472792003362,8269,,,,
development,False,disk_ud,ols,lightgbm,8,32,outer_0,7809588309.30908,6.508549458386761,15326348931.349285,416.38647297530093,44483042589.48951,0.0,True,10849226446.188087,35.19701241599614,1.059266000003845,8269,,,,
development,False,disk_ud,wls,lightgbm,8,32,outer_0,31281949938.90564,26.070531539985712,14305526337.801512,163.78099706161387,46411255537.34799,0.0,True,32477883192.240726,35.19701241599614,1.0592048340004112,8269,,,,
