run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean
base__cpu_core_weighted__f1__h1__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,bottom_up,False,110.22891972876208,0.0,True,215.87112332157108,43.6484014118106
base__cpu_core_weighted__f1__h1__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,wls,False,110.22891972876208,0.0,True,220.8695678040258,44.85351793337134
base__cpu_core_weighted__f1__h1__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,1,32,dlinear,0,abe0cd1cb9555ccb,1.6935374159984349,244.81006573095843,mint,False,110.22891972876208,0.0,True,220.4632193360684,44.76145599357661
base__cpu_core_weighted__f1__h8__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,independent,False,97.31203887243764,97.31203887243764,False,243.9535971298482,44.04741271906414
base__cpu_core_weighted__f1__h8__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,bottom_up,False,97.31203887243764,0.0,True,220.94272894643703,44.04741271906414
base__cpu_core_weighted__f1__h8__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,wls,False,97.31203887243764,0.0,True,225.4138169443621,45.2778973843489
base__cpu_core_weighted__f1__h8__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,8,32,dlinear,0,abe0cd1cb9555ccb,1.900466291000157,243.9535971298482,mint,False,97.31203887243764,0.0,True,225.07423767912587,45.233240557189994
base__cpu_core_weighted__f1__h16__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,independent,False,104.45388158119104,104.45388158119104,False,244.70470965909868,44.26654340396202
base__cpu_core_weighted__f1__h16__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,bottom_up,False,104.45388158119104,0.0,True,219.28582870155824,44.26654340396202
base__cpu_core_weighted__f1__h16__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,wls,False,104.45388158119104,0.0,True,223.47017320151863,45.28738586108748
base__cpu_core_weighted__f1__h16__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9572484179980163,244.70470965909868,mint,False,104.45388158119104,0.0,True,222.91187586701875,45.13586691768218
base__cpu_core_weighted__f2__h1__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,independent,False,124.6056828390192,124.6056828390192,False,329.0184063337407,63.22569521497911
base__cpu_core_weighted__f2__h1__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,bottom_up,False,124.6056828390192,0.0,True,312.1534485082829,63.22569521497911
base__cpu_core_weighted__f2__h1__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,wls,False,124.6056828390192,0.0,True,311.83111921336285,64.20429717889296
base__cpu_core_weighted__f2__h1__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.014879042000757,329.0184063337407,mint,False,124.6056828390192,0.0,True,311.1125036776254,63.84487173325194
base__cpu_core_weighted__f2__h8__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,independent,False,116.15117033739224,116.15117033739224,False,327.23829376050975,63.77222898025813
base__cpu_core_weighted__f2__h8__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,bottom_up,False,116.15117033739224,0.0,True,315.15683504459827,63.77222898025813
base__cpu_core_weighted__f2__h8__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,wls,False,116.15117033739224,0.0,True,313.78038668989336,64.28056045954611
base__cpu_core_weighted__f2__h8__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,8,32,dlinear,0,abe0cd1cb9555ccb,1.9835353749995193,327.23829376050975,mint,False,116.15117033739224,0.0,True,313.4448853759923,64.04506340227724
base__cpu_core_weighted__f2__h16__dlinear__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,independent,False,122.93967073314612,122.93967073314612,False,327.1450308233799,63.51815127561507
base__cpu_core_weighted__f2__h16__dlinear__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,bottom_up,False,122.93967073314612,0.0,True,312.83146389818035,63.51815127561507
base__cpu_core_weighted__f2__h16__dlinear__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,wls,False,122.93967073314612,0.0,True,311.56775590908217,64.3336359357783
base__cpu_core_weighted__f2__h16__dlinear__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_dlinear,b53277ffe064c35e,cpu_core_weighted,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.1258680429991728,327.1450308233799,mint,False,122.93967073314612,0.0,True,311.154764454079,64.04428454893124
