run_id,fold,horizon,base_model,reconciliation_method,top_mae,top_rmse,top_r2,top_mase,mase_valid,coherence_before_wsum,coherence_after_wsum,coherence_before_mean,coherence_after_mean,is_coherent_after,macro_machine_mae,core_weighted_machine_mae,worst_machine_mae,best_machine_mae,machines_improved_vs_ind,machines_degraded_vs_ind,adj_magnitude,ind_top_mae,wall_train_sec_sum,pct_neg_top,pct_gt100_top,pct_neg_machines,pct_gt100_machines,mae_machine01_CU,mae_machine02_CU,mae_machine03_CU,mae_machine04_CU,mae_machine05_CU,mae_machine06_CU,mae_machine07_CU,dlin_ind,pers_ind,ridge_best,lgbm_mint,rel_vs_dlin_ind,rel_vs_pers,rel_vs_ridge_best,rel_vs_lgbm_mint
base__cpu_core_weighted__f2__h16__dlinear__s0__wls__nn0,2,16,dlinear,wls,1.3202023555469582,3.090315122993503,0.5095951258378748,1.0439004440925193,True,122.93967073314612,0.0,0.5209308081912971,0.0,True,1.8160718890503094,1.9082010658917294,4.35743202973623,0.06917690822533402,2,5,0.2012168796358116,1.3862077577261862,2.1258680429991728,0.02632964718272775,0.0,1.05318588730911,0.0,2.9996885774511304,1.281721830241363,2.2795966226276256,4.35743202973623,0.49916984807010933,0.06917690822533402,1.2257174070003745,1.3862077577261862,1.465749503775071,1.310134542415232,1.0172490640950174,0.9523841921881194,0.9007012126879438,1.0076845642991492,1.2978162400389714
base__cpu_core_weighted__f2__h16__dlinear__s0__mint__nn0,2,16,dlinear,mint,1.3184523917545723,3.0958905178119522,0.5078240007966781,1.042516725928147,True,122.93967073314612,0.0,0.5209308081912971,0.0,True,1.8082330003896427,1.899618609502198,4.3321536030581695,0.06946742759490619,1,6,0.1710236400177382,1.3862077577261862,2.1258680429991728,0.02632964718272775,0.0,0.9478672985781991,0.0,2.9764403307112945,1.2769986952752759,2.2783060074553907,4.3321536030581695,0.49938233384625325,0.06946742759490619,1.2248826047862085,1.3862077577261862,1.465749503775071,1.310134542415232,1.0172490640950174,0.9511217812813616,0.8995073089630038,1.0063488512592045,1.2960959496458389
base__cpu_core_weighted__f2__h1__dlinear__s0__independent__nn0,2,1,dlinear,independent,1.3941457895497487,3.08523869195029,0.5072892364085984,1.1025092781648884,True,124.60568283901921,124.60568283901921,0.5279901815212679,0.5279901815212679,False,1.7869284186851797,1.8753384173934486,4.1877380061158105,0.06949525167575833,0,0,0.0,1.3941457895497487,2.014879042000757,0.020610057708161583,0.0,0.7007419620774938,0.0029442939583087975,2.911317003819567,1.2635909729385424,2.338150406178497,4.1877380061158105,0.5076747995642205,0.06949525167575833,1.230532490503859,1.3941457895497487,1.4448569341568862,1.3059677841599553,1.0112159355198145,1.0,0.9649023073438555,1.0675192806892342,1.3786825746897369
base__cpu_core_weighted__f2__h1__dlinear__s0__bottom_up__nn0,2,1,dlinear,bottom_up,1.3226841038486563,3.082286158325607,0.5082318208604242,1.045996414080421,True,124.60568283901921,0.0,0.5279901815212679,0.0,True,1.7869284186851797,1.8753384173934486,4.1877380061158105,0.06949525167575833,0,0,0.06599877269015848,1.3941457895497487,2.014879042000757,0.061830173124484744,0.0,0.7007419620774938,0.0029442939583087975,2.911317003819567,1.2635909729385424,2.338150406178497,4.1877380061158105,0.5076747995642205,0.06949525167575833,1.230532490503859,1.3941457895497487,1.4448569341568862,1.3059677841599553,1.0112159355198145,0.948741597731919,0.9154429567246247,1.012799947970733,1.3080135086762967
base__cpu_core_weighted__f2__h1__dlinear__s0__wls__nn0,2,1,dlinear,wls,1.321318301751538,3.0579182392108093,0.5159767203173076,1.0449163193761961,True,124.60568283901921,0.0,0.5279901815212679,0.0,True,1.8138564590312238,1.9043647468315708,4.317782777461604,0.06959140281037528,2,5,0.2067207154431349,1.3941457895497487,2.014879042000757,0.020610057708161583,0.0,1.1453303497821223,0.0,2.9695111506990512,1.270069208839765,2.3307106835099076,4.317782777461604,0.5076545127301274,0.06959140281037528,1.2316754771677363,1.3941457895497487,1.4448569341568862,1.3059677841599553,1.0112159355198145,0.9477619282401369,0.9144976713715698,1.0117541318995527,1.3066628554190216
base__cpu_core_weighted__f2__h1__dlinear__s0__mint__nn0,2,1,dlinear,mint,1.318273320667904,3.061580568628618,0.5148166407664245,1.042508307300481,True,124.60568283901921,0.0,0.5279901815212679,0.0,True,1.8040625367232759,1.893703822596456,4.2961114510977385,0.06987406265231132,1,6,0.167448198939281,1.3941457895497487,2.014879042000757,0.020610057708161583,0.0,0.9833941820751384,0.0,2.9289314090981087,1.2651949304143038,2.329940787388723,4.2961114510977385,0.5078437223831588,0.06987406265231132,1.230541394028588,1.3941457895497487,1.4448569341568862,1.3059677841599553,1.0112159355198145,0.9455778086835894,0.9123902093719423,1.0094225421616079,1.3036516478453706
base__cpu_core_weighted__f2__h8__dlinear__s0__independent__nn0,2,8,dlinear,independent,1.3866029396631767,3.08152504835585,0.514325940559365,1.0965194567635754,True,116.15117033739223,116.15117033739223,0.4921659760058993,0.4921659760058993,False,1.8011602017995865,1.8915491646686728,4.345692021122366,0.06954768479779362,0,0,0.0,1.3866029396631767,1.9835353749995193,0.0230361667818475,0.0,0.6153947411722118,0.0,2.9782060804952346,1.2682581453196768,2.2201731941005676,4.345692021122366,0.4977335735968714,0.06954768479779362,1.2285107131645951,1.3866029396631767,1.444594921234135,1.2911774931730304,1.0098630269075288,1.0,0.9598558871289573,1.073905754239598,1.3730604079142559
base__cpu_core_weighted__f2__h8__dlinear__s0__bottom_up__nn0,2,8,dlinear,bottom_up,1.335410317985586,3.1205036507966675,0.5019615265523549,1.0560365585188547,True,116.15117033739223,0.0,0.4921659760058993,0.0,True,1.8011602017995865,1.8915491646686728,4.345692021122366,0.06954768479779362,0,0,0.06152074700073741,1.3866029396631767,1.9835353749995193,0.0230361667818475,0.0,0.6153947411722118,0.0,2.9782060804952346,1.2682581453196768,2.2201731941005676,4.345692021122366,0.4977335735968714,0.06954768479779362,1.2285107131645951,1.3866029396631767,1.444594921234135,1.2911774931730304,1.0098630269075288,0.96308054727619,0.924418533082429,1.0342577415161216,1.3223677690973303
base__cpu_core_weighted__f2__h8__dlinear__s0__wls__nn0,2,8,dlinear,wls,1.329577909702938,3.0850550501745335,0.5132125877498876,1.0514243159086767,True,116.15117033739223,0.0,0.4921659760058993,0.0,True,1.814951294024892,1.906626793291622,4.390494377462095,0.06965475237842311,0,7,0.19128328951388474,1.3866029396631767,1.9835353749995193,0.0230361667818475,0.0,0.7996840754269917,0.0,3.014360224070994,1.2763932997605343,2.2263498927398118,4.390494377462095,0.49791108335693035,0.06965475237842311,1.2294954284054544,1.3866029396631767,1.444594921234135,1.2911774931730304,1.0098630269075288,0.958874290303978,0.9203811325648741,1.0297406179498527,1.3165923241832727
base__cpu_core_weighted__f2__h8__dlinear__s0__mint__nn0,2,8,dlinear,mint,1.3281562939660692,3.09113493890521,0.5112920193381998,1.0503001084871226,True,116.15117033739223,0.0,0.4921659760058993,0.0,True,1.8086031937677554,1.899641711084495,4.373446146821645,0.06995064326435269,2,5,0.16236035690454156,1.3866029396631767,1.9835353749995193,0.0230361667818475,0.0,0.7305755750814493,0.0,2.999844905173287,1.2711527885489216,2.2195269701655533,4.373446146821645,0.4976959118285808,0.06995064326435269,1.2286049905719465,1.3866029396631767,1.444594921234135,1.2911774931730304,1.0098630269075288,0.9578490395301592,0.9193970395738407,1.0286395952443101,1.3151845929375587
