fold,horizon,series,pct_finite,pct_negative,pct_gt100,target_min,target_med,target_max,pred_min,pred_med,pred_max,scaled_mae,inverse_mae_weighted_mean,median_ratio,range_ratio,q95_target_mae,magnitude_alignment_ok,status
1,1,machine04_CU,100.0,1.7487169739593234,0.0,0.261111110966238,0.7537037035864255,99.83703703792006,-19.28921254360565,1.1911477783870579,95.72622972070711,,2.4527492582344417,1.5803926300469235,1.155052701680976,,True,OK
1,1,machine05_CU,100.0,0.0,0.0,2.340000000161429,3.0900000001614307,15.02333333296701,2.7390169037031704,3.344124214510619,5.8281393468718665,,0.5996537390351567,1.0822408460634019,0.24355761707993961,,True,OK
1,1,machine06_CU,100.0,0.0,0.0,0.4592592593420439,0.6055555555590046,5.842592592213163,0.510658185311697,0.6090504040513189,4.597956185218717,,0.0799030545659268,1.0057713094368164,0.7592504025246978,,True,OK
1,1,machine07_CU,100.0,0.0,0.0,2.8444444442478294,4.149999998820323,17.811111110883452,3.036683074692185,4.476609459239154,8.301441843199026,,0.9820280266747895,1.07870107482209,0.35176561927735595,,True,OK
1,8,cluster_CU_weighted_mean,100.0,0.2563834240267895,0.0,1.7536723164125938,2.473870056509014,32.57853107326954,-2.0287924030743696,2.7428184028097293,27.349709835426978,0.2618549153773853,1.033701682753594,1.1087156318469855,0.9530782434474625,7.196671639829043,True,OK
1,8,machine01_CU,100.0,0.5232314776056928,0.0,1.1481481487000431,2.0351851845367097,99.82410925184426,-9.751351942145483,2.475268223131013,66.39970992445562,,2.5135995730442295,1.2162373438731984,0.7717286055820806,,True,OK
1,8,machine02_CU,100.0,0.0,0.0,2.4944444443745946,3.5388888889186387,20.706944444294397,2.2876432921907024,4.279085526547593,8.334829808481246,,1.2735637365618266,1.2091607453251048,0.33203494942029765,,True,OK
1,8,machine03_CU,100.0,0.041858518208455424,0.0,2.031481481950591,2.840740740626913,89.34629629555813,-1.1605932378182517,2.969780524962556,46.42097297359282,,0.7698059387054937,1.0454246959217988,0.5449426459070466,,True,OK
1,8,machine04_CU,100.0,1.4650481372959399,0.0,0.2703703703634698,0.753703703758893,99.83703703792006,-17.41629090325575,1.0331636396677994,96.76345846371152,,2.5136512254844923,1.3707822245202934,1.146766816531102,,True,OK
1,8,machine05_CU,100.0,0.0,0.0,2.340000000161429,3.0933333330322057,15.02333333296701,2.7529737028037515,3.3472036102493687,5.763086631451648,,0.603659762708316,1.082070132729055,0.2373282204026134,,True,OK
1,8,machine06_CU,100.0,0.0,0.0,0.4592592593420439,0.6055555555590048,5.842592592213163,0.4952969722626588,0.6087072129557815,4.76644118366679,,0.07992793040162974,1.0052045718478584,0.7934014015673411,,True,OK
1,8,machine07_CU,100.0,0.0,0.0,2.8444444442478294,4.156944443756301,17.811111110883452,3.0445348877450855,4.473705402036012,8.265482890453578,,0.981507766226023,1.0762004310053948,0.34883839661821753,,True,OK
2,16,cluster_CU_weighted_mean,100.0,0.5792522380200106,0.0,1.8000000000057879,2.594491525409785,34.34491525427833,-2.669409039631369,2.7936567499403395,25.633262651794603,0.3328701019093581,1.3862077577261862,1.0767646463979479,0.8696495741438552,9.743164753014776,True,OK
2,16,machine01_CU,100.0,0.6582411795681937,0.0,1.1759259263743402,2.168518518080452,99.5888888889372,-11.408687492297865,2.6017676439153705,62.46967471003539,,2.9445909305937294,1.1997903740376752,0.75069746889378,,True,OK
2,16,machine02_CU,100.0,0.0,0.0,2.527777777932999,3.5000000002198943,17.60972222255078,2.247243895765386,4.320738875281478,7.987482806547793,,1.2747713524018063,1.234496821431434,0.3806033719233662,,True,OK
2,16,machine03_CU,100.0,0.8952080042127435,0.0,1.9203703705635335,2.8796296297676034,99.6185185185944,-11.014932543692433,2.9551653333691537,56.089683583666925,,2.2806769934136772,1.0262310481947798,0.6868565822320746,,True,OK
2,16,machine04_CU,100.0,3.0279094260136916,0.0,0.26481481441469,0.7407407405682735,99.91111111154574,-15.675851744752062,1.1091042080607045,89.0123456847491,,4.262739360245905,1.4972906812305664,1.0505979782463355,,True,OK
2,16,machine05_CU,100.0,0.0,0.0,2.3299999997640644,3.0866666665145495,10.590000000471871,2.7177140973193503,3.331695311570102,5.4307129754753305,,0.4992230962163959,1.079382930367482,0.3284502273515134,,True,OK
2,16,machine06_CU,100.0,0.0,0.0,0.4018518520105241,0.609259259266158,2.9611111111525035,0.46486649018181836,0.6142807779488121,1.9026485303444984,,0.06912802713139632,1.008242006348336,0.5617961662253448,,True,OK
2,16,machine07_CU,100.0,0.0,0.0,2.808333333167765,4.301388889111372,31.20000000060018,2.0577917604041422,4.514498658970904,11.995830877705949,,1.2248625366600563,1.049544408876631,0.35003366423365195,,True,OK
2,1,cluster_CU_weighted_mean,100.0,0.6157254740313273,0.002576257213520198,1.8000000000057879,2.6045197740297157,36.562994350350365,-2.1111744141962983,2.827910396307191,28.235267284983948,0.334885014193077,1.3941457895497487,1.0857703690733918,0.8729524675966082,9.77358270404957,True,OK
2,1,machine01_CU,100.0,0.6801319043693322,0.0,1.1129629629215705,2.170370370149612,99.5888888889372,-14.085752333039846,2.8624796768093415,64.21748345703395,,2.911317003819567,1.318889953612857,0.7951510488858216,,True,OK
2,1,machine02_CU,100.0,0.0,0.0,2.527777777932999,3.5097222225158466,20.92777777767171,2.2606412002808622,4.3419598361725615,8.142212936509763,,1.2635909729385424,1.237123498924695,0.3196506378430664,,True,OK
2,1,machine03_CU,100.0,0.8656224237427864,0.0,1.9203703705635335,2.883333332698654,99.6185185185944,-9.232747896539934,2.9842797852764167,52.45215918187964,,2.338150406178497,1.035010330381497,0.6313825619801459,,True,OK
2,1,machine04_CU,100.0,3.3594394064303383,0.020610057708161583,0.26481481441469,0.7407407403958063,99.91111111154574,-19.683034712472377,1.0439812440872962,100.89432721150465,,4.1877380061158105,1.4093746801741414,1.210053623713545,,True,OK
2,1,machine05_CU,100.0,0.0,0.0,2.3299999997640644,3.0866666665921603,10.590000000471871,2.7471693862985385,3.3563797039212053,5.398441029847096,,0.5076747995642205,1.0873800336940245,0.32097719652801066,,True,OK
2,1,machine06_CU,100.0,0.0,0.0,0.4018518520105241,0.6092592594386246,2.962962962962962,0.4369413475445578,0.6130776364364565,1.9432827959088514,,0.06949525167575833,1.0062672449186085,0.5881593508077471,,True,OK
2,1,machine07_CU,100.0,0.0,0.0,2.808333333167765,4.283333333959391,31.20000000060018,2.300705625027824,4.543501046231606,11.755977588893444,,1.230532490503859,1.060739543712262,0.33302983141569487,,True,OK
2,8,cluster_CU_weighted_mean,100.0,0.5413499193734163,0.0,1.8000000000057879,2.598587570627784,34.34491525427833,-2.1778173620437027,2.8474634687375375,24.41227506344001,0.3330237111080927,1.3866029396631767,1.0957735274819422,0.8170275515464103,9.872356902479009,True,OK
2,8,machine01_CU,100.0,0.6680488366735775,0.0,1.1129629629215705,2.1685185183391535,99.5888888889372,-9.497395598642495,2.75147303847874,60.50622148195045,,2.9782060804952346,1.268826166440149,0.7108703616880561,,True,OK
2,8,machine02_CU,100.0,0.0,0.0,2.527777777932999,3.512500000134526,20.92777777767171,2.1787299922533117,4.356700362889875,8.15635276993007,,1.2682581453196768,1.2403417402770154,0.3248708031392198,,True,OK
2,8,machine03_CU,100.0,0.9905551716194425,0.0,1.9203703705635335,2.8814814812331293,99.6185185185944,-11.700261670510862,2.9649969388344313,56.45110573794903,,2.2201731941005676,1.028983513565932,0.6975707185892397,,True,OK
2,8,machine04_CU,100.0,2.6491591799124627,0.0,0.26481481441469,0.7407407400508722,99.91111111154574,-14.995784031605277,1.2225739536787428,84.26275097551647,,4.345692021122366,1.6504748390034272,0.996108623155917,,True,OK
2,8,machine05_CU,100.0,0.0,0.0,2.3299999997640644,3.0833333334885538,10.590000000471871,2.7554737786490633,3.3382593976795376,5.412796261924472,,0.4977335735968714,1.082678723517238,0.3217097437103753,,True,OK
2,8,machine06_CU,100.0,0.0,0.0,0.4018518520105241,0.6111111109041499,2.9611111111525035,0.45224137686313515,0.6138547383975292,1.8489634880072354,,0.06954768479779362,1.004489572263414,0.5457524891840646,,True,OK
2,8,machine07_CU,100.0,0.0,0.0,2.808333333167765,4.2916666677532085,31.20000000060018,2.0714389402334525,4.515493537673957,11.973070483418837,,1.2285107131645951,1.0521538337547374,0.34875133112714984,,True,OK
