run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,source_experiment_freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,prediction_hash,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean,neg_pred_rate
base__cpu_core_weighted__f0__h16__dlinear__s2__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,0,16,32,dlinear,2,3cfafc32772429ec,abe0cd1cb9555ccb,1.3418617050028845,313.13619809782153,bottom_up,False,120.3560676120714,0.0,True,298.6632399125921,56.90156221570789,0.0
base__cpu_core_weighted__f0__h16__dlinear__s2__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,0,16,32,dlinear,2,3cfafc32772429ec,abe0cd1cb9555ccb,1.3418617050028845,313.13619809782153,wls,False,120.3560676120714,0.0,True,298.67706348773856,57.13652001956065,0.0
base__cpu_core_weighted__f0__h16__dlinear__s2__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,0,16,32,dlinear,2,3cfafc32772429ec,abe0cd1cb9555ccb,1.3418617050028845,313.13619809782153,mint,False,120.3560676120714,0.0,True,297.7549694799136,56.76541054685504,0.0
base__cpu_core_weighted__f1__h1__dlinear__s1__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,1,667785433f6497b5,abe0cd1cb9555ccb,1.6446098739979789,242.64833231768657,independent,False,106.0728934870648,106.0728934870648,False,242.64833231768657,43.65406261248647,0.0005702337958563
base__cpu_core_weighted__f1__h1__dlinear__s1__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,1,667785433f6497b5,abe0cd1cb9555ccb,1.6446098739979789,242.64833231768657,bottom_up,False,106.0728934870648,0.0,True,216.45577748533304,43.65406261248647,0.0003801558639042
base__cpu_core_weighted__f1__h1__dlinear__s1__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,1,667785433f6497b5,abe0cd1cb9555ccb,1.6446098739979789,242.64833231768657,wls,False,106.0728934870648,0.0,True,220.7997104040726,44.80844959398108,0.0003801558639042
base__cpu_core_weighted__f1__h1__dlinear__s1__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,1,667785433f6497b5,abe0cd1cb9555ccb,1.6446098739979789,242.64833231768657,mint,False,106.0728934870648,0.0,True,220.4969636523941,44.74651950885033,0.0001900779319521
base__cpu_core_weighted__f1__h1__dlinear__s2__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,2,ecabc66632aa7519,abe0cd1cb9555ccb,2.1918450850025692,243.01432729285253,independent,False,110.57446269932989,110.57446269932989,False,243.01432729285253,44.2859526387449,0.0005702337958563
base__cpu_core_weighted__f1__h1__dlinear__s2__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,2,ecabc66632aa7519,abe0cd1cb9555ccb,2.1918450850025692,243.01432729285253,bottom_up,False,110.57446269932989,0.0,True,218.9948482021104,44.2859526387449,0.0003801558639042
base__cpu_core_weighted__f1__h1__dlinear__s2__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,2,ecabc66632aa7519,abe0cd1cb9555ccb,2.1918450850025692,243.01432729285253,wls,False,110.57446269932989,0.0,True,222.0688004227875,44.98996805143879,0.0001900779319521
