hierarchy,unit,base_model,horizon,fold,method_a,method_b,npz_path,correction_family,in_holm_family,effect_class,tradeoff_class,coherence_before,coherence_after,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,ci_low,ci_high,p_value_holm,holm_rank,family_size,alpha,reject_holm_0.05,evidence_layer,family,model_a,model_b,bootstrap_rng_seed,mae_a_report,mae_b_report,abs_ci_low,abs_ci_high
memory_um,memory_level,lightgbm,16,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_degradation,accuracy_costly_coherence,1522331834.1169596,0.0,8261,32,5000,0,160846859.90007547,316997548.8530426,1735274052.5911322,1896120912.491208,0.09269248258504,0.0352683315046365,0.166512068550028,0.0016,0.0032,False,False,493552141.9963232,514972121.9736711,0.0433996292483064,3454864993.974262,3604804853.815698,0.0433996292483065,1183450473.6563418,1178029089.1527364,-0.0045809982118268,4.0,3.0,65788551.15280333,262408413.08942696,0.0352,17.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,modest_degradation,accuracy_costly_coherence,787283428.9104376,0.0,8261,32,5000,0,50163258.26613721,117738796.6214447,1348125215.317614,1398288473.5837512,0.0372096432113087,0.0048992093016269,0.0704077421375394,0.011,0.022,False,False,265230185.9482802,265230185.9482802,0.0,1856611301.6379616,1856611301.6379616,0.0,923669854.191054,923669854.191054,0.0,0.0,0.0,6743272.890027523,91673030.74116544,0.1979999999999999,19.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,accuracy_neutral,coherence_only,787283428.9104376,0.0,8261,32,5000,0,6874502.193367428,61955319.560180664,1348125215.317614,1354999717.5109816,0.0050993054022417,-0.0170041735916592,0.02756907518913,0.339,0.678,True,True,265230185.9482802,269224669.04179114,0.0150604392152025,1856611301.6379616,1884572683.2925384,0.0150604392152026,923669854.191054,912366007.1556742,-0.012237973323574,3.0,4.0,-23436633.27649024,35788567.26231463,1.0,25.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,memory_lightgbm,True,accuracy_neutral,coherence_only,787283428.9104376,0.0,8261,32,5000,0,6935920.337753763,62029384.61062622,1348125215.317614,1355061135.6553676,0.0051448635920066,-0.016979443811528,0.0276350255688676,0.3376,0.6752,True,True,265230185.9482802,271808252.78085476,0.024801350604404,1856611301.6379616,1902657769.4659832,0.0248013506044038,923669854.191054,914951920.4303068,-0.0094383655818042,4.0,3.0,-23399704.123822723,35870504.69986419,1.0,24.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,pareto_improvement,780548531.5914713,0.0,8264,32,5000,0,-135730365.9050015,-118923101.48039246,1266339742.2184117,1130609376.3134103,-0.1071832158305519,-0.1363158972913839,-0.0756339504674956,1.0,0.0,False,False,228151917.36734945,228151917.36734945,0.0,1597063421.571446,1597063421.571446,0.0,550804983.1242582,550804983.1242582,0.0,0.0,0.0,-171465383.57418194,-97483516.57312874,0.0,2.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,aggregate_focused_improvement,780548531.5914713,0.0,8264,32,5000,0,-131282397.06381798,-109736668.12836456,1266339742.2184117,1135057345.1545937,-0.1036707549222403,-0.1250874974134419,-0.0818255691970989,1.0,0.0,False,False,228151917.36734945,237802041.67696673,0.0422969240012108,1597063421.571446,1664614291.7387671,0.0422969240012108,550804983.1242582,570643348.9154772,0.036017041237885,2.0,5.0,-156889293.92406732,-104598143.8448863,0.0,14.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,lightgbm,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,memory_lightgbm,True,substantial_improvement,pareto_improvement,780548531.5914713,0.0,8264,32,5000,0,-138224383.26919088,-117587498.75045776,1266339742.2184117,1128115358.949221,-0.1091526852241447,-0.1345323994971748,-0.0828440398403133,1.0,0.0,False,False,228151917.36734945,231715380.61343613,0.0156188178789186,1597063421.571446,1622007664.2940528,0.0156188178789185,550804983.1242582,559339434.2160821,0.0154945059563824,2.0,5.0,-168680898.8642119,-106322713.39774162,0.0,1.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.4710493,0.0,8276,32,5000,0,5618216.805273066,5173099.684234619,1288970217.5265772,1294588434.3318503,0.004358686282181,-0.0100209676486132,0.017860355653773,0.2804,0.5608,True,True,269954482.4285869,269954482.4285869,0.0,1889681377.000108,1889681377.000108,0.0,548074446.1739749,548074446.1739749,0.0,0.0,0.0,-12574363.032415455,23284331.994573288,1.0,26.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.4710493,0.0,8276,32,5000,0,-16348740.152555935,-3743953.434364319,1288970217.5265772,1272621477.3740215,-0.0126835670291341,-0.0227239483031103,-0.0033557826408164,0.996,0.008,False,False,269954482.4285869,270074328.95174885,0.0004439508545432,1889681377.000108,1890520302.662242,0.0004439508545432,548074446.1739749,542870484.0337878,-0.0094949913766553,6.0,1.0,-29161792.46281955,-4319190.714430463,0.072,19.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,405896187.4710493,0.0,8276,32,5000,0,-14319060.488599485,-2833012.066421509,1288970217.5265772,1274651157.037978,-0.0111089149259604,-0.0218353607485856,-0.0011307584252048,0.9854,0.0292,False,False,269954482.4285869,269953063.9497293,-5.254511222839532e-06,1889681377.000108,1889671447.648105,-5.254511223123412e-06,548074446.1739749,542670741.6845518,-0.0098594352047344,5.0,2.0,-27995992.687007777,-1456829.758277405,0.2336,20.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-37101931.038987346,-11900938.176773071,836589801.3086051,799487870.2696177,-0.0443490118824685,-0.0606403135611069,-0.0285907373144347,1.0,0.0,False,False,178494246.02162883,178494246.02162883,0.0,1249459722.151402,1249459722.151402,0.0,328854318.0901246,328854318.0901246,0.0,0.0,0.0,-50743957.11649018,-23878646.530726857,0.0,15.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-43802890.246695355,-20618514.680740356,836589801.3086051,792786911.0619098,-0.0523588623458931,-0.0643274416894438,-0.0411031991422669,1.0,0.0,False,False,178494246.02162883,177809120.05404922,-0.0038383644450733,1249459722.151402,1244663840.3783443,-0.0038383644450735,328854318.0901246,322746810.7617208,-0.0185720758172621,3.0,4.0,-54052905.848248444,-33987070.27012726,0.0,14.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,303539149.51929253,0.0,8276,32,5000,0,-43699458.79789012,-20642958.541641235,836589801.3086051,792890342.5107149,-0.0522352277418811,-0.0640914209680558,-0.0411082528871014,1.0,0.0,False,False,178494246.02162883,177528654.64329857,-0.0054096498898527,1249459722.151402,1242700582.5030897,-0.0054096498898531,328854318.0901246,321138315.9713083,-0.0234632835707563,4.0,3.0,-53828730.618096046,-33961591.32330639,0.0,13.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,modest_degradation,accuracy_costly_coherence,446698754.89137936,0.0,8279,32,5000,0,39088012.658895634,38860678.49847412,1048733686.1079496,1087821698.7668452,0.0372716288002139,0.0158999655913403,0.0586810121214407,0.0002,0.0004,False,False,222412737.13792387,222412737.13792387,0.0,1556889159.965467,1556889159.965467,0.0,616887912.2037311,616887912.2037311,0.0,0.0,0.0,16350999.116038324,61478950.40194551,0.004,18.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,446698754.89137936,0.0,8279,32,5000,0,-3707593.2297771927,9725156.523895264,1048733686.1079496,1045026092.8781724,-0.0035353047955737,-0.0180539095405167,0.0104417790069545,0.7128,0.5744,True,True,222412737.13792387,220735988.84268847,-0.0075389040970059,1556889159.965467,1545151921.8988194,-0.0075389040970057,616887912.2037311,587208850.1702105,-0.0481109476233648,4.0,3.0,-18640725.033477105,11204593.54894582,1.0,27.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,446698754.89137936,0.0,8279,32,5000,0,-4589643.904346078,9194563.932067871,1048733686.1079496,1044144042.2036036,-0.0043763673896841,-0.0186584939309386,0.0094033390603999,0.7544,0.4912,True,True,222412737.13792387,219747163.0049414,-0.0119848088166347,1556889159.965467,1538230141.0345898,-0.0119848088166347,616887912.2037311,583648941.247345,-0.0538817024921842,4.0,3.0,-19314809.25236964,10040362.972717814,1.0,25.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-100924848.2096304,-109108667.85430908,1351523873.7521622,1250599025.5425315,-0.0746748541921336,-0.0924961549142144,-0.0596222308611886,1.0,0.0,False,False,262265333.2811841,262265333.2811841,0.0,1835857332.9682884,1835857332.9682884,0.0,549070948.1062284,549070948.1062284,0.0,0.0,0.0,-117567167.97228906,-84822572.00224662,0.0,16.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-78355439.79107442,-78122382.56640625,1351523873.7521622,1273168433.9610877,-0.057975623895966,-0.0691552853408673,-0.0485625070124677,1.0,0.0,False,False,262265333.2811841,267428650.15255377,0.0196873784528505,1835857332.9682884,1872000551.0678763,0.0196873784528507,549070948.1062284,548077883.7986714,-0.001808626573637,2.0,5.0,-88235601.67020836,-68734894.67774318,0.0,9.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,411277892.719184,0.0,8269,32,5000,0,-85101544.87572846,-85378087.41850281,1351523873.7521622,1266422328.8764336,-0.0629671044133801,-0.0755997717230397,-0.0523684428534897,1.0,0.0,False,False,262265333.2811841,265909607.69162032,0.0138953721593431,1835857332.9682884,1861367253.8413424,0.0138953721593432,549070948.1062284,547584167.8624023,-0.0027078108010522,2.0,5.0,-96256839.17370652,-74142393.25133215,0.0,10.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-37569046.84032168,-16565873.367782593,836114125.5450646,798545078.7047428,-0.0449329172806766,-0.0607328717786086,-0.0291295520992021,1.0,0.0,False,False,177605775.06773308,177605775.06773308,0.0,1243240425.4741316,1243240425.4741316,0.0,316219021.57834566,316219021.57834566,0.0,0.0,0.0,-50906719.04108427,-24389458.49100973,0.0,7.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-41857817.941062436,-20097481.875808716,836114125.5450646,794256307.6040021,-0.0500623260177254,-0.0615215945596341,-0.0391065816835214,1.0,0.0,False,False,177605775.06773308,177383673.7989381,-0.001250529543368,1243240425.4741316,1241685716.5925667,-0.001250529543368,316219021.57834566,325102628.84437525,0.0280932096421296,4.0,3.0,-51683827.69400296,-32350297.83258324,0.0,1.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,287605532.3304146,0.0,8269,32,5000,0,-41699013.62582569,-20120005.15864563,836114125.5450646,794415111.9192388,-0.0498723946311061,-0.0611708773162349,-0.0390553745316488,1.0,0.0,False,False,177605775.06773308,177276521.1587917,-0.0018538468628952,1243240425.4741316,1240935648.1115415,-0.0018538468628952,316219021.57834566,324245774.5982366,0.0253835236723805,5.0,2.0,-51382276.0023649,-32323627.86612576,0.0,6.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,substantial_degradation,accuracy_costly_coherence,422773609.62416166,0.0,8272,32,5000,0,55921437.1406579,39036925.942741394,1047041227.013701,1102962664.1543586,0.053409011696849,0.0338274502857811,0.0727872697150738,0.0,0.0,False,False,226639661.50603232,226639661.50603232,0.0,1586477630.5422263,1586477630.5422263,0.0,604648543.9959629,604648543.9959629,0.0,0.0,0.0,35304477.181518026,77081816.23179087,0.0,5.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,422773609.62416166,0.0,8272,32,5000,0,10483268.824582689,12902156.851287842,1047041227.013701,1057524495.8382838,0.0100122789381296,-0.0034148206018324,0.0229264654152364,0.0682,0.1364,True,True,226639661.50603232,224774257.35124695,-0.0082307048218728,1586477630.5422263,1573419801.4587288,-0.0082307048218729,604648543.9959629,578887060.3866626,-0.0426057151135259,4.0,3.0,-3584095.5217361394,24254078.520565573,0.9548,21.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,422773609.62416166,0.0,8272,32,5000,0,8862225.244349942,11433647.198760986,1047041227.013701,1055903452.2580508,0.0084640652303884,-0.0046256552711941,0.0210444916461894,0.0964,0.1928,True,True,226639661.50603232,224103729.42082813,-0.0111892687641376,1586477630.5422263,1568726105.945797,-0.0111892687641377,604648543.9959629,576032849.1238126,-0.0473261618775044,4.0,3.0,-4853094.214353905,22265111.824941,1.0,22.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-104849245.6117322,-115017915.20491028,1349931371.2096462,1245082125.597914,-0.0776700563064764,-0.0958323722520203,-0.060943306769578,1.0,0.0,False,False,261870716.2195335,261870716.2195335,0.0,1833095013.5367348,1833095013.5367348,0.0,545422081.7846916,545422081.7846916,0.0,0.0,0.0,-121847971.98445398,-86943693.49989624,0.0,4.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-81216680.70324388,-81042474.7522583,1349931371.2096462,1268714690.5064025,-0.0601635627079821,-0.071452386535121,-0.0498047463967283,1.0,0.0,False,False,261870716.2195335,267048263.3108819,0.0197713863012003,1833095013.5367348,1869337843.1761737,0.0197713863012002,545422081.7846916,544432314.8144464,-0.0018146807826453,2.0,5.0,-91061982.7500233,-70634717.1899488,0.0,3.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,414229236.4238867,0.0,8261,32,5000,0,-87318675.39899747,-88396188.27670288,1349931371.2096462,1262612695.810649,-0.06468378856975,-0.0772608623479455,-0.0531189719255318,1.0,0.0,False,False,261870716.2195335,265480675.0801789,0.0137852712695796,1833095013.5367348,1858364725.561252,0.0137852712695794,545422081.7846916,543836456.1874841,-0.0029071532857985,3.0,4.0,-98442004.23165306,-75366815.19197531,0.0,2.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,modest_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-40818421.06281064,-29257916.57623291,846438532.3283072,805620111.2654964,-0.0482237274223929,-0.0663073923148127,-0.0318920316223034,1.0,0.0,False,False,178379845.7930321,178379845.7930321,0.0,1248658920.551225,1248658920.551225,0.0,323826852.0686288,323826852.0686288,0.0,0.0,0.0,-53585792.10225793,-27939357.30374915,0.0,8.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-45732727.68615079,-31748376.92567444,846438532.3283072,800705804.6421564,-0.0540295909737867,-0.0676328480177145,-0.0423768647874978,1.0,0.0,False,False,178379845.7930321,177859003.69106433,-0.0029198483699335,1248658920.551225,1245013025.83745,-0.0029198483699339,323826852.0686288,332536005.2298423,0.0268944749503595,3.0,4.0,-54996522.258145235,-36806294.53932353,0.0,17.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,memory_dlinear,True,substantial_improvement,pareto_improvement,298993412.82859784,0.0,8261,32,5000,0,-45494829.72673706,-31724758.04663086,846438532.3283072,800943702.60157,-0.0537485334009948,-0.067206996354761,-0.0422884335529843,1.0,0.0,False,False,178379845.7930321,177837218.94399485,-0.0030419739776367,1248658920.551225,1244860532.607964,-0.0030419739776368,323826852.0686288,331710457.69678533,0.024345126346983,4.0,3.0,-54651433.56430066,-36726430.61410936,0.0,11.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,substantial_degradation,accuracy_costly_coherence,442752201.4274765,0.0,8264,32,5000,0,58015294.53876856,46727899.8031311,1056253575.3982916,1114268869.93706,0.0549255367177263,0.0340979738745372,0.0747131584752613,0.0,0.0,False,False,228959976.16284576,228959976.16284576,0.0,1602719833.1399202,1602719833.1399202,0.0,629540423.6563799,629540423.6563799,0.0,0.0,0.0,35752774.11623618,80085831.82523401,0.0,12.0,27.0,0.05,True,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,442752201.4274765,0.0,8264,32,5000,0,9074359.704870036,17035112.45465851,1056253575.3982916,1065327935.1031616,0.0085910806990151,-0.0052717018245827,0.0215691533535125,0.1086,0.2172,True,True,228959976.16284576,226909603.973296,-0.0089551554988433,1602719833.1399202,1588367227.8130722,-0.0089551554988432,629540423.6563799,600080413.7275335,-0.0467960576030087,4.0,3.0,-5574673.536471818,22910771.81295573,1.0,23.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
memory_um,memory_level,dlinear,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,memory_dlinear,True,accuracy_neutral,coherence_only,442752201.4274765,0.0,8264,32,5000,0,7586643.541257321,16075214.72505951,1056253575.3982916,1063840218.9395489,0.0071825967911129,-0.0063359186997314,0.0198379873526651,0.149,0.298,True,True,228959976.16284576,226014500.40097937,-0.0128645880001816,1602719833.1399202,1582101502.8068552,-0.0128645880001817,629540423.6563799,596211151.2072167,-0.0529422276898222,5.0,2.0,-6709071.110526811,21092214.359912474,1.0,24.0,27.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,0.0,0.0,1.4204331179186942,1.4204331179186942,0.0,0.0,0.0,0.0,1.0,True,True,61.877598731082195,61.877598731082195,0.0,68.10773726203394,68.10773726203394,0.0,129.615914080379,129.615914080379,0.0,0.0,0.0,0.0,0.0,,,0.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,4.2907336899957225e-14,2.0694557179012923e-13,1.4204331179186942,1.4204331179187373,3.0207220853050574e-14,2.5392792771379115e-14,3.5700250927505564e-14,0.0,0.0,False,False,61.877598731082195,61.87759873108231,1.837285868439965e-15,68.10773726203394,68.10773726203401,1.0432628719207004e-15,129.615914080379,129.61591408037935,2.631316652624503e-15,2.0,4.0,3.783616475396943e-14,4.797428071563048e-14,,,0.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,4847,32,5000,0,-9.643350923057517e-14,-1.9539925233402758e-13,1.4204331179186942,1.420433117918598,-6.789021462121037e-14,-8.01847708387471e-14,-5.751658430270586e-14,1.0,0.0,False,False,61.877598731082195,61.87759873108194,-4.133893203989921e-15,68.10773726203394,68.10773726203365,-4.1730514876828015e-15,129.615914080379,129.61591408037697,-1.5787899915747018e-14,3.0,2.0,-1.0336583158536409e-13,-8.947069983543601e-14,,,0.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,cpu_persistence_descriptive,False,accuracy_neutral,coherence_only,0.0,0.0,5261,32,5000,0,0.0,0.0,1.0957052557717806,1.0957052557717806,0.0,0.0,0.0,0.0,1.0,True,True,48.96000833581532,48.96000833581532,0.0,54.13821820012196,54.13821820012196,0.0,95.33521927263313,95.33521927263313,0.0,0.0,0.0,0.0,0.0,,,0.0,0.05,False,final-analysis-freeze-v1,,,,,,,,
