hierarchy,seed,fold,horizon,reconciliation_method,top_mae_report,pct_vs_independent,coherence_error_before,coherence_error_after,bottom_mae_mean_native,worst_machine_mae_native
cpu_core_weighted,0,2,8,bottom_up,1.021055775499171,-9.80984390352939,170.36132440790686,0.0,49.54246108440683,106.71746212291394
cpu_core_weighted,0,2,8,wls,1.0116825627701151,-10.63778253278368,170.36132440790686,0.0,50.49019044260374,109.30341677169056
cpu_core_weighted,0,2,8,mint,1.0098630269075288,-10.798502669144083,170.36132440790686,0.0,50.056834672257374,108.75770834241025
cpu_core_weighted,1,2,8,bottom_up,1.021055775499171,-9.80984390352939,170.36132440790686,0.0,49.54246108440683,106.71746212291394
cpu_core_weighted,1,2,8,wls,1.0116825627701151,-10.63778253278368,170.36132440790686,0.0,50.49019044260374,109.30341677169056
cpu_core_weighted,1,2,8,mint,1.0098630269075288,-10.798502669144083,170.36132440790686,0.0,50.056834672257374,108.75770834241025
cpu_core_weighted,2,2,8,bottom_up,1.021055775499171,-9.80984390352939,170.36132440790686,0.0,49.54246108440683,106.71746212291394
cpu_core_weighted,2,2,8,wls,1.0116825627701151,-10.63778253278368,170.36132440790686,0.0,50.49019044260374,109.30341677169056
cpu_core_weighted,2,2,8,mint,1.0098630269075288,-10.798502669144083,170.36132440790686,0.0,50.056834672257374,108.75770834241025
cpu_core_weighted,0,2,16,bottom_up,1.0266075964353594,-11.113927801786394,172.7779307352326,0.0,50.22454208682982,107.77379112593843
cpu_core_weighted,0,2,16,wls,1.020968838113624,-11.602144605397024,172.7779307352326,0.0,51.21705777740262,110.86470265122927
cpu_core_weighted,0,2,16,mint,1.0172490640950174,-11.924211287084308,172.7779307352326,0.0,50.79742925240294,110.24848476290344
cpu_core_weighted,1,2,16,bottom_up,1.0266075964353594,-11.113927801786394,172.7779307352326,0.0,50.22454208682982,107.77379112593843
cpu_core_weighted,1,2,16,wls,1.020968838113624,-11.602144605397024,172.7779307352326,0.0,51.21705777740262,110.86470265122927
cpu_core_weighted,1,2,16,mint,1.0172490640950174,-11.924211287084308,172.7779307352326,0.0,50.79742925240294,110.24848476290344
cpu_core_weighted,2,2,16,bottom_up,1.0266075964353594,-11.113927801786394,172.7779307352326,0.0,50.22454208682982,107.77379112593843
cpu_core_weighted,2,2,16,wls,1.020968838113624,-11.602144605397024,172.7779307352326,0.0,51.21705777740262,110.86470265122927
cpu_core_weighted,2,2,16,mint,1.0172490640950174,-11.924211287084308,172.7779307352326,0.0,50.79742925240294,110.24848476290344
memory_um,0,0,1,bottom_up,2075080793.3826785,12.249309937215692,1491534985.8369813,0.0,506790526.9619207,1186296378.234332
memory_um,0,0,1,wls,1868845404.0685003,1.0932237698852543,1491534985.8369813,0.0,522887013.1767534,1185538040.141952
memory_um,0,0,1,mint,1832887965.9285433,-0.8518559740897658,1491534985.8369813,0.0,536030867.676578,1185513850.6278994
memory_um,1,0,1,bottom_up,2075080793.3826785,12.249309937215692,1491534985.8369813,0.0,506790526.9619207,1186296378.234332
memory_um,1,0,1,wls,1868845404.0685003,1.0932237698852543,1491534985.8369813,0.0,522887013.1767534,1185538040.141952
memory_um,1,0,1,mint,1832887965.9285433,-0.8518559740897658,1491534985.8369813,0.0,536030867.676578,1185513850.6278994
memory_um,2,0,1,bottom_up,2075080793.3826785,12.249309937215692,1491534985.8369813,0.0,506790526.9619207,1186296378.234332
memory_um,2,0,1,wls,1868845404.0685003,1.0932237698852543,1491534985.8369813,0.0,522887013.1767534,1185538040.141952
memory_um,2,0,1,mint,1832887965.9285433,-0.8518559740897658,1491534985.8369813,0.0,536030867.676578,1185513850.6278994
memory_um,0,0,8,bottom_up,2008866215.1720126,31.614648221961094,1792691829.1344185,0.0,506382941.607602,1174995716.2805135
memory_um,0,0,8,wls,1616183556.0337863,5.887305278460753,1792691829.1344185,0.0,535715187.2514022,1158612420.2120178
memory_um,0,0,8,mint,1758572960.419478,15.216214902814551,1792691829.1344185,0.0,528429739.88751686,1165246761.1729977
memory_um,1,0,8,bottom_up,2008866215.1720126,31.614648221961094,1792691829.1344185,0.0,506382941.607602,1174995716.2805135
memory_um,1,0,8,wls,1616183556.0337863,5.887305278460753,1792691829.1344185,0.0,535715187.2514022,1158612420.2120178
memory_um,1,0,8,mint,1758572960.419478,15.216214902814551,1792691829.1344185,0.0,528429739.88751686,1165246761.1729977
memory_um,2,0,8,bottom_up,2008866215.1720126,31.614648221961094,1792691829.1344185,0.0,506382941.607602,1174995716.2805135
memory_um,2,0,8,wls,1616183556.0337863,5.887305278460753,1792691829.1344185,0.0,535715187.2514022,1158612420.2120178
memory_um,2,0,8,mint,1758572960.419478,15.216214902814551,1792691829.1344185,0.0,528429739.88751686,1165246761.1729977
memory_um,0,0,16,bottom_up,2111881147.9847877,21.703032718739813,1522331834.1169596,0.0,493552141.9963023,1183450473.6562254
memory_um,0,0,16,wls,1841620625.6393313,6.128517445956239,1522331834.1169596,0.0,517959041.81285065,1174124004.24636
memory_um,0,0,16,mint,1896120912.491208,9.269248258504037,1522331834.1169596,0.0,514972121.9736704,1178029089.1527336
memory_um,1,0,16,bottom_up,2111881147.9847877,21.703032718739813,1522331834.1169596,0.0,493552141.9963023,1183450473.6562254
