hierarchy,fold,horizon,seed,reconciliation_method,base_model,source,top_mae_native,top_mae_report,top_rmse_report,top_r2,mase,mase_valid,coherence_error_before,coherence_error_after,is_coherent_after,bottom_mae_mean_native,bottom_mae_weighted_native,worst_machine_mae_native,neg_pred_rate,prediction_hash,model_config_hash,cpu_core_total,report_unit,rel_mae_vs_independent,pct_vs_independent,persistence_mae_native,ewma_mae_native,ridge_mae_native,strongest_det_mae_native,strongest_det_name,rel_mae_vs_persistence,rel_mae_vs_ewma,rel_mae_vs_ridge,rel_mae_vs_strongest_det
cpu_core_weighted,0,1,2,wls,lightgbm,robustness_extension,235.9759663566457,0.9998981625281598,2.5049671390277455,0.7060169955093667,0.9037902068787669,True,172.09132864608608,0.0,True,48.36474936530754,52.62498662115447,119.5668036282799,0.0,7e987c6733b4f691,9c347608ec61ce96,236.0,weighted_mean_pct,0.9012323540847421,-9.876764591525788,335.22221582881184,335.52793643057095,315.4751253809486,315.4751253809486,ridge,0.7039389253281224,0.7032975223077289,0.7480018149503719,0.7480018149503719
cpu_core_weighted,0,1,2,mint,lightgbm,robustness_extension,235.46737748408017,0.9977431249325431,2.499442309079211,0.7073123537985095,0.9018423066351567,True,172.09132864608608,0.0,True,48.25110440351016,52.453396521708996,118.58520076844309,0.0,7e987c6733b4f691,9c347608ec61ce96,236.0,weighted_mean_pct,0.89928996667148,-10.071003332852001,335.22221582881184,335.52793643057095,315.4751253809486,315.4751253809486,ridge,0.702421755974331,0.7017817353423392,0.7463896787416886,0.7463896787416886
cpu_core_weighted,0,8,0,independent,lightgbm,experiment-freeze-v2:cpu_classical,257.1867695524892,1.08977444725631,2.711788710130992,0.6342276406112819,0.9843461809568078,True,171.44483583057644,171.44483583057644,False,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7836340755275037,0.7830155442520362,0.8345822062830578,0.8345822062830578
cpu_core_weighted,0,8,0,bottom_up,lightgbm,experiment-freeze-v2:cpu_classical,235.18592707315997,0.9965505384455932,2.4442549881671347,0.702838728898836,0.9001410513148643,True,171.44483583057644,0.0,True,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9144557765642021,-8.554422343579793,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.716598707078674,0.7160330875808371,0.7631885195532387,0.7631885195532387
cpu_core_weighted,0,8,0,wls,lightgbm,experiment-freeze-v2:cpu_classical,232.7808041374207,0.9863593395653419,2.448089373209233,0.7019056638379595,0.8909357816167144,True,171.44483583057644,0.0,True,48.13533315680387,52.39922025578085,118.48714401827553,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9051041176902862,-9.48958823097138,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7092704285223644,0.7087105933180186,0.7553837914578395,0.7553837914578395
cpu_core_weighted,0,8,0,mint,lightgbm,experiment-freeze-v2:cpu_classical,231.3121134957916,0.9801360741347102,2.428490504828174,0.7066595144025968,0.8853145747925448,True,171.44483583057644,0.0,True,47.52517354815662,51.68908564892769,116.52034133100786,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.8993935181746711,-10.060648182532894,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7047954081502376,0.7042391051302936,0.7506178267148984,0.7506178267148984
cpu_core_weighted,0,8,1,independent,lightgbm,robustness_extension,257.1867695524892,1.08977444725631,2.711788710130992,0.6342276406112819,0.9843461809568078,True,171.44483583057644,171.44483583057644,False,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7836340755275037,0.7830155442520362,0.8345822062830578,0.8345822062830578
cpu_core_weighted,0,8,1,bottom_up,lightgbm,robustness_extension,235.18592707315997,0.9965505384455932,2.4442549881671347,0.702838728898836,0.9001410513148643,True,171.44483583057644,0.0,True,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9144557765642021,-8.554422343579793,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.716598707078674,0.7160330875808371,0.7631885195532387,0.7631885195532387
cpu_core_weighted,0,8,1,wls,lightgbm,robustness_extension,232.7808041374207,0.9863593395653419,2.448089373209233,0.7019056638379595,0.8909357816167144,True,171.44483583057644,0.0,True,48.13533315680387,52.39922025578085,118.48714401827553,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9051041176902862,-9.48958823097138,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7092704285223644,0.7087105933180186,0.7553837914578395,0.7553837914578395
cpu_core_weighted,0,8,1,mint,lightgbm,robustness_extension,231.3121134957916,0.9801360741347102,2.428490504828174,0.7066595144025968,0.8853145747925448,True,171.44483583057644,0.0,True,47.52517354815662,51.68908564892769,116.52034133100786,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.8993935181746711,-10.060648182532894,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7047954081502376,0.7042391051302936,0.7506178267148984,0.7506178267148984
cpu_core_weighted,0,8,2,independent,lightgbm,robustness_extension,257.1867695524892,1.08977444725631,2.711788710130992,0.6342276406112819,0.9843461809568078,True,171.44483583057644,171.44483583057644,False,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7836340755275037,0.7830155442520362,0.8345822062830578,0.8345822062830578
cpu_core_weighted,0,8,2,bottom_up,lightgbm,robustness_extension,235.18592707315997,0.9965505384455932,2.4442549881671347,0.702838728898836,0.9001410513148643,True,171.44483583057644,0.0,True,46.43133409300681,50.45526641263839,110.53426005754847,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9144557765642021,-8.554422343579793,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.716598707078674,0.7160330875808371,0.7631885195532387,0.7631885195532387
cpu_core_weighted,0,8,2,wls,lightgbm,robustness_extension,232.7808041374207,0.9863593395653419,2.448089373209233,0.7019056638379595,0.8909357816167144,True,171.44483583057644,0.0,True,48.13533315680387,52.39922025578085,118.48714401827553,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.9051041176902862,-9.48958823097138,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7092704285223644,0.7087105933180186,0.7553837914578395,0.7553837914578395
cpu_core_weighted,0,8,2,mint,lightgbm,robustness_extension,231.3121134957916,0.9801360741347102,2.428490504828174,0.7066595144025968,0.8853145747925448,True,171.44483583057644,0.0,True,47.52517354815662,51.68908564892769,116.52034133100786,0.0,8e9293812fb2c3e3,9c347608ec61ce96,236.0,weighted_mean_pct,0.8993935181746711,-10.060648182532894,328.197531965878,328.45678663782206,308.1622967950762,308.1622967950762,ridge,0.7047954081502376,0.7042391051302936,0.7506178267148984,0.7506178267148984
cpu_core_weighted,0,16,0,independent,lightgbm,experiment-freeze-v2:cpu_classical,263.6458182680166,1.117143297745833,2.774985375943665,0.6285736646014868,1.0084751519359645,True,183.11774023810403,183.11774023810403,False,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7945389184403674,0.7951376230373146,0.8394748653488351,0.8394748653488351
cpu_core_weighted,0,16,0,bottom_up,lightgbm,experiment-freeze-v2:cpu_classical,243.2463549015158,1.0307048936504906,2.527836488855849,0.691788206265971,0.9304448912889678,True,183.11774023810403,0.0,True,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9226254999965022,-7.737450000349777,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.733061866892724,0.7336142470208327,0.7745209173769654,0.7745209173769654
cpu_core_weighted,0,16,0,wls,lightgbm,experiment-freeze-v2:cpu_classical,240.25256684947166,1.0180193510570834,2.503349649833839,0.6977305039910305,0.9189933124985921,True,183.11774023810403,0.0,True,49.19087278623136,53.5539691162383,125.06632390974114,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9112701594426054,-8.872984055739463,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7240396068905087,0.724585188524028,0.7649883943944926,0.7649883943944926
cpu_core_weighted,0,16,0,mint,lightgbm,experiment-freeze-v2:cpu_classical,239.06700345427706,1.0129957773486316,2.4860069520127843,0.7019041200824434,0.91445839807077,True,183.11774023810403,0.0,True,48.22835549140253,52.46999614562554,119.87375581581951,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9067733561062847,-9.322664389371527,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7204667216312295,0.7210096110079197,0.7612134410192346,0.7612134410192346
cpu_core_weighted,0,16,1,independent,lightgbm,robustness_extension,263.6458182680166,1.117143297745833,2.774985375943665,0.6285736646014868,1.0084751519359645,True,183.11774023810403,183.11774023810403,False,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7945389184403674,0.7951376230373146,0.8394748653488351,0.8394748653488351
cpu_core_weighted,0,16,1,bottom_up,lightgbm,robustness_extension,243.2463549015158,1.0307048936504906,2.527836488855849,0.691788206265971,0.9304448912889678,True,183.11774023810403,0.0,True,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9226254999965022,-7.737450000349777,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.733061866892724,0.7336142470208327,0.7745209173769654,0.7745209173769654
cpu_core_weighted,0,16,1,wls,lightgbm,robustness_extension,240.25256684947166,1.0180193510570834,2.503349649833839,0.6977305039910305,0.9189933124985921,True,183.11774023810403,0.0,True,49.19087278623136,53.5539691162383,125.06632390974114,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9112701594426054,-8.872984055739463,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7240396068905087,0.724585188524028,0.7649883943944926,0.7649883943944926
cpu_core_weighted,0,16,1,mint,lightgbm,robustness_extension,239.06700345427706,1.0129957773486316,2.4860069520127843,0.7019041200824434,0.91445839807077,True,183.11774023810403,0.0,True,48.22835549140253,52.46999614562554,119.87375581581951,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9067733561062847,-9.322664389371527,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7204667216312295,0.7210096110079197,0.7612134410192346,0.7612134410192346
cpu_core_weighted,0,16,2,independent,lightgbm,robustness_extension,263.6458182680166,1.117143297745833,2.774985375943665,0.6285736646014868,1.0084751519359645,True,183.11774023810403,183.11774023810403,False,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7945389184403674,0.7951376230373146,0.8394748653488351,0.8394748653488351
cpu_core_weighted,0,16,2,bottom_up,lightgbm,robustness_extension,243.2463549015158,1.0307048936504906,2.527836488855849,0.691788206265971,0.9304448912889678,True,183.11774023810403,0.0,True,47.06120562341504,51.149635601654026,113.76937071030068,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9226254999965022,-7.737450000349777,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.733061866892724,0.7336142470208327,0.7745209173769654,0.7745209173769654
cpu_core_weighted,0,16,2,wls,lightgbm,robustness_extension,240.25256684947166,1.0180193510570834,2.503349649833839,0.6977305039910305,0.9189933124985921,True,183.11774023810403,0.0,True,49.19087278623136,53.5539691162383,125.06632390974114,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9112701594426054,-8.872984055739463,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7240396068905087,0.724585188524028,0.7649883943944926,0.7649883943944926
cpu_core_weighted,0,16,2,mint,lightgbm,robustness_extension,239.06700345427706,1.0129957773486316,2.4860069520127843,0.7019041200824434,0.91445839807077,True,183.11774023810403,0.0,True,48.22835549140253,52.46999614562554,119.87375581581951,0.0,be53d0d6506d4454,9c347608ec61ce96,236.0,weighted_mean_pct,0.9067733561062847,-9.322664389371527,331.82240938623585,331.5725613145136,314.0604074649231,314.0604074649231,ridge,0.7204667216312295,0.7210096110079197,0.7612134410192346,0.7612134410192346
cpu_core_weighted,1,1,0,independent,lightgbm,experiment-freeze-v2:cpu_classical,199.61471970520114,0.845825083496615,2.2097799762464785,0.5763667588806213,0.7208950049455795,True,127.44703509795418,127.44703509795418,False,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7719458121069632,0.7778411717501343,0.8143693990949641,0.8143693990949641
cpu_core_weighted,1,1,0,bottom_up,lightgbm,experiment-freeze-v2:cpu_classical,184.2086048769985,0.7805449359194851,1.8930558797082382,0.6891013543734275,0.6652568674291109,True,127.44703509795418,0.0,True,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9228207476334661,-7.7179252366533895,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.712367611461071,0.7178079716545503,0.7515169777226313,0.7515169777226313
cpu_core_weighted,1,1,0,wls,lightgbm,experiment-freeze-v2:cpu_classical,182.51413291746803,0.7733649699892713,1.9103525960443182,0.6833940820476816,0.6591373970140539,True,127.44703509795418,0.0,True,37.64921956318953,41.10655059351855,75.283508048343,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9143320351676073,-8.56679648323927,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7058147854228711,0.7112051016034567,0.7446040300527199,0.7446040300527199
cpu_core_weighted,1,1,0,mint,lightgbm,experiment-freeze-v2:cpu_classical,182.4483517490206,0.7730862362246635,1.907810600638097,0.6842360997287757,0.6588998327912187,True,127.44703509795418,0.0,True,37.609470211005124,41.06388278964179,75.8418802431684,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9140024944977378,-8.599750550226215,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7055603978828465,0.7109487713026662,0.744335662215421,0.744335662215421
cpu_core_weighted,1,1,1,independent,lightgbm,robustness_extension,199.61471970520114,0.845825083496615,2.2097799762464785,0.5763667588806213,0.7208950049455795,True,127.44703509795418,127.44703509795418,False,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7719458121069632,0.7778411717501343,0.8143693990949641,0.8143693990949641
cpu_core_weighted,1,1,1,bottom_up,lightgbm,robustness_extension,184.2086048769985,0.7805449359194851,1.8930558797082382,0.6891013543734275,0.6652568674291109,True,127.44703509795418,0.0,True,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9228207476334661,-7.7179252366533895,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.712367611461071,0.7178079716545503,0.7515169777226313,0.7515169777226313
cpu_core_weighted,1,1,1,wls,lightgbm,robustness_extension,182.51413291746803,0.7733649699892713,1.9103525960443182,0.6833940820476816,0.6591373970140539,True,127.44703509795418,0.0,True,37.64921956318953,41.10655059351855,75.283508048343,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9143320351676073,-8.56679648323927,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7058147854228711,0.7112051016034567,0.7446040300527199,0.7446040300527199
cpu_core_weighted,1,1,1,mint,lightgbm,robustness_extension,182.4483517490206,0.7730862362246635,1.907810600638097,0.6842360997287757,0.6588998327912187,True,127.44703509795418,0.0,True,37.609470211005124,41.06388278964179,75.8418802431684,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9140024944977378,-8.599750550226215,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7055603978828465,0.7109487713026662,0.744335662215421,0.744335662215421
cpu_core_weighted,1,1,2,independent,lightgbm,robustness_extension,199.61471970520114,0.845825083496615,2.2097799762464785,0.5763667588806213,0.7208950049455795,True,127.44703509795418,127.44703509795418,False,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7719458121069632,0.7778411717501343,0.8143693990949641,0.8143693990949641
cpu_core_weighted,1,1,2,bottom_up,lightgbm,robustness_extension,184.2086048769985,0.7805449359194851,1.8930558797082382,0.6891013543734275,0.6652568674291109,True,127.44703509795418,0.0,True,36.358867073253336,39.72936029891445,71.11039077317638,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9228207476334661,-7.7179252366533895,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.712367611461071,0.7178079716545503,0.7515169777226313,0.7515169777226313
cpu_core_weighted,1,1,2,wls,lightgbm,robustness_extension,182.51413291746803,0.7733649699892713,1.9103525960443182,0.6833940820476816,0.6591373970140539,True,127.44703509795418,0.0,True,37.64921956318953,41.10655059351855,75.283508048343,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9143320351676073,-8.56679648323927,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7058147854228711,0.7112051016034567,0.7446040300527199,0.7446040300527199
cpu_core_weighted,1,1,2,mint,lightgbm,robustness_extension,182.4483517490206,0.7730862362246635,1.907810600638097,0.6842360997287757,0.6588998327912187,True,127.44703509795418,0.0,True,37.609470211005124,41.06388278964179,75.8418802431684,0.0,d071f40c016ca7bf,9c347608ec61ce96,236.0,weighted_mean_pct,0.9140024944977378,-8.599750550226215,258.5864403621402,256.62658002027604,245.11569310811487,245.11569310811487,ridge,0.7055603978828465,0.7109487713026662,0.744335662215421,0.744335662215421
cpu_core_weighted,1,8,0,independent,lightgbm,experiment-freeze-v2:cpu_classical,203.41532062603233,0.8619293246865777,2.249970018893037,0.5791503092392865,0.734471753703455,True,132.7397281498307,132.7397281498307,False,37.06789243844397,40.52554304987271,74.94490068696513,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7747030606248618,0.780260739846751,0.8192393082528031,0.8192393082528031
cpu_core_weighted,1,8,0,bottom_up,lightgbm,experiment-freeze-v2:cpu_classical,187.40980051017198,0.794109324195644,1.9388705578793837,0.6874847736731224,0.6766806178526609,True,132.7397281498307,0.0,True,37.06789243844397,40.52554304987271,74.94490068696513,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,0.9213160539402753,-7.8683946059724725,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7137463667903514,0.7188667458801283,0.7547783267122333,0.7547783267122333
cpu_core_weighted,1,8,0,wls,lightgbm,experiment-freeze-v2:cpu_classical,185.82508342537633,0.7873944212939675,1.9529414288426397,0.6829323111228862,0.6709586794420653,True,132.7397281498307,0.0,True,38.482206354752705,42.03656857217919,79.7016803272947,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,0.91352550463495,-8.647449536505004,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7077110043995671,0.7127880861153427,0.7483960024884294,0.7483960024884294
cpu_core_weighted,1,8,0,mint,lightgbm,experiment-freeze-v2:cpu_classical,185.9183338845139,0.7877895503581098,1.9553754720650365,0.6821414656975948,0.6712953789003246,True,132.7397281498307,0.0,True,38.619719431439236,42.18222904698643,81.24147314697036,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,0.9139839286064119,-8.601607139358814,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7080661468533225,0.713145776342479,0.7487715614256963,0.7487715614256963
cpu_core_weighted,1,8,1,independent,lightgbm,robustness_extension,203.41532062603233,0.8619293246865777,2.249970018893037,0.5791503092392865,0.734471753703455,True,132.7397281498307,132.7397281498307,False,37.06789243844397,40.52554304987271,74.94490068696513,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,1.0,0.0,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7747030606248618,0.780260739846751,0.8192393082528031,0.8192393082528031
cpu_core_weighted,1,8,1,bottom_up,lightgbm,robustness_extension,187.40980051017198,0.794109324195644,1.9388705578793837,0.6874847736731224,0.6766806178526609,True,132.7397281498307,0.0,True,37.06789243844397,40.52554304987271,74.94490068696513,0.0,6039048a21d593fb,9c347608ec61ce96,236.0,weighted_mean_pct,0.9213160539402753,-7.8683946059724725,262.57198527389465,260.7017247413789,248.29780331202304,248.29780331202304,ridge,0.7137463667903514,0.7188667458801283,0.7547783267122333,0.7547783267122333
