hierarchy,horizon,fold,reconciliation_method,mean_mae_report,std_mae_report,cv,min_mae_report,max_mae_report,identical_prediction_hashes,n_unique_hashes,pairwise_max_abs_pred_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
memory_um,1,1,independent,1352577183.8579013,0.0,0.0,1352577183.8579013,1352577183.8579013,True,1,0.0,seed_invariant,1352577183.8579013,1352577183.8579013,1352577183.8579013
memory_um,1,1,mint,1220404550.4824648,0.0,0.0,1220404550.4824648,1220404550.4824648,True,1,0.0,seed_invariant,1220404550.4824648,1220404550.4824648,1220404550.4824648
memory_um,1,1,wls,1221869948.1311007,0.0,0.0,1221869948.1311007,1221869948.1311007,True,1,0.0,seed_invariant,1221869948.1311007,1221869948.1311007,1221869948.1311007
memory_um,1,2,bottom_up,1173657905.0886176,0.0,0.0,1173657905.0886176,1173657905.0886176,True,1,0.0,seed_invariant,1173657905.0886176,1173657905.0886176,1173657905.0886176
memory_um,1,2,independent,1263368437.7287288,0.0,0.0,1263368437.7287288,1263368437.7287288,True,1,0.0,seed_invariant,1263368437.7287288,1263368437.7287288,1263368437.7287288
memory_um,1,2,mint,1166472261.9314036,0.0,0.0,1166472261.9314036,1166472261.9314036,True,1,0.0,seed_invariant,1166472261.9314036,1166472261.9314036,1166472261.9314036
memory_um,1,2,wls,1167809504.6159296,0.0,0.0,1167809504.6159296,1167809504.6159296,True,1,0.0,seed_invariant,1167809504.6159296,1167809504.6159296,1167809504.6159296
memory_um,8,0,bottom_up,2008866215.1720126,0.0,0.0,2008866215.1720126,2008866215.1720126,True,1,0.0,seed_invariant,2008866215.1720126,2008866215.1720126,2008866215.1720126
memory_um,8,0,independent,1526324191.3500135,0.0,0.0,1526324191.3500135,1526324191.3500135,True,1,0.0,seed_invariant,1526324191.3500135,1526324191.3500135,1526324191.3500135
memory_um,8,0,mint,1758572960.4194782,2.384185791015625e-07,1.3557502842798842e-16,1758572960.419478,1758572960.419478,True,1,0.0,seed_invariant,1758572960.419478,1758572960.419478,1758572960.419478
memory_um,8,0,wls,1616183556.033786,2.384185791015625e-07,1.4751949319831986e-16,1616183556.0337863,1616183556.0337863,True,1,0.0,seed_invariant,1616183556.0337863,1616183556.0337863,1616183556.0337863
