run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent
base__memory_um__f0__h1__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,0,1,32,dlinear,0,abe0cd1cb9555ccb,2.177500207999401,1288970217.5265772
base__memory_um__f0__h8__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,0,8,32,dlinear,0,abe0cd1cb9555ccb,1.2366267499983223,1351523873.7521622
base__memory_um__f0__h16__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,0,16,32,dlinear,0,abe0cd1cb9555ccb,1.1813521669992042,1349931371.2096462
base__memory_um__f1__h1__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,1,1,32,dlinear,0,abe0cd1cb9555ccb,2.185940041000322,836589801.3086051
base__memory_um__f1__h8__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,1,8,32,dlinear,0,abe0cd1cb9555ccb,2.1205852510001932,836114125.5450646
base__memory_um__f1__h16__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,1,16,32,dlinear,0,abe0cd1cb9555ccb,1.9594209159995444,846438532.3283072
base__memory_um__f2__h1__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,2,1,32,dlinear,0,abe0cd1cb9555ccb,2.7709184160003133,1048733686.1079496
base__memory_um__f2__h8__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,2,8,32,dlinear,0,abe0cd1cb9555ccb,2.6922087909988477,1047041227.013701
base__memory_um__f2__h16__dlinear__s0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,memory_dlinear,f9aab59b953446a1,memory_um,2,16,32,dlinear,0,abe0cd1cb9555ccb,2.707794043000831,1056253575.3982915
